# energy,pi_pi_eta,rho0_a,pi0_pi0_eta,omega_a,a_a,pi_rho
7.499863154931586e+01,9.531321405150690e-03,4.918876565837418e-05,1.265997112523257e-02,2.237262589499473e-04,0.000000000000000e+00,4.146695485788960e-06
7.639578032481299e+01,9.488426073672642e-03,4.746127002696521e-05,1.263830116836991e-02,2.235679511270423e-04,0.000000000000000e+00,4.142303381475881e-06
7.781895657121922e+01,9.438833344549079e-03,4.577914480719919e-05,1.261303950236399e-02,2.234135440032495e-04,0.000000000000000e+00,4.138056433817186e-06
7.926864515403622e+01,9.382537205702540e-03,4.414147774000242e-05,1.258416249405238e-02,2.232632992675447e-04,0.000000000000000e+00,4.133951694958271e-06
8.074533997132036e+01,9.319556754388893e-03,4.254737070149351e-05,1.255167751579445e-02,2.231169124346241e-04,0.000000000000000e+00,4.129985860540724e-06
8.224954412195007e+01,9.249753606944976e-03,4.099591938253844e-05,1.228404455264393e-02,2.229745220165177e-04,0.000000000000000e+00,4.126155809457909e-06
8.378177007702787e+01,9.173070034799627e-03,3.948625019524226e-05,1.224425532857149e-02,2.228359239018319e-04,0.000000000000000e+00,4.122457173001572e-06
8.534253985447548e+01,9.089366144259295e-03,3.801749810628411e-05,1.220075940777725e-02,2.226963840375383e-04,0.000000000000000e+00,4.118885895318551e-06
8.693238519688136e+01,8.998553472018313e-03,3.658881908684746e-05,1.215346519370462e-02,2.225114758143437e-04,0.000000000000000e+00,4.115437984706682e-06
8.855184775266149e+01,8.900540588949018e-03,3.519937707319854e-05,1.210237055376643e-02,2.222924781071123e-04,0.000000000000000e+00,4.112109495556233e-06
9.020147926059487e+01,8.795163176179868e-03,3.384837998497332e-05,1.204739292843383e-02,2.220767753389886e-04,0.000000000000000e+00,4.108896543343158e-06
9.188184173779688e+01,8.682305786348756e-03,3.253501813633256e-05,1.198850959962106e-02,2.218638947494759e-04,0.000000000000000e+00,4.105795337117200e-06
9.359350767119422e+01,8.561825649407542e-03,3.125851057690417e-05,1.145155010937841e-02,2.216543613319070e-04,0.000000000000000e+00,4.102802135856239e-06
9.533706021256698e+01,8.433662279943605e-03,3.001808859885343e-05,1.138469223538073e-02,2.214411675502543e-04,0.000000000000000e+00,4.099913262964637e-06
9.711309337722409e+01,8.297811751782352e-03,2.881303014258073e-05,1.131381707450858e-02,2.211514641945773e-04,0.000000000000000e+00,4.097125144251124e-06
9.892221224637983e+01,8.154293668640913e-03,2.764260404514483e-05,1.123893698497079e-02,2.208044651749983e-04,0.000000000000000e+00,4.094434223809925e-06
1.007650331733005e+02,8.003108957391170e-03,2.650605097314272e-05,1.116007251520513e-02,2.204594998681912e-04,0.000000000000000e+00,4.091837083297992e-06
1.026421839932916e+02,7.844514130229232e-03,2.540271101413575e-05,1.061492079278586e-02,2.201171141860541e-04,0.000000000000000e+00,4.089330275848332e-06
1.045543042375960e+02,7.678570212878021e-03,2.433191081770006e-05,1.052837523535438e-02,2.197779159175884e-04,0.000000000000000e+00,4.086910463044484e-06
1.065020453512783e+02,7.505594670532554e-03,2.329291844014310e-05,1.043816263441078e-02,2.194374006760753e-04,0.000000000000000e+00,4.084574399986567e-06
1.084860709151665e+02,7.325887152712930e-03,2.228513742748016e-05,9.896919638400850e-03,2.189999235123327e-04,0.000000000000000e+00,4.082318807829961e-06
1.105070568719296e+02,7.139694756100760e-03,2.130790756642436e-05,9.799765680671486e-03,2.184823140981818e-04,0.000000000000000e+00,4.080140599336628e-06
1.125656917563660e+02,6.947419103358975e-03,2.036058717921014e-05,9.699426456827450e-03,2.179653352931687e-04,0.000000000000000e+00,4.078036727435239e-06
1.146626769299817e+02,6.749408683779428e-03,1.944258075131409e-05,9.596057182904634e-03,2.174519996110847e-04,0.000000000000000e+00,4.076004063389267e-06
1.167987268199401e+02,6.546058206746092e-03,1.855328513176674e-05,9.056545583617865e-03,2.168751777505477e-04,0.000000000000000e+00,4.074039640850808e-06
1.189745691624607e+02,6.337667528508879e-03,1.769210059998721e-05,8.947654149685430e-03,2.161422087028940e-04,0.000000000000000e+00,4.072140629677867e-06
1.211909452507540e+02,6.124563588461992e-03,1.685846872072547e-05,8.836312491748034e-03,2.153778097403676e-04,0.000000000000000e+00,4.070304167232017e-06
1.234486101875748e+02,5.907155694500556e-03,1.605181248310450e-05,8.301797607593852e-03,2.146157523991772e-04,0.000000000000000e+00,4.068527436014307e-06
1.257483331424794e+02,5.685934963360424e-03,1.527161105530144e-05,8.186233562615318e-03,2.138419517312594e-04,0.000000000000000e+00,4.066807829153386e-06
1.280908976138763e+02,5.461451898266630e-03,1.451730107989861e-05,7.662622663868166e-03,2.129149208791564e-04,0.000000000000000e+00,4.065142643930435e-06
1.304771016959585e+02,5.234184013086670e-03,1.378837426777488e-05,7.543909814106503e-03,2.119178956540602e-04,0.000000000000000e+00,4.063529356816244e-06
1.329077583506076e+02,5.004618730759141e-03,1.308432018012043e-05,7.424050446992409e-03,2.109347334608769e-04,0.000000000000000e+00,4.061965523817301e-06
1.353836956843644e+02,4.773376776503974e-03,1.240462897317458e-05,6.910593064492310e-03,2.097628103202377e-04,0.000000000000000e+00,4.060448754642519e-06
1.379057572305582e+02,4.541245338032057e-03,1.174881935414149e-05,6.789586403737788e-03,2.084460619654678e-04,0.000000000000000e+00,4.058976814567977e-06
1.404748022366925e+02,4.309108704892465e-03,1.111642575856017e-05,6.286963193032334e-03,2.071101652216910e-04,0.000000000000000e+00,4.057547635205972e-06
1.430917059571842e+02,4.077765237725242e-03,1.050697229695239e-05,6.166520360078030e-03,2.055774316591622e-04,0.000000000000000e+00,4.056159614096541e-06
1.457573599515563e+02,3.847930915701177e-03,9.920008044352454e-06,5.678597214419199e-03,2.039618825418853e-04,0.000000000000000e+00,4.054811712935797e-06
1.484726723881853e+02,3.620605465661205e-03,9.355097221138821e-06,5.560318013023177e-03,2.023777642842808e-04,0.000000000000000e+00,4.053503176906700e-06
1.512385683537074e+02,3.396528757261979e-03,8.811800174455146e-06,5.086581389839143e-03,2.005574826490285e-04,0.000000000000000e+00,4.052233257830800e-06
1.540559901681892e+02,3.176496945245335e-03,8.289699555924623e-06,4.972129056433522e-03,1.985545999690127e-04,0.000000000000000e+00,4.051001234223536e-06
1.569258977061681e+02,2.961260766012257e-03,7.788386165586167e-06,4.518159322314381e-03,1.965276129567307e-04,0.000000000000000e+00,4.049806401615521e-06
1.598492687236751e+02,2.751496422403904e-03,7.307450437290058e-06,4.409033131330538e-03,1.942629291221525e-04,0.000000000000000e+00,4.048648069164209e-06
1.628270991913489e+02,2.547852021747056e-03,6.846505540877484e-06,3.972722767059411e-03,1.919214559698806e-04,0.000000000000000e+00,4.047525564241663e-06
1.658604036337553e+02,2.350909553144163e-03,6.405160698785046e-06,3.870159051800568e-03,1.899650636917902e-04,0.000000000000000e+00,4.046438222918744e-06
1.689502154750284e+02,2.161161175755106e-03,5.983039850293030e-06,3.454154895094961e-03,1.873879950388710e-04,0.000000000000000e+00,4.045385406690383e-06
1.720975873909506e+02,1.979037167588244e-03,5.579769583868666e-06,3.359164880164039e-03,1.845983695164984e-04,0.000000000000000e+00,4.044366483710402e-06
1.753035916675909e+02,1.804900583848363e-03,5.194984908541874e-06,2.964513844005245e-03,1.818648367646530e-04,0.000000000000000e+00,4.043380836088136e-06
1.785693205666251e+02,1.638968253590588e-03,4.828317147498355e-06,2.587695320507758e-03,1.789918688540274e-04,0.000000000000000e+00,4.042427862112856e-06
1.818958866974613e+02,1.481568589693471e-03,4.479392259366790e-06,2.543505882632874e-03,1.757702943919064e-04,0.000000000000000e+00,4.041506966473684e-06
1.852844233962971e+02,1.408807902036293e-03,4.147828883904792e-06,2.274299983293395e-03,1.721937543663928e-04,0.000000000000000e+00,4.040617563719804e-06
1.887360851122392e+02,1.537403464011334e-03,3.833241054157503e-06,2.047268062896008e-03,1.685698269026581e-04,0.000000000000000e+00,4.039759081916552e-06
1.922520478006157e+02,1.640195634114564e-03,3.535228678635511e-06,2.105044093288720e-03,1.649745836093956e-04,0.000000000000000e+00,4.038930941423374e-06
1.958335093236145e+02,1.648123873977563e-03,3.253389685931728e-06,1.865933175959454e-03,1.610910625231828e-04,0.000000000000000e+00,4.038132549900048e-06
1.994816898583871e+02,1.821010270851725e-03,2.987315536843362e-06,1.731471951149053e-03,1.568382614098066e-04,0.000000000000000e+00,4.037363299968665e-06
2.031978323127528e+02,2.038036343534079e-03,2.736583699729186e-06,1.637434550331944e-03,1.525472611470175e-04,0.000000000000000e+00,4.036622561460392e-06
2.069832027486487e+02,2.115849944679466e-03,2.500766617774814e-06,1.677583518011211e-03,1.483434550738831e-04,0.000000000000000e+00,4.035909691201779e-06
2.108390908134674e+02,2.406006264205715e-03,2.279426782312322e-06,1.542501622634967e-03,1.438484541035693e-04,0.000000000000000e+00,4.035224023901004e-06
2.147668101794303e+02,2.531036780352571e-03,2.072139281441030e-06,1.551750933096638e-03,1.391812343121812e-04,0.000000000000000e+00,4.034564879771049e-06
2.187676989911456e+02,2.910699119888486e-03,1.878433386094837e-06,1.505100709443626e-03,1.342486157028698e-04,0.000000000000000e+00,4.033931560235184e-06
2.228431203215044e+02,3.096661170418868e-03,1.697857205261770e-06,1.560763139678516e-03,1.289636731725373e-04,0.000000000000000e+00,4.033323352174025e-06
2.269944626360694e+02,3.311327337507254e-03,1.529945979791195e-06,1.664865631847138e-03,1.235626525161098e-04,0.000000000000000e+00,4.032739527929774e-06
2.312231402661148e+02,3.562209593392352e-03,1.374226566216154e-06,1.786510913093716e-03,1.179719839549384e-04,0.000000000000000e+00,4.032179343305827e-06
2.355305938904783e+02,3.858501927945814e-03,1.230218413642248e-06,1.931369429294744e-03,1.123511198599968e-04,0.000000000000000e+00,4.031642041061503e-06
2.399182910263895e+02,3.821865762815248e-03,1.097440593033662e-06,2.109228924368610e-03,1.068829277812216e-04,0.000000000000000e+00,4.031126853378700e-06
2.443877265294422e+02,4.190608369697747e-03,9.753811884305140e-07,2.092161747947981e-03,1.009089116471961e-04,0.000000000000000e+00,4.030632996554838e-06
2.489404231028805e+02,4.677481670764948e-03,8.635557187046596e-07,2.331184582021320e-03,9.502648893486600e-05,0.000000000000000e+00,4.030159689928332e-06
2.535779318163725e+02,4.657045013145492e-03,7.614535386885700e-07,2.319578645720648e-03,8.918121278003922e-05,0.000000000000000e+00,4.029706140235043e-06
2.583018326344477e+02,4.640924399797166e-03,6.685620804064251e-07,2.517175460890857e-03,8.328308599310657e-05,0.000000000000000e+00,4.029271583217919e-06
2.631137349547798e+02,5.045949262404999e-03,5.843708777193992e-07,2.509961167879567e-03,7.725138377722273e-05,0.000000000000000e+00,4.028855260885562e-06
2.680152781564956e+02,5.036707883925731e-03,5.083573482447366e-07,2.504494895859761e-03,7.140009393823969e-05,0.000000000000000e+00,4.028456434619185e-06
2.730081321587002e+02,5.030014418472809e-03,4.400053801276705e-07,2.500475569970990e-03,6.583596045759952e-05,0.000000000000000e+00,4.028074383466671e-06
2.780939979894050e+02,5.025387863789360e-03,3.788096898437368e-07,2.497626970221844e-03,6.057955347815007e-05,0.000000000000000e+00,4.027708403930644e-06
2.832746083650558e+02,5.022382985016454e-03,3.242756093273124e-07,2.495721627235934e-03,5.536473659118762e-05,0.000000000000000e+00,4.027357812799844e-06
2.885517282808561e+02,5.020549290257328e-03,2.758913371839068e-07,2.494534704464180e-03,5.034440905858521e-05,0.000000000000000e+00,4.027021935391465e-06
2.939271556120879e+02,4.602056344024668e-03,2.332019168331959e-07,2.286978470934232e-03,4.571976358024696e-05,0.000000000000000e+00,4.026700130197610e-06
2.994027217266340e+02,4.601355642664140e-03,1.957593414757163e-07,2.286576739493538e-03,4.149517680503864e-05,0.000000000000000e+00,4.026391755088700e-06
3.049802921089123e+02,4.088694069720363e-03,1.630937938007058e-07,2.033081919776714e-03,3.747367276213316e-05,0.000000000000000e+00,4.026096210557693e-06
3.106617669954312e+02,4.088418044455007e-03,1.347741447248412e-07,2.032937370667574e-03,6.698571774532633e-05,0.000000000000000e+00,4.025812876286005e-06
3.164490820221865e+02,3.688782994473644e-03,1.103683695599639e-07,1.834832215330920e-03,6.324077856369753e-05,0.000000000000000e+00,4.025541210326101e-06
3.223442088841181e+02,3.349419200856121e-03,8.949495986713102e-08,1.666453596890755e-03,5.959379335863620e-05,0.000000000000000e+00,4.025280656207656e-06
3.283491560068519e+02,3.048751479043705e-03,7.177971172737607e-08,1.517808200532776e-03,5.628220034712827e-05,0.000000000000000e+00,3.959457915477703e-06
3.344659692309549e+02,2.777222463175687e-03,5.687247043494163e-08,1.383033953523589e-03,5.335851434949930e-05,0.000000000000000e+00,3.687050296432934e-06
3.406967325089383e+02,2.526979281127635e-03,4.445686667686956e-08,1.258767655345799e-03,5.081067380587004e-05,0.000000000000000e+00,3.414657455535474e-06
3.470435686152443e+02,2.293864410370821e-03,3.422250354166110e-08,1.143376176298400e-03,4.858253644459579e-05,0.000000000000000e+00,3.142255586524831e-06
3.535086398694592e+02,1.870373089866915e-03,2.589030868409430e-08,1.035607765128370e-03,4.640047016728238e-05,0.000000000000000e+00,2.869894262087279e-06
3.600941488730001e+02,1.675943385581049e-03,1.920248008726490e-08,9.335955690555910e-04,4.438252882323104e-05,0.000000000000000e+00,2.597524967182245e-06
3.668023392595243e+02,1.492059727967615e-03,1.391784486081447e-08,7.458567042668118e-04,4.269040385300633e-05,0.000000000000000e+00,2.325169386561617e-06
3.736354964593186e+02,1.151981059845892e-03,9.823030959771060e-09,6.589195106330470e-04,4.129102324531034e-05,0.000000000000000e+00,2.052821885427061e-06
3.805959484779282e+02,8.479759075527624e-04,6.712340836103737e-09,4.988285901612716e-04,4.015213403255594e-05,0.000000000000000e+00,1.780478220880327e-06
3.876860666892911e+02,5.786474798620849e-04,4.412588393565467e-09,3.556699717929024e-04,3.923809458882185e-05,0.000000000000000e+00,1.508141172647086e-06
3.949082666436472e+02,3.446392901926937e-04,2.766677825244661e-09,2.289358313393585e-04,3.849833699070383e-05,0.000000000000000e+00,1.235814655396798e-06
4.022650088904982e+02,1.525589974186338e-04,1.632352526395731e-09,1.219422766154668e-04,3.788841822585090e-05,0.000000000000000e+00,9.635000853471410e-07
4.097587998168984e+02,1.626762736092683e-05,8.840590274330375e-10,3.816051729066390e-05,3.736143318329058e-05,0.000000000000000e+00,6.911925208310830e-07
4.173921925013623e+02,1.567930965374866e-18,4.223426427176166e-10,2.330905033069166e-18,3.685596447974943e-05,0.000000000000000e+00,4.188950469733256e-07
4.251677875836789e+02,5.156146935831811e-20,1.617888037786084e-10,3.073668197455245e-19,3.635667679262021e-05,0.000000000000000e+00,1.466075324264971e-07
4.330882341509306e+02,0.000000000000000e+00,2.384194342724263e-11,0.000000000000000e+00,3.585707166412123e-05,0.000000000000000e+00,1.916693977752611e-10
4.411562306400173e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,3.535763296258364e-05,0.000000000000000e+00,9.553264483472683e-11
4.493745257569933e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,3.485819154247482e-05,0.000000000000000e+00,1.545107403784109e-11
4.577459194135314e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,3.435875330718354e-05,0.000000000000000e+00,0.000000000000000e+00
4.662732636808316e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,3.763067332205087e-07,0.000000000000000e+00,0.000000000000000e+00
4.749594637613004e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,4.206912248902187e-08,0.000000000000000e+00,0.000000000000000e+00
4.838074789783317e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,6.854638812381485e-23,0.000000000000000e+00,0.000000000000000e+00
4.928203237845260e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.119989472015471e-23,0.000000000000000e+00,0.000000000000000e+00
5.020010687886916e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.372257090814462e-24,0.000000000000000e+00,0.000000000000000e+00
5.113528418019789e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
5.208788289035012e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
5.305822755258088e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
5.404664875605832e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
5.505348324849298e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
5.607907405086523e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
5.712377057428990e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
5.818792873905812e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
5.927191109589661e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
6.037608694948606e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
6.150083248428043e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
6.264653089267026e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
6.381357250553333e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
6.500235492521757e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
6.621328316100116e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
6.744676976707619e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
6.870323498310274e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
6.998310687738144e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
7.128682149269310e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
7.261482299485526e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
7.396756382404614e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
7.534550484894759e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
7.674911552375961e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
7.817887404814013e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
7.963526753012359e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
8.111879215207534e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
8.262995333973719e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
8.416926593442214e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
8.573725436841701e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
8.733445284365254e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
8.896140551370206e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
9.061866666917051e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
9.230680092653708e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
9.402638342051586e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
9.577800000000000e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
