# energy,k_k,kS_kL,pi_pi_pi0,eta_a,pi0_a,e_e,mu_mu,pi_pi,omega_pi0,etap_a
1.082487077356119e+00,2.290861592706706e-02,1.968545166464350e-02,6.215782143595235e-03,1.263271225328376e-04,0.000000000000000e+00,1.807820059544526e-05,1.376806043156762e-05,3.348517423291525e-06,1.651614728398040e-06,0.000000000000000e+00
1.102652718560187e+00,2.247964445736819e-02,1.931658848254584e-02,6.099643109806084e-03,1.240246243990194e-04,0.000000000000000e+00,1.774682940965602e-05,1.351312818431932e-05,3.286344185592393e-06,1.620605258242080e-06,0.000000000000000e+00
1.123194025297523e+00,2.205912170390981e-02,1.895356166771363e-02,5.985631085585675e-03,1.216867295541577e-04,0.000000000000000e+00,1.742151846883992e-05,1.326286296209707e-05,3.225309323674820e-06,1.590209642576135e-06,0.000000000000000e+00
1.144117995837681e+00,2.164658439956626e-02,1.859870853095922e-02,5.873707218258350e-03,1.193957497176417e-04,0.000000000000000e+00,1.710215694199260e-05,1.301717947129393e-05,3.165392036875358e-06,1.560364747206385e-06,0.000000000000000e+00
1.165431758820913e+00,2.124075217669005e-02,1.824974287717563e-02,5.763833366227583e-03,1.171492827624983e-04,0.000000000000000e+00,1.678863602503057e-05,1.277599397827528e-05,3.106571905057424e-06,1.531028314381701e-06,0.000000000000000e+00
1.187142575686837e+00,2.084291406026892e-02,1.790629965877261e-02,5.655972085969870e-03,1.148634785945402e-04,0.000000000000000e+00,1.648084890372238e-05,1.253922428082223e-05,3.048828881647267e-06,1.502272711181336e-06,0.000000000000000e+00
1.209257843148360e+00,2.045263173914978e-02,1.757059027665216e-02,5.550086619266086e-03,1.127638966570781e-04,0.000000000000000e+00,1.617869071729793e-05,1.230678968009632e-05,2.992143286797039e-06,1.474038204714638e-06,0.000000000000000e+00
1.231785095711683e+00,2.006869383369329e-02,1.724045170580340e-02,5.446140880665957e-03,1.106328679299325e-04,0.000000000000000e+00,1.588205852272306e-05,1.207861095311559e-05,2.936495800672601e-06,1.446284814151963e-06,0.000000000000000e+00
1.254732008243247e+00,1.969231993261317e-02,1.691553856860171e-02,5.344099445181348e-03,1.085452703737706e-04,0.000000000000000e+00,1.559085125962773e-05,1.185461032573303e-05,2.881867456863797e-06,1.419081009409590e-06,0.000000000000000e+00
1.278106398584508e+00,1.932309533585301e-02,1.659794313740448e-02,5.243927536204175e-03,1.064973569942862e-04,0.000000000000000e+00,1.530496971587546e-05,1.163471144610780e-05,2.828239635914942e-06,1.392370276634726e-06,0.000000000000000e+00
1.301916230215412e+00,1.895987393682086e-02,1.628561892385153e-02,5.145591013644819e-03,1.044123199982989e-04,0.000000000000000e+00,1.502431649376250e-05,1.141883935866061e-05,2.775594058973315e-06,1.366114788457160e-06,0.000000000000000e+00
1.326169614967495e+00,1.860380962767132e-02,1.597823916073998e-02,5.049056362286984e-03,1.025017188236953e-04,0.000000000000000e+00,1.474879597683516e-05,1.120692047850407e-05,2.723912781553492e-06,1.340379326077276e-06,0.000000000000000e+00
1.350874815787525e+00,1.825451004692329e-02,1.567778340780028e-02,4.954290680355007e-03,1.005562367228908e-04,0.000000000000000e+00,1.447831429731402e-05,1.099888256633943e-05,2.673178187415409e-06,1.315110420995360e-06,0.000000000000000e+00
1.376040249552624e+00,1.791089084628510e-02,1.538231543732959e-02,4.861261668289759e-03,9.865340514866451e-05,0.000000000000000e+00,1.421277930411387e-05,1.079465470381127e-05,2.623372982554030e-06,1.290272284830751e-06,0.000000000000000e+00
1.401674489937838e+00,1.757404375951114e-02,1.509152609004946e-02,4.769937617729242e-03,9.678648779240192e-05,0.000000000000000e+00,1.395210053144849e-05,1.059416726931150e-05,2.574480189298617e-06,1.265926209473074e-06,0.000000000000000e+00
1.427786270337117e+00,1.724359755962176e-02,1.480728828320132e-02,4.680287400690187e-03,9.488478143949271e-05,0.000000000000000e+00,1.369618916800969e-05,1.039735191422479e-05,2.526483140519556e-06,1.242021607444423e-06,0.000000000000000e+00
1.454384486838726e+00,1.691852633131440e-02,1.452777011195455e-02,4.592280458946881e-03,9.314402962721137e-05,0.000000000000000e+00,1.344495802670992e-05,1.020414153960707e-05,2.479365473940790e-06,1.218524617695570e-06,0.000000000000000e+00
1.481478201256070e+00,1.659986299739167e-02,1.425267907642686e-02,4.505886793603664e-03,9.140949925379066e-05,0.000000000000000e+00,1.319832151497830e-05,1.001447027328926e-05,2.433111126555895e-06,1.195493230951083e-06,0.000000000000000e+00
1.509076644214986e+00,1.628725632605089e-02,1.398378719433623e-02,4.421076954857485e-03,8.963559281178323e-05,0.000000000000000e+00,1.295619560559986e-05,9.828273447398586e-06,2.387704329145928e-06,1.172879586612748e-06,0.000000000000000e+00
1.537189218298553e+00,1.597973568890772e-02,1.371936126594112e-02,4.337822031947043e-03,8.793380078658423e-05,0.000000000000000e+00,1.271849780808810e-05,9.645487576289698e-06,2.343129600897159e-06,1.150651648309040e-06,0.000000000000000e+00
1.565825501250476e+00,1.567827836481016e-02,1.345912455328416e-02,4.256093643285067e-03,8.625859118917093e-05,0.000000000000000e+00,1.248514714058112e-05,9.466050334878169e-06,2.299371744116851e-06,1.128864282366324e-06,0.000000000000000e+00
1.594995249238154e+00,1.538255203905874e-02,1.320475360795619e-02,4.175863926770377e-03,8.461358168752445e-05,0.000000000000000e+00,1.225606410225165e-05,9.289900537369019e-06,2.256415839045315e-06,1.107472207150134e-06,0.000000000000000e+00
1.624708400176534e+00,1.509163839370999e-02,1.295460862029909e-02,4.097105530276401e-03,8.303126876339458e-05,0.000000000000000e+00,1.203117064622177e-05,9.116978116373143e-06,2.214247238762462e-06,1.086445112335402e-06,0.000000000000000e+00
1.654975077113885e+00,1.480646205990956e-02,1.270842776511059e-02,4.019791602312905e-03,8.141555532186706e-05,0.000000000000000e+00,1.181039015297290e-05,8.947224102404434e-06,2.172851564187097e-06,1.065834909412082e-06,0.000000000000000e+00
1.685805591680640e+00,1.452670861992649e-02,1.246779726833432e-02,3.943895782857740e-03,7.986388738646127e-05,0.000000000000000e+00,1.159364740424207e-05,8.780580603750803e-06,2.132214699167312e-06,1.045598757639797e-06,0.000000000000000e+00
1.717210447602499e+00,1.425150925024846e-02,1.223116568187192e-02,3.869392194355485e-03,7.833731900605302e-05,0.000000000000000e+00,1.138086855739570e-05,8.616990786712255e-06,2.092322785660247e-06,1.025707979309173e-06,0.000000000000000e+00
1.749200344278961e+00,1.398173876900788e-02,1.199828528980016e-02,3.796255432879898e-03,7.683773359799329e-05,0.000000000000000e+00,1.117198112027188e-05,8.456398856199299e-06,2.053162218999637e-06,1.006211688919417e-06,0.000000000000000e+00
1.781786180428538e+00,1.371709969011310e-02,1.177065685573278e-02,3.724460559457163e-03,7.539431384488166e-05,0.000000000000000e+00,1.096691392648289e-05,8.298750036685304e-06,2.014719643249502e-06,9.870693548637159e-07,0.000000000000000e+00
1.814979057801860e+00,1.345677002030713e-02,1.154681253567316e-02,3.653983091546962e-03,7.392223679199137e-05,0.000000000000000e+00,1.076559711116931e-05,8.143990553506220e-06,1.976981946642433e-06,9.682538451203694e-07,0.000000000000000e+00
1.848790284963963e+00,1.320157744652106e-02,1.132651796272702e-02,3.584798994678472e-03,7.250792158050621e-05,0.000000000000000e+00,1.056796208719760e-05,7.992067614501518e-06,1.939936257100912e-06,9.498116285472189e-07,0.000000000000000e+00
1.883231381147030e+00,1.295124050081371e-02,1.111119303923601e-02,3.516884674238423e-03,7.111706118864321e-05,0.000000000000000e+00,1.037394152179299e-05,7.842929391990141e-06,1.903569937840159e-06,9.317043581517582e-07,0.000000000000000e+00
1.918314080174908e+00,1.270498149967312e-02,1.089944902432797e-02,3.450216967408415e-03,6.974987667507639e-05,0.000000000000000e+00,1.018346931359967e-05,7.696525005075430e-06,1.867870583051031e-06,9.139063629353898e-07,0.000000000000000e+00
1.954050334460733e+00,1.246358353598095e-02,1.069106418077824e-02,3.384773135248744e-03,6.843352056400848e-05,0.000000000000000e+00,9.996480570160586e-06,7.552804502273142e-06,1.832826013661490e-06,8.964616085315524e-07,0.000000000000000e+00
1.990452319079030e+00,1.222678029549185e-02,1.048738190255258e-02,3.320530854926027e-03,6.709245037085647e-05,0.000000000000000e+00,9.812911585809039e-06,7.411718844456747e-06,1.798424273175244e-06,8.793338156600590e-07,0.000000000000000e+00
2.027532435913669e+00,1.199383601986674e-02,1.028708829360909e-02,3.257468212081988e-03,6.580316562253955e-05,0.000000000000000e+00,9.632699819964665e-06,7.273219888114345e-06,1.764653623586142e-06,8.624986965623296e-07,0.000000000000000e+00
2.065303317883092e+00,1.176549160820273e-02,1.008997356571413e-02,3.195563693340790e-03,6.453532252265799e-05,0.000000000000000e+00,9.455783875826305e-06,7.137260368911677e-06,1.731502541366957e-06,8.459978477381559e-07,0.000000000000000e+00
2.103777833244257e+00,1.154149508187496e-02,9.897308722528371e-03,3.134796178952363e-03,6.328963602268920e-05,0.000000000000000e+00,9.282103479454582e-06,7.003793885555738e-06,1.698959713531220e-06,8.297969455998307e-07,0.000000000000000e+00
2.142969089976754e+00,1.132115035177248e-02,9.707850684175890e-03,3.075144935569221e-03,6.206665312205995e-05,0.000000000000000e+00,9.111599459237025e-06,6.872774883953747e-06,1.667014033766772e-06,8.138730106670807e-07,0.000000000000000e+00
2.182890440248598e+00,1.110515839393892e-02,9.521400967324808e-03,3.016589609154309e-03,6.086815834032391e-05,0.000000000000000e+00,8.944213725728739e-06,6.744158641662225e-06,1.635654598639773e-06,7.982653987331858e-07,0.000000000000000e+00
2.223555484965210e+00,1.089328079116201e-02,9.339162081191513e-03,2.959110218017467e-03,5.969364092517324e-05,0.000000000000000e+00,8.779889251861763e-06,6.617901252621114e-06,1.604870703867875e-06,7.829416370572064e-07,0.000000000000000e+00
2.264978078403149e+00,1.068485898932516e-02,9.159957950683190e-03,2.902687145978128e-03,5.853975229051066e-05,0.000000000000000e+00,8.618570053516357e-06,6.493959612167957e-06,1.574651840661342e-06,7.678799837400906e-07,0.000000000000000e+00
2.307172332930152e+00,1.048055618957202e-02,8.983600787890626e-03,2.847301135651965e-03,5.740628840170190e-05,0.000000000000000e+00,8.460201170447669e-06,6.372291402327320e-06,1.544987692130919e-06,7.531176735425597e-07,0.000000000000000e+00
2.350152623813121e+00,1.028014680338600e-02,8.811228293170074e-03,2.792933281859151e-03,5.629382210806796e-05,0.000000000000000e+00,8.304728647561159e-06,6.252855077370664e-06,1.515868129761241e-06,7.386239849772149e-07,0.000000000000000e+00
2.393933594115662e+00,1.008300779257893e-02,8.641727790906238e-03,2.739565025152043e-03,5.520345140705915e-05,0.000000000000000e+00,8.152099516530512e-06,6.135609849642070e-06,1.487283209948646e-06,7.243783476030129e-07,0.000000000000000e+00
2.438530159686873e+00,9.889766615550740e-03,8.474921619988968e-03,2.687178145460080e-03,5.413444013382873e-05,0.000000000000000e+00,8.002261777751717e-06,6.020515675645295e-06,1.459223170602264e-06,7.104159898113257e-07,0.000000000000000e+00
2.483957514243055e+00,9.700209819007247e-03,8.311886167611894e-03,2.635754755849744e-03,5.308444699951682e-05,0.000000000000000e+00,7.855164382627200e-06,5.907533242387806e-06,1.431678427807273e-06,6.967078468634807e-07,0.000000000000000e+00
2.530231134544108e+00,9.513747970600180e-03,8.151568755183360e-03,2.585277296397469e-03,5.205240982044766e-05,0.000000000000000e+00,7.710757216173943e-06,5.796623953977415e-06,1.404639572549251e-06,6.832344556307066e-07,0.000000000000000e+00
2.577366785666335e+00,9.330974708369990e-03,7.993801286231084e-03,2.535728528173457e-03,5.103914343124295e-05,0.000000000000000e+00,7.568991079949683e-06,5.687749918467464e-06,1.378097367498583e-06,6.700291459095207e-07,0.000000000000000e+00
2.625380526373494e+00,9.151688057890272e-03,7.839602116795730e-03,2.487091527334334e-03,5.004597516152539e-05,0.000000000000000e+00,7.429817675291362e-06,5.580873934946430e-06,1.352042743853883e-06,6.570644209083842e-07,0.000000000000000e+00
2.674288714587899e+00,8.975330385684781e-03,7.687975314566046e-03,2.439349679322714e-03,4.907213629965074e-05,0.000000000000000e+00,7.293189586860154e-06,5.475959480868059e-06,1.326466798243459e-06,6.443218657643711e-07,0.000000000000000e+00
2.724108012963435e+00,8.802463327936291e-03,7.538761834705097e-03,2.392486673171670e-03,4.811608766418725e-05,0.000000000000000e+00,7.159060266487383e-06,5.372970699618245e-06,1.301360789683857e-06,6.318330135566244e-07,0.000000000000000e+00
2.774855394562406e+00,8.632895767841592e-03,7.392925145930599e-03,2.346486495912260e-03,4.717629893702127e-05,0.000000000000000e+00,7.027384017315938e-06,5.271872388314912e-06,1.276716136594518e-06,6.195718505330403e-07,0.000000000000000e+00
2.826548148638127e+00,8.466100161408193e-03,7.249523008080909e-03,2.301333427082205e-03,4.626807285439346e-05,0.000000000000000e+00,6.898115978231670e-06,5.172629985837409e-06,1.252524413867680e-06,6.075209532715071e-07,0.000000000000000e+00
2.879203886525247e+00,8.302607863152784e-03,7.108404953060366e-03,2.257012033333919e-03,4.535132994311683e-05,0.000000000000000e+00,6.771212108579561e-06,5.075209561081958e-06,1.228777349992621e-06,5.957101549648704e-07,0.000000000000000e+00
2.932840547639792e+00,8.142238025863429e-03,6.970482488007395e-03,2.213507163140097e-03,4.446255280085790e-05,0.000000000000000e+00,6.646629173159390e-06,4.979577801439890e-06,1.205466824233405e-06,5.841148459413130e-07,0.000000000000000e+00
2.987476405590998e+00,7.984491577979983e-03,6.834864192809868e-03,2.170803941595109e-03,4.359162917284234e-05,0.000000000000000e+00,6.524324727495838e-06,4.885702001495494e-06,1.182584863859318e-06,5.727185405012017e-07,0.000000000000000e+00
3.043130074406987e+00,7.829871219506946e-03,6.701407726706778e-03,2.128887765310521e-03,4.273606906957949e-05,0.000000000000000e+00,6.404257103377945e-06,4.793550051940528e-06,1.160123641427204e-06,5.615494626420990e-07,0.000000000000000e+00
3.099820514876430e+00,7.678205816213312e-03,6.570975396022040e-03,2.087744297403041e-03,4.189566378701548e-05,0.000000000000000e+00,6.286385394663088e-06,4.703090428702481e-06,1.138075472114970e-06,5.505843309678872e-07,0.000000000000000e+00
3.157567041008345e+00,7.529023239295952e-03,6.442723914147947e-03,2.047359462573295e-03,4.107208730725590e-05,0.000000000000000e+00,6.170669443340547e-06,4.614292182283986e-06,1.116432811105527e-06,5.398075470400794e-07,0.000000000000000e+00
3.216389326612236e+00,7.382799073353201e-03,6.316518563669318e-03,2.007719442273827e-03,4.026535027875962e-05,0.000000000000000e+00,6.057069825849968e-06,4.527124927310806e-06,1.095188251020516e-06,5.292458130405523e-07,0.000000000000000e+00
3.276307412000813e+00,7.239371370256928e-03,6.193175163836466e-03,1.968810669964795e-03,3.944888575251814e-05,0.000000000000000e+00,5.945547839650062e-06,4.441558832286141e-06,1.074334519403171e-06,5.188771039536314e-07,0.000000000000000e+00
3.337341710817574e+00,7.098293496967508e-03,6.071895914945662e-03,1.930619826455841e-03,3.869378307471780e-05,0.000000000000000e+00,5.836065490032922e-06,4.357564609549144e-06,1.053864476249748e-06,5.086866602399025e-07,0.000000000000000e+00
3.399513016991583e+00,6.960015378458267e-03,5.952553350202041e-03,1.893133835332686e-03,3.794031164342721e-05,0.000000000000000e+00,5.728585477179523e-06,4.275113505435737e-06,1.033771111588966e-06,4.986997435391940e-07,0.000000000000000e+00
3.462842511821807e+00,6.824383753967276e-03,5.835919287331494e-03,1.856339858467021e-03,3.717916930299046e-05,0.000000000000000e+00,5.623071183451932e-06,4.194177290640187e-06,1.014047543108973e-06,4.888955183136670e-07,0.000000000000000e+00
3.527351771193423e+00,6.690976117463914e-03,5.721238957613724e-03,1.820225291608318e-03,3.644483413555859e-05,0.000000000000000e+00,5.519486660917973e-06,4.114728250776072e-06,9.946870138314185e-07,4.792600191523165e-07,0.000000000000000e+00
3.593062772928567e+00,6.560218111224754e-03,5.608391777607433e-03,1.784777760056227e-03,3.572315888263727e-05,0.000000000000000e+00,5.417796619104008e-06,4.036739177135720e-06,9.756828898322439e-07,4.698171439017430e-07,0.000000000000000e+00
3.659997904274003e+00,6.431964689762779e-03,5.498107884051641e-03,1.749985114412281e-03,3.501363911809110e-05,0.000000000000000e+00,5.317966412971762e-06,3.960183357647521e-06,9.570286580089100e-07,4.605471820812693e-07,0.000000000000000e+00
3.728179969528301e+00,6.305816179335609e-03,5.389673270176035e-03,1.715835426409638e-03,3.431871234599911e-05,0.000000000000000e+00,5.219962031114991e-06,3.885034568031049e-06,9.387179238938206e-07,4.514369190051355e-07,0.000000000000000e+00
3.797632197811083e+00,6.182175241834217e-03,5.282973830656897e-03,1.682316984819702e-03,3.363660339597410e-05,0.000000000000000e+00,5.123750084172062e-06,3.811267063150472e-06,9.207444095138217e-07,4.425089624986715e-07,0.000000000000000e+00
3.868378250977017e+00,6.060904600197330e-03,5.178700261166390e-03,1.649418291434453e-03,3.296848882850788e-05,0.000000000000000e+00,5.029297793450441e-06,3.738855568567517e-06,9.031019512957380e-07,4.337446671623586e-07,0.000000000000000e+00
3.940442231677229e+00,5.941626188302466e-03,5.076177108716388e-03,1.617128057123411e-03,3.231223939092797e-05,0.000000000000000e+00,4.936572979759234e-06,3.667775272296063e-06,8.857844980180308e-07,4.251315284848829e-07,0.000000000000000e+00
4.013848691570899e+00,5.824720919363134e-03,4.975296414847332e-03,1.585435197964191e-03,3.166679866489772e-05,0.000000000000000e+00,4.845544052445975e-06,3.598001816761698e-06,8.687861088087971e-07,4.166909328569280e-07,0.000000000000000e+00
4.088622639689825e+00,5.710058861824722e-03,4.876711573644355e-03,1.554328831445674e-03,3.103457456572820e-05,0.000000000000000e+00,4.756179998633924e-06,3.529511290971042e-06,8.521009511904907e-07,4.084052424763482e-07,0.000000000000000e+00
4.164789550958815e+00,5.597282398798128e-03,4.779783631452532e-03,1.523798272742889e-03,3.042989582691361e-05,0.000000000000000e+00,4.668450372656213e-06,3.462280222897715e-06,8.357232991717584e-07,4.002626248073221e-07,0.000000000000000e+00
