# energy,mu_nu,pi_pi0,pi_pi_pi,pi0_e_nu,pi0_mu_nu,pi_pi0_pi0,e_nu
2.944380931508670e+00,4.694009258888941e-03,1.430760947833929e-03,1.012282351478604e-03,4.274301292509131e-04,2.134298265167085e-04,1.065845696191673e-04,1.570428484128241e-07
3.027039196442245e+00,4.558883041779005e-03,1.389085981329286e-03,9.821586188558259e-04,4.154103644727997e-04,2.071522313780757e-04,1.034166836700369e-04,1.526993312456477e-07
3.112017945348769e+00,4.427475097358118e-03,1.348559626563292e-03,9.528670195400046e-04,4.037192166941908e-04,2.010478208070386e-04,1.003362980202312e-04,1.484744398722428e-07
3.199382321694217e+00,4.299684292729041e-03,1.309150706445012e-03,9.243850348461676e-04,3.923477234831739e-04,1.951118999397165e-04,9.734104437749106e-05,1.443649355516752e-07
3.289199297731650e+00,4.175412249492519e-03,1.270828895023784e-03,8.966907633260754e-04,3.812871674396450e-04,1.893399022941079e-04,9.442861934545200e-05,1.403676679969811e-07
3.381537725841197e+00,4.054563267656318e-03,1.233564694000626e-03,8.697629038070268e-04,3.705290695119548e-04,1.837273862330198e-04,9.159678263958829e-05,1.364795729601975e-07
3.476468391311250e+00,3.937044251590902e-03,1.197329409866574e-03,8.435807388829596e-04,3.600651824962248e-04,1.782700315213133e-04,8.884335535071320e-05,1.326976698833529e-07
3.574064066601461e+00,3.822764637977287e-03,1.162095131650509e-03,8.181241188448731e-04,3.498874847133311e-04,1.729636359747978e-04,8.616621825467208e-05,1.290190596136099e-07
3.674399567129014e+00,3.711636325694653e-03,1.127834709259644e-03,7.933734460379967e-04,3.399881738587157e-04,1.678041121981939e-04,8.356331016690781e-05,1.254409221808143e-07
3.777551808621063e+00,3.603573607597070e-03,1.094521732396258e-03,7.693096596334010e-04,3.303596610202980e-04,1.627874844096488e-04,8.103262634060577e-05,1.219605146357421e-07
3.883599866077170e+00,3.498493104130777e-03,1.062130510034895e-03,7.459142208021209e-04,3.209945648598998e-04,1.579098853493671e-04,7.857221690716675e-05,1.185751689473909e-07
3.992625034387075e+00,3.396313698745167e-03,1.030636050444653e-03,7.231690982801147e-04,3.118857059537130e-04,1.531675532699818e-04,7.618018535778060e-05,1.152822899577009e-07
4.104710890650138e+00,3.296956475052838e-03,1.000014041741804e-03,7.010567543127444e-04,3.030261012874708e-04,1.485568290063708e-04,7.385468706491538e-05,1.120793533921406e-07
4.219943358244351e+00,3.200344655695798e-03,9.702408329584153e-04,6.795601309677038e-04,2.944089589020869e-04,1.440741531226819e-04,7.159392784255843e-05,1.089639039246287e-07
4.338410772693916e+00,3.106403542877192e-03,9.412934156132427e-04,6.586626368056660e-04,2.860276726856591e-04,1.397160631344074e-04,6.939616254408648e-05,1.059335532953122e-07
4.460203949385991e+00,3.015060460519772e-03,9.131494057716263e-04,6.383481338981564e-04,2.778758173078272e-04,1.354791908034098e-04,6.725969369666344e-05,1.029859784797545e-07
4.585416253188411e+00,2.926244698014690e-03,8.857870265817273e-04,6.186009251824872e-04,2.699471432925994e-04,1.313602595038749e-04,6.518287017110288e-05,1.001189199081335e-07
4.714143670021854e+00,2.839887455526187e-03,8.591850912749283e-04,5.994057421438208e-04,2.622355722258544e-04,1.273560816572286e-04,6.316408588615440e-05,9.733017973308082e-08
4.846484880441237e+00,2.755921790820287e-03,8.333229866188391e-04,5.807477328147378e-04,2.547351920938339e-04,1.234635562341291e-04,6.120177854620811e-05,9.461762014483762e-08
4.982541335282771e+00,2.674282567587854e-03,8.081806568119124e-04,5.626124500829382e-04,2.474402527490420e-04,1.196796663217104e-04,5.929442841143791e-05,9.197916173243350e-08
5.122417333434699e+00,2.594906405235018e-03,7.837385878092831e-04,5.449858402979670e-04,2.403451615000559e-04,1.160014767543228e-04,5.744055709943261e-05,8.941278188963232e-08
5.266220101791313e+00,2.517731630116603e-03,7.599777920700961e-04,5.278542321681339e-04,2.334444788218513e-04,1.124261318060859e-04,5.563872641739466e-05,8.691651326442319e-08
5.414059877451500e+00,2.442698228191200e-03,7.368797937172674e-04,5.112043259390647e-04,2.267329141833413e-04,1.089508529436457e-04,5.388753722401450e-05,8.448844225086864e-08
5.566049992224911e+00,2.369747799079486e-03,7.144266141013271e-04,4.950231828455686e-04,2.202053219888991e-04,1.055734598307918e-04,5.218562832015674e-05,8.212670752215259e-08
5.722306959510424e+00,2.298823511510933e-03,6.926007577607877e-04,4.792982148287995e-04,2.138566976307414e-04,1.022911236726128e-04,5.053167536752554e-05,7.982949860370498e-08
5.882950563613675e+00,2.229870060147541e-03,6.713851987722829e-04,4.640171745109302e-04,2.076821736491085e-04,9.910093498248267e-05,4.892438983450385e-05,7.759505448530690e-08
6.048103951571913e+00,2.162833623777613e-03,6.507633674846795e-04,4.491681454198689e-04,2.016770159972780e-04,9.600040331429105e-05,4.736251796839511e-05,7.542166227111538e-08
6.217893727556742e+00,2.097661824876921e-03,6.307191376323122e-04,4.347395324567952e-04,1.958366204085085e-04,9.298710501212550e-05,4.584483979332387e-05,7.330765586657010e-08
6.392450049926972e+00,2.034303690540016e-03,6.112368138236391e-04,4.207200525996035e-04,1.901565088620978e-04,9.005868129515249e-05,4.437016813308651e-05,7.125141470117771e-08
6.571906731006194e+00,1.972709614790303e-03,5.923011194028123e-04,4.070987258356132e-04,1.846323261457922e-04,8.721283639359977e-05,4.293734765827372e-05,6.925136248619194e-08
6.756401339661298e+00,1.912831322284793e-03,5.738971846830975e-04,3.938648663172479e-04,1.792598365118765e-04,8.444733573490528e-05,4.154525395702544e-05,6.730596600623983e-08
6.946075306760778e+00,1.854621833437606e-03,5.560105355526234e-04,3.810080737346709e-04,1.740349204243173e-04,8.176000417919515e-05,4.019279262881080e-05,6.541373394396622e-08
7.141074033593515e+00,1.798035430996896e-03,5.386270824547958e-04,3.685182248997272e-04,1.689535713944056e-04,7.914872430337312e-05,3.887889840066831e-05,6.357321573679599e-08
7.341547003331362e+00,1.743027628122531e-03,5.217331097477905e-04,3.563854655358709e-04,1.640118929023978e-04,7.661143473321994e-05,3.760253426537781e-05,6.178300046493618e-08
7.547647895620698e+00,1.689555138028703e-03,5.053152654500798e-04,3.446002022691689e-04,1.592060954027172e-04,7.414612852304419e-05,3.636269064108507e-05,6.004171576976823e-08
7.759534704391013e+00,1.637575845277370e-03,4.893605513818271e-04,3.331530948158400e-04,1.545324934103179e-04,7.175085158256329e-05,3.515838455194161e-05,5.834802680179864e-08
7.977369858970761e+00,1.587048778838477e-03,4.738563137155544e-04,3.220350483622390e-04,1.499875026658694e-04,6.942370115086323e-05,3.398865882937611e-05,5.670063519736241e-08
8.201320348603241e+00,1.537934087075073e-03,4.587902339537612e-04,3.112372061336660e-04,1.455676373774601e-04,6.716282431746509e-05,3.285258133366821e-05,5.509827808329548e-08
8.431557850458205e+00,1.490193014873063e-03,4.441503203564099e-04,3.007509421488661e-04,1.412695075365484e-04,6.496641659073267e-05,3.174924419555478e-05,5.353972710881107e-08
8.668258861237003e+00,1.443787883229161e-03,4.299248998478120e-04,2.905678541576729e-04,1.370898163059345e-04,6.283272051409661e-05,3.067776307766738e-05,5.202378750384014e-08
8.911604832472404e+00,1.398682071759185e-03,4.161026104407068e-04,2.806797567598263e-04,1.330253574775369e-04,6.076002433084500e-05,2.963727645567039e-05,5.054929716311226e-08
9.161782309626616e+00,1.354840004836142e-03,4.026723942260879e-04,2.710786747036908e-04,1.290730129977815e-04,5.874666069856515e-05,2.862694491905330e-05,4.911512575527580e-08
9.418983075094422e+00,1.312227142501927e-03,3.896234860369025e-04,2.617568363643264e-04,1.252297505584115e-04,5.679100545472344e-05,2.764595049161944e-05,4.772017385637272e-08
9.683404295220674e+00,1.270809978110971e-03,3.769453882107102e-04,2.527066674012243e-04,1.214926212505281e-04,5.489147643538636e-05,2.669349597181940e-05,4.636337210700605e-08
9.955248671445181e+00,1.230556046317732e-03,3.646278758713291e-04,2.439207845969305e-04,1.178587572796427e-04,5.304653234974283e-05,2.576880429319093e-05,4.504368039255149e-08
1.023472459569058e+01,1.191433948741732e-03,3.526609981260590e-04,2.353919898788534e-04,1.143253697394897e-04,5.125467171399482e-05,2.487111790530174e-05,4.376008704578657e-08
1.052204631011266e+01,1.153413414287571e-03,3.410350719261670e-04,2.271132645277380e-04,1.108897464422815e-04,4.951443184945691e-05,2.399969817574192e-05,4.251160807132375e-08
1.081743407133518e+01,1.116465441978601e-03,3.297406792364523e-04,2.190777635776762e-04,1.075492498030056e-04,4.782438795163876e-05,2.315382481389054e-05,4.129728639125508e-08
1.112111431929541e+01,1.080562719189955e-03,3.187686647396638e-04,2.112788104140805e-04,1.043013147752288e-04,4.618315224018370e-05,2.233279531738302e-05,4.011619111142851e-08
1.143331985082963e+01,1.045683246409923e-03,3.081101299078544e-04,2.037098915778776e-04,1.011434468357055e-04,4.458937320499469e-05,2.153592444244665e-05,3.896741680779396e-08
1.175428999813184e+01,1.011816082560041e-03,2.977564364672044e-04,1.963646517862960e-04,9.807322001484565e-05,4.304173497460311e-05,2.076254369955320e-05,3.785008283227085e-08
1.208427081222229e+01,9.789361094481959e-04,2.876992238019149e-04,1.892368891831237e-04,9.508827496978646e-05,4.153895685783533e-05,2.001200087617673e-05,3.676333263760642e-08
1.242351525156659e+01,9.470161870431268e-04,2.779304234841199e-04,1.823205508342486e-04,9.218631709637680e-05,4.007979319250185e-05,1.928365958884976e-05,3.570633312070579e-08
1.277228337599001e+01,9.160299121437778e-04,2.684424863884395e-04,1.756097284878312e-04,8.936511467581126e-05,3.866303423053170e-05,1.857689886720762e-05,3.467827398393042e-08
1.313084254603540e+01,8.859515981861968e-04,2.592283571533365e-04,1.690986546227221e-04,8.662249705087036e-05,3.728751074204882e-05,1.789111277000485e-05,3.367836711387590e-08
1.349946762791810e+01,8.567562556022619e-04,2.502811715753110e-04,1.627816988121133e-04,8.395635282566034e-05,3.595209727578217e-05,1.722570996817527e-05,3.270584597715099e-08
1.387844120423416e+01,8.284195727153508e-04,2.415942670428935e-04,1.566533642203709e-04,8.136462808129717e-05,3.465571201050500e-05,1.658011322330499e-05,3.175996503269638e-08
1.426805379058415e+01,8.009178971583955e-04,2.331611477614773e-04,1.507082833473134e-04,7.884532459795714e-05,3.339731506841211e-05,1.595375896022271e-05,3.083999916019085e-08
1.466860405827803e+01,7.742282178002439e-04,2.249755104471930e-04,1.449412137598872e-04,7.639649807089549e-05,3.217590638268374e-05,1.534609692924093e-05,2.994524310410751e-08
1.508039906329240e+01,7.483281471665827e-04,2.170312339869630e-04,1.393470348266863e-04,7.401625630401416e-05,3.099052299188762e-05,1.475658992351879e-05,2.907501093299225e-08
1.550375448165497e+01,7.231959043421258e-04,2.093222937254874e-04,1.339207448374858e-04,7.170275735877242e-05,2.984023611938099e-05,1.418471354215519e-05,2.822863551355111e-08
1.593899485143728e+01,6.988102983410957e-04,2.018429048101336e-04,1.286574590288106e-04,6.945420762772707e-05,2.872414897080269e-05,1.362995609874356e-05,2.740546799914187e-08
1.638645382154068e+01,6.751507119334153e-04,1.945874462476851e-04,1.235524073671725e-04,6.726885978927711e-05,2.764139469275766e-05,1.309181847680189e-05,2.660487733227802e-08
1.684647440746692e+01,6.521970859143690e-04,1.875503428951507e-04,1.186009345620591e-04,6.514501058075741e-05,2.659113505386044e-05,1.256981417104186e-05,2.582624976076258e-08
1.731940925426867e+01,6.299299038058665e-04,1.807262953150550e-04,1.137984982945040e-04,6.308099829662885e-05,2.557255940516596e-05,1.206346969811551e-05,2.506898836708126e-08
1.780562090688214e+01,6.083301769777411e-04,1.741100541759141e-04,1.091406728341777e-04,6.107519986963510e-05,2.458568694871135e-05,1.157232508956089e-05,2.433251261069306e-08
1.830548208804857e+01,5.873794301778847e-04,1.676965634629899e-04,1.046231500645376e-04,5.912602731180386e-05,2.362893063720189e-05,1.109593711629045e-05,2.361625788286732e-08
1.881937598403824e+01,5.670596874602922e-04,1.614808689831244e-04,1.002417576914630e-04,7.970603040234558e-05,2.270153214281004e-05,1.063388169203372e-05,2.291967507372463e-08
1.934769653839535e+01,5.473534585004596e-04,1.554581423882185e-04,9.599248567422856e-05,1.211660187293393e-04,2.180277044355286e-05,1.018575439776956e-05,2.224223015115014e-08
1.989084875392940e+01,5.282437252878375e-04,1.496236624774995e-04,9.187149783804446e-05,1.608221041817887e-04,2.265104020044505e-05,9.751171186364240e-06,2.158340375125494e-08
2.044924900318434e+01,5.097139291853562e-04,2.135483371109149e-03,8.787514064201482e-05,1.987998700501755e-04,3.460124469572649e-05,9.329767360890713e-06,2.094269078007134e-08
2.102332534762382e+01,4.917479583463208e-04,2.130011669237893e-03,8.399994373413663e-05,2.349363824068756e-04,5.329327207814192e-05,8.921197391048371e-06,2.031960002617530e-08
2.161351786577676e+01,4.743301354792732e-04,2.124714616560380e-03,8.024261566270405e-05,2.693427363205173e-04,1.014398307300484e-04,8.525133452498063e-06,1.971365378393906e-08
2.222027899059511e+01,4.574452059516667e-04,2.119587605352822e-03,7.660004760221913e-05,3.019489020687053e-04,1.271665139814584e-04,8.141266057037638e-06,1.912438748712339e-08
2.284407385628239e+01,4.410783262234797e-04,2.114625819783479e-03,7.306930542669570e-05,3.328684147818951e-04,1.533821599150085e-04,7.769302738209870e-06,1.855134935252810e-08
2.348538065485861e+01,4.252150526021622e-04,2.109824566570679e-03,6.964762790565551e-05,3.618754951387529e-04,1.794059119768814e-04,7.408965988195264e-06,1.799410003342643e-08
2.414469100273551e+01,4.098413303105296e-04,2.105179256377006e-03,6.633241286361682e-05,3.891474429412768e-04,2.049054901277884e-04,7.059993906226148e-06,1.745221228251609e-08
2.482251031758237e+01,3.949434828595157e-04,2.100685412818951e-03,6.312123327661224e-05,4.146183523993992e-04,2.297735677132908e-04,6.722140021938113e-06,1.692527062412786e-08
2.551935820577187e+01,3.805082017178821e-04,2.096338755277355e-03,6.001180718527817e-05,4.379846553173246e-04,2.536712479477618e-04,6.395168457697101e-06,1.641287103543864e-08
2.623576886070251e+01,3.665225362712577e-04,2.092134971279288e-03,5.700200851250761e-05,4.598360737823767e-04,2.530443535792677e-04,6.078859450753857e-06,1.591462063644334e-08
2.697229147230384e+01,3.529738840630701e-04,2.088070037806069e-03,5.408984921654870e-05,4.585572560691547e-04,2.760717056679607e-04,5.773003930926056e-06,1.543013738844578e-08
2.772949064803716e+01,3.398499813101888e-04,2.084139834236510e-03,5.127347529335714e-05,4.786329055993339e-04,2.979822598232326e-04,5.477404466271387e-06,1.495904980083634e-08
2.850794684571543e+01,3.271388936862853e-04,2.080340573667047e-03,4.855116565311369e-05,4.967194186706477e-04,3.187141087395142e-04,5.191874404567260e-06,1.450099664592897e-08
2.930825681847359e+01,3.148290073661331e-04,2.076668434763178e-03,4.592132106960103e-05,4.955493834709870e-04,3.381792728835593e-04,2.184619901379802e-05,1.405562668163743e-08
3.013103407223107e+01,3.029090203242633e-04,2.073119716768042e-03,4.338246314686014e-05,5.118486780773910e-04,3.376536417111393e-04,5.893537668174942e-05,1.362259838177486e-08
3.097690933599623e+01,2.913679338816071e-04,2.069690834735351e-03,4.093318017360808e-05,5.262854785525501e-04,3.559174729807227e-04,8.165663357028599e-05,1.320157967376853e-08
3.184653104537411e+01,2.801950444939126e-04,2.066378313633952e-03,3.857219544677350e-05,5.252157385172424e-04,3.728392015415427e-04,1.344535128731866e-04,1.279224768358480e-08
3.274056583964749e+01,2.693799357759321e-04,2.063178738827013e-03,3.629826171662608e-05,5.378855037971267e-04,3.723677674397683e-04,1.639766830026033e-04,1.239428848766651e-08
3.365969907281307e+01,2.589124707555260e-04,2.060088812054450e-03,3.411018662007342e-05,5.368780962084232e-04,3.880443635752262e-04,1.954888869915939e-04,1.200739687168843e-08
3.460463533896370e+01,2.487827843520211e-04,2.057105315172738e-03,3.200677307426908e-05,5.477646729596516e-04,3.876067564453559e-04,2.644403555537236e-04,1.163127609594271e-08
3.557609901241988e+01,2.389812760733000e-04,2.054225109979839e-03,2.998680771711360e-05,5.568380672801846e-04,4.019325888246827e-04,3.016165373316768e-04,1.126563766717021e-08
3.657483480302463e+01,2.294986029262554e-04,2.051445177008000e-03,2.804905251117952e-05,5.559172510820795e-04,4.149048173678906e-04,3.404419464208605e-04,1.091020111665790e-08
3.760160832702684e+01,2.203256725354025e-04,2.048762526780996e-03,2.619225425763842e-05,5.550232604260476e-04,4.145147922083519e-04,3.810572584986693e-04,1.056469378442792e-08
3.865720669399197e+01,2.114536364645445e-04,2.046174311478914e-03,2.441511379264627e-05,5.623399684702577e-04,4.141402203372720e-04,4.235347285376245e-04,1.022885060934638e-08
3.974243911018841e+01,2.028738837365569e-04,2.043677700038703e-03,2.271629556498365e-05,5.614954405529040e-04,4.257486637583745e-04,4.677803312678720e-04,9.902413924985887e-09
4.085813749891332e+01,1.945780345464317e-04,2.041269997102823e-03,2.109442792455587e-05,5.669556167511389e-04,4.254026055791604e-04,5.137008889646727e-04,9.585133261077824e-09
4.200515713823256e+01,1.865579341628611e-04,2.038948536341586e-03,1.954810380886436e-05,5.661482094519790e-04,4.356021291599378e-04,5.612710623728191e-04,9.276765150395053e-09
4.318437731662481e+01,1.788056470137134e-04,2.036710732233673e-03,1.807588278431637e-05,5.653359468248836e-04,4.352829569510180e-04,6.107612910074152e-04,8.977072940908356e-09
4.439670200703094e+01,1.713134509508561e-04,2.034554150387937e-03,1.667628120326672e-05,5.687662751782945e-04,4.349766834815581e-04,6.106141922018346e-04,8.685826613063693e-09
4.564306055982661e+01,1.640738316898425e-04,2.032476293598369e-03,1.534781235511601e-05,5.680713780735448e-04,4.437979342708536e-04,6.619540831882069e-04,8.402802602029571e-09
4.692440841524834e+01,1.570794774200347e-04,2.030474820385852e-03,1.408929864821347e-05,5.673976724588865e-04,4.435168436205359e-04,7.151293386383958e-04,8.127783624767001e-09
4.824172783582052e+01,1.503232735807813e-04,2.028547442943841e-03,1.289900722651170e-05,5.694614729598363e-04,4.432476595095749e-04,7.150034254541466e-04,7.860558511776186e-09
4.959602865934316e+01,1.437982977992937e-04,2.026691933868373e-03,1.177608919923365e-05,5.688276602921250e-04,4.507218899175706e-04,7.696991791096597e-04,7.600922043377045e-09
5.098834907301899e+01,1.374978149858640e-04,2.024906130645129e-03,1.071889924275184e-05,5.682121769562616e-04,4.504751439557631e-04,8.263978114594618e-04,7.348674790381401e-09
5.241975640931211e+01,1.314152725820578e-04,2.023187932769402e-03,9.725951673479827e-06,5.676132970169193e-04,4.502391119688743e-04,8.262915956331427e-04,7.103622959016875e-09
5.389134796415014e+01,1.255442959574653e-04,2.021535299230767e-03,8.795324375363907e-06,5.670277084480446e-04,4.500134707620583e-04,8.261916461527825e-04,6.865578239962685e-09
5.540425183809474e+01,1.198786839505430e-04,2.019946268214884e-03,7.925940438743581e-06,5.664451546940331e-04,4.497985584493522e-04,8.847367187974408e-04,6.634357661358894e-09
5.695962780112718e+01,1.144124045489645e-04,2.018418899361014e-03,7.114753628336824e-06,5.661435779101343e-04,4.526314494706037e-04,8.846486962257493e-04,6.409783445649962e-09
5.855866818171108e+01,1.091395907047739e-04,2.016951369567063e-03,6.362030127792127e-06,5.656392806218412e-04,4.524357616193710e-04,8.845663509349049e-04,6.191682870123305e-09
6.020259878081360e+01,1.040545362794711e-04,2.015541848931344e-03,5.663970628820510e-06,5.651500238674425e-04,4.522492506244129e-04,9.129275198735741e-04,5.979888131002235e-09
6.189267981158712e+01,9.915169211392406e-05,2.014188614273113e-03,5.019224802591716e-06,5.646744357194885e-04,4.520718450572126e-04,9.128560971741589e-04,5.774236210950541e-09
6.363020686542985e+01,9.442566221776266e-05,2.012890027344802e-03,4.426724873777872e-06,5.642099790614984e-04,4.519035038368221e-04,9.127897724399489e-04,5.574568749843550e-09
6.541651190516741e+01,8.987120007255612e-05,2.011644261233627e-03,3.883340563119851e-06,5.637493306457932e-04,4.517435745095296e-04,9.127285627539327e-04,5.380731918656171e-09
6.725296428611561e+01,8.548320504270490e-05,2.010449942342547e-03,3.387196373715317e-06,5.630979062217204e-04,4.515917060738720e-04,9.126721331405559e-04,5.192576296313825e-09
6.914097180580889e+01,8.125671888748736e-05,2.009305481987345e-03,2.936868944911788e-06,5.626973537101128e-04,4.514478633200413e-04,9.126203046721649e-04,5.009956749345310e-09
7.108198178319687e+01,7.718692236715264e-05,2.008209353316303e-03,2.530079321178327e-06,5.623075128215789e-04,4.513118461646915e-04,9.125730172848447e-04,4.832732314169032e-09
7.307748216813815e+01,7.326913193526670e-05,2.007160187373752e-03,2.164319607222459e-06,5.619250714447391e-04,4.511831088651150e-04,9.125299980527689e-04,4.660766081833552e-09
7.512900268204032e+01,6.949879650872938e-05,2.006156576367221e-03,1.837469008284542e-06,5.615357489913784e-04,4.510617884776450e-04,9.124910468907871e-04,4.493925085021242e-09
7.723811599052287e+01,6.587149430592175e-05,2.005197192960022e-03,1.547342166127730e-06,5.610155954767429e-04,4.509478397954485e-04,8.840179966683016e-04,4.332080187108220e-09
7.940643890899911e+01,6.238292974232894e-05,2.004280753247881e-03,1.291691791825260e-06,5.606861952661148e-04,4.508404055336020e-04,8.839866305368661e-04,4.175105973055420e-09
8.163563364210350e+01,5.902893037163422e-05,2.003406018070132e-03,1.068212474814715e-06,5.603608837938356e-04,4.477012676725973e-04,8.839587918635704e-04,4.022880641882197e-09
8.392740905791274e+01,5.580544385869157e-05,2.002571791650753e-03,8.745500939343569e-07,5.594970338007380e-04,4.476066441435457e-04,8.839342472200297e-04,3.875285900446081e-09
8.628352199794007e+01,5.270853496887830e-05,2.001776915722233e-03,7.083173915835568e-07,5.590977024604084e-04,4.475182355941904e-04,8.252737564394568e-04,3.732206858217403e-09
8.870577862390358e+01,4.973438255605225e-05,2.001020282136550e-03,5.671164968822356e-07,5.588082690450889e-04,4.474356682117667e-04,8.252551424660873e-04,3.593531922695620e-09
9.119603580230374e+01,4.687927652859676e-05,2.000300814118255e-03,4.485670269380693e-07,5.584729880024791e-04,4.473584574033320e-04,7.684279524676430e-04,3.459152695061480e-09
9.375620252786938e+01,4.413961476973252e-05,1.999617477392311e-03,3.505810680289262e-07,5.581220449858829e-04,4.395547782588759e-04,7.684144151556907e-04,3.328963865595067e-09
9.638824138696613e+01,4.151189998425704e-05,1.998969267870835e-03,2.707871365403062e-07,5.551542458584621e-04,4.394884862505228e-04,7.135881879118180e-04,3.202863108309466e-09
9.909417006208585e+01,3.899273643898828e-05,1.998355219005976e-03,2.066639313396826e-07,5.548014840828881e-04,4.394268702883532e-04,6.602708345806830e-04,3.080750974150576e-09
1.018760628785726e+02,3.657882655817083e-05,1.997774415151968e-03,1.559931894921337e-07,5.545252739313912e-04,4.393700628295600e-04,6.602632140858402e-04,2.962530781988558e-09
1.047360523947702e+02,3.426696732768838e-05,1.997225949845022e-03,1.156958046212396e-07,5.497287433473468e-04,4.302030128176692e-04,6.087772929266101e-04,2.848108506469589e-09
1.076763310368098e+02,3.205404645268425e-05,1.996709085385934e-03,8.389206435835415e-08,5.495294874804093e-04,4.301549782397279e-04,5.591276706750435e-04,2.737392661597792e-09
1.106991527792924e+02,2.993703820160428e-05,1.996222898795922e-03,5.926354908743764e-08,5.492386888892352e-04,4.195793746110834e-04,5.113915092204364e-04,2.630294178663555e-09
1.138068348731526e+02,2.791299885502442e-05,1.995766630913482e-03,4.060660152373194e-08,5.427105723646633e-04,4.195395683748926e-04,4.652980863945307e-04,2.526726276809250e-09
1.170017596220291e+02,2.597906165891885e-05,1.995339507378481e-03,2.683375367542361e-08,5.424657025245499e-04,4.195033155965926e-04,4.208724355099110e-04,2.426604324101856e-09
1.202863762085033e+02,2.413243115792573e-05,1.994940789870644e-03,1.697633101465609e-08,5.422895298588176e-04,4.075023551546179e-04,3.782074388046146e-04,2.329845686432569e-09
1.236632025716082e+02,2.237037675280079e-05,1.994569705254406e-03,1.018183780159364e-08,5.338133325689767e-04,4.074728585867175e-04,3.373968409113686e-04,2.236369560839633e-09
1.271348273370426e+02,2.069022528497261e-05,1.994225498575902e-03,5.710795076465821e-09,5.336138951089574e-04,3.940690116510569e-04,2.983681163738265e-04,2.146096788888758e-09
1.307039118015740e+02,1.908935239616403e-05,1.993907370839212e-03,2.937361632857114e-09,5.233549323280971e-04,3.940455881881228e-04,2.609803335669562e-04,2.058949644452697e-09
1.343731919731491e+02,1.756517233698517e-05,1.993614278429590e-03,1.345533728971015e-09,5.231901471563833e-04,3.792779547594072e-04,2.253972401201949e-04,1.974851588475561e-09
1.381454806682791e+02,1.611512579725725e-05,1.993344900509825e-03,5.239588772464954e-10,5.111502287463956e-04,3.631289886878803e-04,1.600676473755603e-04,1.893726980891762e-09
1.420236696683021e+02,1.473666519070814e-05,1.993097938935365e-03,1.593554077393975e-10,4.972199693799489e-04,3.631132687113457e-04,1.303066229440367e-04,1.815500736502888e-09
1.460107319361815e+02,1.342723662957159e-05,1.992872139375210e-03,3.238881225346308e-11,4.970737111407437e-04,3.456889961402812e-04,7.726271733515655e-05,1.740097906854522e-09
1.501097238955343e+02,1.218425754273225e-05,1.992666302521931e-03,3.088856696170843e-12,4.813368113394218e-04,3.269064165060247e-04,5.428507225602920e-05,1.667443163315214e-09
1.543237877736429e+02,1.100508848056548e-05,1.992479255375085e-03,0.000000000000000e+00,4.811306804000624e-04,3.268966162015008e-04,1.692996748394158e-05,1.597460146561215e-09
1.586561540102392e+02,9.886997040007411e-06,1.992309898641062e-03,0.000000000000000e+00,4.636072562340740e-04,3.068786641679584e-04,3.627608845261666e-06,1.530070632773642e-09
1.631101437339128e+02,8.827110918206076e-06,1.992157164811713e-03,0.000000000000000e+00,4.441398324659690e-04,2.855758187457780e-04,0.000000000000000e+00,1.465193444184026e-09
1.676891713080398e+02,7.822355664953359e-06,1.992020049332395e-03,0.000000000000000e+00,4.440500451852834e-04,2.630747702688449e-04,0.000000000000000e+00,1.402742996282087e-09
1.723967469481827e+02,6.869370407889350e-06,1.991897601168513e-03,0.000000000000000e+00,4.225983560632232e-04,2.630705728995389e-04,0.000000000000000e+00,1.342627317491884e-09
1.772364794129719e+02,5.964391046186749e-06,1.991788939273632e-03,0.000000000000000e+00,3.992940914208069e-04,2.394343190438464e-04,0.000000000000000e+00,1.284745283986685e-09
1.822120787705267e+02,5.103083975131591e-06,1.991693249460451e-03,0.000000000000000e+00,3.741863027714621e-04,2.148857329854659e-04,0.000000000000000e+00,1.228982653502458e-09
1.873273592425393e+02,4.280302011381671e-06,1.991609809256268e-03,0.000000000000000e+00,3.471510479843628e-04,1.893452190053348e-04,0.000000000000000e+00,1.175206200424288e-09
1.925862421281999e+02,3.489713071973419e-06,1.991538004073610e-03,0.000000000000000e+00,3.183597101155522e-04,1.631509080883200e-04,0.000000000000000e+00,1.123254731920383e-09
1.979927588102099e+02,2.723210857391370e-06,1.991522176104700e-03,0.000000000000000e+00,2.877574636126987e-04,1.364094306436494e-04,0.000000000000000e+00,1.072924741939586e-09
2.035510538451794e+02,1.969930624015138e-06,1.991516129178714e-03,0.000000000000000e+00,2.876838815867791e-04,1.094523015922046e-04,0.000000000000000e+00,1.023946323971933e-09
2.092653881407840e+02,1.214498603235544e-06,1.991512695934491e-03,0.000000000000000e+00,2.551500034783219e-04,8.295967618693318e-05,0.000000000000000e+00,9.759401376457810e-10
2.151401422221130e+02,4.336585304541970e-07,1.991511091376772e-03,0.000000000000000e+00,2.208770555045443e-04,5.743083057020553e-05,0.000000000000000e+00,9.283341817080440e-10
2.211798195897184e+02,1.979937126200184e-07,1.991510583106089e-03,0.000000000000000e+00,1.848000355028259e-04,3.402197324858329e-05,0.000000000000000e+00,8.801849046568086e-10
2.273890501719308e+02,1.038022072348825e-07,0.000000000000000e+00,0.000000000000000e+00,1.072391647937784e-04,1.719111223333674e-06,0.000000000000000e+00,8.297308281263580e-10
