# energy,pi0_pi0_pi0,pi_pi_pi0,pi_e_nu,pi_mu_nu,pi_pi,pi0_pi0
1.060589410975490e+01,0.000000000000000e+00,3.391720604174994e-04,1.441642950414859e-03,7.787494976517410e-04,6.444321022789452e-06,0.000000000000000e+00
1.090363574902450e+01,0.000000000000000e+00,3.272036860026769e-04,1.396005100074546e-03,7.520570087585093e-04,6.230747741197386e-06,0.000000000000000e+00
1.120973595597710e+01,0.000000000000000e+00,3.155869523863261e-04,1.351652915861002e-03,7.261364114927158e-04,6.023270919456428e-06,0.000000000000000e+00
1.152442938255414e+01,0.000000000000000e+00,3.043121514043378e-04,1.308551382510795e-03,7.009663178903093e-04,5.821722495107254e-06,0.000000000000000e+00
1.184795726813358e+01,0.000000000000000e+00,2.933698120367025e-04,1.266666502861382e-03,6.765259060388839e-04,5.625939309828306e-06,0.000000000000000e+00
1.218056762446041e+01,0.000000000000000e+00,2.827506937221299e-04,1.225965324869377e-03,6.527949158167504e-04,5.435763547698079e-06,0.000000000000000e+00
1.252251542576887e+01,0.000000000000000e+00,2.724457801018698e-04,1.186415920624174e-03,6.297536589714448e-04,5.251044316794291e-06,0.000000000000000e+00
1.287406280424196e+01,0.000000000000000e+00,2.624462732335894e-04,1.147987350091733e-03,6.073830607602981e-04,5.071641703425361e-06,0.000000000000000e+00
1.323547925095806e+01,0.000000000000000e+00,2.527435881869978e-04,1.110649621541969e-03,5.856647171390243e-04,4.897422424699717e-06,0.000000000000000e+00
1.360704182247897e+01,0.000000000000000e+00,2.433293466165582e-04,1.074373656269338e-03,5.645808991883587e-04,4.728256787780663e-06,0.000000000000000e+00
1.398903535323736e+01,0.000000000000000e+00,2.341953694521861e-04,1.039131256665106e-03,5.441156760667679e-04,4.564018574332973e-06,0.000000000000000e+00
1.438175267388670e+01,0.000000000000000e+00,2.253336710563534e-04,1.004895070691630e-03,5.242535510028062e-04,4.404584923158789e-06,0.000000000000000e+00
1.478549483578086e+01,0.000000000000000e+00,2.167364546788210e-04,9.716385594951603e-04,5.049765131877678e-04,4.249836052498361e-06,0.000000000000000e+00
1.520057134175583e+01,0.000000000000000e+00,2.083961090561174e-04,9.393359734346243e-04,4.862693012417388e-04,4.099656211813721e-06,0.000000000000000e+00
1.562730038338997e+01,0.000000000000000e+00,2.003052047351657e-04,9.079671145863787e-04,4.681172005388822e-04,3.953932525118806e-06,0.000000000000000e+00
1.606600908492507e+01,0.000000000000000e+00,1.924564936931707e-04,8.775085014414175e-04,4.505060018886820e-04,3.812553994520479e-06,0.000000000000000e+00
1.651703375403487e+01,0.000000000000000e+00,1.848429066104099e-04,8.479308923094063e-04,4.334219639691456e-04,3.675414429610239e-06,0.000000000000000e+00
1.698072013963384e+01,0.000000000000000e+00,1.774575566077238e-04,8.192110545574223e-04,4.168518072939518e-04,3.542409202007543e-06,0.000000000000000e+00
1.745742369692306e+01,0.000000000000000e+00,1.702937422816204e-04,7.913266797237451e-04,4.007878427242161e-04,3.413437162198098e-06,0.000000000000000e+00
1.794750985987706e+01,0.000000000000000e+00,1.633449652704317e-04,7.642560291290216e-04,3.852137433298458e-04,3.288399483074935e-06,0.000000000000000e+00
1.845135432138004e+01,0.000000000000000e+00,1.566049794862948e-04,7.379778961763271e-04,3.701159660308660e-04,3.167199953336360e-06,0.000000000000000e+00
1.896934332122673e+01,0.000000000000000e+00,1.500678185692620e-04,7.124716016155931e-04,3.554827997900024e-04,3.049744692973646e-06,0.000000000000000e+00
1.950187394220805e+01,0.000000000000000e+00,1.437278005140967e-04,6.877168441740282e-04,3.413029614887045e-04,2.935942654991948e-06,0.000000000000000e+00
2.004935441450900e+01,0.000000000000000e+00,1.375795355729521e-04,6.636936246220614e-04,3.275653871234589e-04,2.825703999367348e-06,1.634042716026306e-05
2.061220442865185e+01,0.000000000000000e+00,1.316179056964453e-04,6.403820908560021e-04,3.142593137844258e-04,2.718941627494329e-06,1.634042716026306e-05
2.119085545722493e+01,0.000000000000000e+00,1.258380636488263e-04,6.177622660527434e-04,3.013744509614209e-04,2.615569442225567e-06,1.634042716026306e-05
2.178575108564311e+01,0.000000000000000e+00,1.202354243058378e-04,5.958136188608891e-04,2.889006317991604e-04,2.515501168893257e-06,1.634042716026306e-05
2.239734735219388e+01,0.000000000000000e+00,1.148056435157315e-04,5.745143024163998e-04,2.768284016443245e-04,2.418646913287707e-06,1.634042716026306e-05
2.302611309762969e+01,0.000000000000000e+00,1.095446166022185e-04,5.538394419523335e-04,2.651473125217882e-04,2.324914807754742e-06,1.634042716026306e-05
2.367253032457425e+01,0.000000000000000e+00,1.044484628578404e-04,5.337561350561856e-04,2.538479575053989e-04,2.234216451056224e-06,1.634042716026306e-05
2.433709456701896e+01,0.000000000000000e+00,9.951350681216864e-05,5.142047930144291e-04,2.429235722061289e-04,2.146464897253872e-06,1.634042716026306e-05
2.502031527019180e+01,0.000000000000000e+00,9.473629131664768e-05,4.949488899780590e-04,2.323627619854242e-04,2.061575210832047e-06,1.634042716026306e-05
2.572271618109075e+01,0.000000000000000e+00,9.011352547479284e-05,4.751435133026417e-04,2.221556071100639e-04,1.979466593668289e-06,1.634042716026306e-05
2.644483574998032e+01,0.000000000000000e+00,8.564210856936386e-05,4.576411360000752e-04,2.122934197973494e-04,1.900058304923862e-06,1.634042716026306e-05
2.718722754315997e+01,0.000000000000000e+00,8.131911274227585e-05,4.406821284221691e-04,2.027671095759860e-04,1.823273137998598e-06,1.634042716026306e-05
2.795046066731975e+01,7.304744778656122e-05,7.714173505016423e-05,4.242519541475024e-04,1.935714434772464e-04,1.749035003840326e-06,1.634042716026306e-05
2.873512020580926e+01,6.389757825631162e-04,7.750024752218122e-05,4.083363628053751e-04,1.846977805509752e-04,1.677271500063204e-06,1.634042716026306e-05
2.954180766715374e+01,1.008356751790223e-03,9.216085318444569e-05,3.929214217681630e-04,1.761342596720958e-04,1.607907665859959e-06,1.634042716026306e-05
3.037114144616211e+01,1.871472152267260e-03,1.528962116472783e-04,3.779934855898640e-04,1.678731536464311e-04,1.540877405212600e-06,1.634042716026306e-05
3.122375729797907e+01,2.354340441565021e-03,1.958449916319793e-04,3.635391853875452e-04,1.599062907012542e-04,1.476111327803149e-06,1.634042716026306e-05
3.210030882544589e+01,2.866256946599118e-03,3.159256619865934e-04,3.495511686902312e-04,1.522254383371274e-04,1.413543860385656e-06,1.634042716026306e-05
3.300146798014252e+01,3.966068346869853e-03,3.906572792524248e-04,3.360164016761379e-04,1.448234493308873e-04,1.353110739301479e-06,1.634042716026306e-05
3.392792557749618e+01,4.549513342351681e-03,5.794862667357161e-04,3.229158817481356e-04,1.376960172357821e-04,1.294749142204074e-06,1.634042716026306e-05
3.488039182635015e+01,5.152896198129622e-03,6.910882655216759e-04,3.102367687374210e-04,1.308328417794583e-04,1.238398498802584e-06,1.634042716026306e-05
3.585959687339954e+01,5.774706149340070e-03,8.162612922974163e-04,2.979661554417123e-04,1.242268930546385e-04,1.183999822167343e-06,1.634042716026306e-05
3.686629136291113e+01,6.413620364382628e-03,9.542927557422133e-04,2.860908443025346e-04,1.178701636490436e-04,1.131495253989803e-06,1.634042716026306e-05
3.790124701215601e+01,7.068470639651642e-03,1.107288687462694e-03,2.745967115092545e-04,1.117608060416673e-04,1.080829323901968e-06,1.634042716026306e-05
3.896525720299717e+01,7.738217558140689e-03,1.274708037277754e-03,2.634679548737672e-04,1.058874301939140e-04,1.031947254328359e-06,1.634042716026306e-05
4.005913759008412e+01,8.421930598707737e-03,1.456602133131564e-03,2.526846282054750e-04,1.002421976293952e-04,9.847960916398811e-07,1.634042716026306e-05
4.118372672612204e+01,9.118771900011093e-03,1.654651575334105e-03,2.422165831708072e-04,9.481841830673960e-05,9.393248371741644e-07,1.634042716026306e-05
4.233988670469363e+01,9.827983384058478e-03,1.868804408421750e-03,2.319967927499792e-04,8.961207599383515e-05,8.954828892022887e-07,1.634042716026306e-05
4.352850382112795e+01,9.827983384058478e-03,2.099196302103338e-03,2.216443967894999e-04,8.461571198531225e-05,8.532220970824227e-07,1.634042716026306e-05
4.475048925192112e+01,1.054887608178996e-02,2.346576582363302e-03,2.102816895992803e-04,7.982217016102570e-05,8.124953110786234e-07,1.634042716026306e-05
4.600677975323110e+01,1.128082120719672e-02,2.344607647763358e-03,2.014196861695964e-04,7.522700889714362e-05,7.732555276325676e-07,1.634042716026306e-05
4.729833837898086e+01,1.128082120719672e-02,2.610592125330042e-03,1.928691793407214e-04,7.082923886335296e-05,7.354597394456489e-07,1.634042716026306e-05
4.862615521912196e+01,1.202324313908162e-02,2.893113710285607e-03,1.846094406259044e-04,6.661673672868943e-05,6.990631655740944e-07,1.634042716026306e-05
4.999124815862275e+01,1.202324313908162e-02,2.891438095612883e-03,1.766279378266813e-04,6.258474406211311e-05,6.640247246678956e-07,1.634042716026306e-05
5.139466365776417e+01,1.277561292817250e-02,3.192177988615259e-03,1.689106140679910e-04,5.872904879885173e-05,6.303032282993604e-07,1.634042716026306e-05
5.283747755434059e+01,1.277561292817250e-02,3.190684916362739e-03,1.614373147746134e-04,5.504196865616282e-05,5.978589988975924e-07,1.634042716026306e-05
5.432079588838189e+01,1.353744327975062e-02,3.510436439617938e-03,1.541682672176817e-04,5.152100939989723e-05,5.666536296480641e-07,1.634042716026306e-05
5.584575575002715e+01,1.353744327975062e-02,3.509116446044712e-03,1.469466406135512e-04,4.816135920193367e-05,5.366496633653464e-07,1.634042716026306e-05
5.741352615120146e+01,1.353744327975062e-02,3.507878942958803e-03,1.384292423109626e-04,4.495727949018764e-05,5.078110950403195e-07,1.634042716026306e-05
5.902530892176347e+01,1.353744327975062e-02,3.506722497985143e-03,1.321488459221889e-04,4.190714579615455e-05,4.801027971744684e-07,1.634042716026306e-05
6.068233963081007e+01,1.392286345695908e-02,3.666524609206366e-03,1.260977935076630e-04,3.900135913603044e-05,4.534906225523569e-07,1.634042716026306e-05
6.238588853384636e+01,1.392286345695908e-02,3.665521817016293e-03,1.202488117340011e-04,3.623954384297207e-05,4.279417895848125e-07,1.634042716026306e-05
6.413726154654439e+01,1.392286345695908e-02,3.664591149969420e-03,1.145713995612077e-04,3.361435262172144e-05,4.034244010967617e-07,1.634042716026306e-05
6.593780124583938e+01,1.392286345695908e-02,3.663731271439362e-03,1.089577726833726e-04,3.112371537006442e-05,3.799074730484843e-07,1.634042716026306e-05
6.778888789912891e+01,1.392286345695908e-02,3.662939819260687e-03,1.021552387184292e-04,2.876283212385278e-05,3.573612143601582e-07,1.634042716026306e-05
6.969194052236655e+01,1.392286345695908e-02,3.662213135354641e-03,9.726577942868347e-05,2.653060984951421e-05,3.357581239215696e-07,1.634042716026306e-05
7.164841796785826e+01,1.392286345695908e-02,3.661549563423008e-03,9.254576767871906e-05,2.441852291899119e-05,3.150663907683637e-07,1.634042716026306e-05
7.365982004259745e+01,1.392286345695908e-02,3.660946416807748e-03,8.795484769308460e-05,2.242375724834515e-05,2.952628411846873e-07,1.634042716026306e-05
7.572768865799449e+01,1.392286345695908e-02,3.660400782421230e-03,8.314700248840821e-05,2.054279990280742e-05,2.763202453067252e-07,1.634042716026306e-05
7.785360901188442e+01,1.353744327975062e-02,3.499028259334052e-03,7.798979441657446e-05,1.877622747415429e-05,2.582133477031035e-07,1.634042716026306e-05
8.003921080371568e+01,1.353744327975062e-02,3.498589132609422e-03,7.406140758349825e-05,1.711765786830717e-05,2.409179367558510e-07,1.634042716026306e-05
8.228616948385432e+01,1.353744327975062e-02,3.498199345705866e-03,7.021234063608954e-05,1.556095011041099e-05,2.244106757164506e-07,1.634042716026306e-05
8.459620753795903e+01,1.353744327975062e-02,3.176698625472684e-03,6.539529517835457e-05,1.410227681494668e-05,2.086689330463712e-07,1.634042716026306e-05
8.697109580741444e+01,1.277561292817250e-02,3.176398249127081e-03,6.201833201591639e-05,1.274276990770461e-05,1.936708950867745e-07,1.634042716026306e-05
8.941265484683156e+01,1.277561292817250e-02,3.176138006092390e-03,5.869819834402444e-05,1.147806899599067e-05,1.793955847119940e-07,1.634042716026306e-05
9.192275631965870e+01,1.202324313908162e-02,2.873591055733070e-03,5.430793187440134e-05,1.030028115179252e-05,1.658227214239205e-07,1.634042716026306e-05
9.450332443297052e+01,1.202324313908162e-02,2.589108480824166e-03,5.142849479245186e-05,9.209046373503400e-06,1.529326534314173e-07,1.634042716026306e-05
9.715633741253812e+01,1.128082120719672e-02,2.588950300598732e-03,4.854331350931058e-05,8.202407832115735e-06,1.407065164184034e-07,1.634042716026306e-05
9.988382901930733e+01,1.128082120719672e-02,2.320967083802414e-03,4.508474602297323e-05,7.274389360969771e-06,1.291260537734780e-07,1.634042716026306e-05
1.026878901084502e+02,1.054887608178996e-02,2.071409981878831e-03,4.244641677354193e-05,6.421164560771325e-06,1.181742023814815e-07,1.634042716026306e-05
1.055706702321841e+02,9.827983384058478e-03,2.071325685905856e-03,3.903453601731746e-05,5.642906271448088e-06,1.078339986221956e-07,1.634042716026306e-05
1.085343792875867e+02,9.118771900011093e-03,1.838691899732215e-03,3.682237992156367e-05,4.932474136572142e-06,9.808998827987105e-08,1.634042716026306e-05
1.115812892106710e+02,9.118771900011093e-03,1.622203658675634e-03,3.403640541102757e-05,4.286944317580047e-06,8.892657071924130e-08,1.634042716026306e-05
1.147137357180187e+02,8.421930598707737e-03,1.421721072261452e-03,3.149750658289490e-05,3.706761701146649e-06,8.032875204454806e-08,1.634042716026306e-05
1.179341200973055e+02,7.738217558140689e-03,1.237291758285131e-03,2.913842042268532e-05,3.183274019162989e-06,7.228193280860022e-08,1.634042716026306e-05
1.212449110480932e+02,7.068470639651642e-03,1.067230935850183e-03,2.722765828484667e-05,2.715838284131373e-06,6.477169670474792e-08,1.634042716026306e-05
1.246486465742996e+02,6.413620364382628e-03,9.114832421885623e-04,2.462897711880728e-05,2.300343352076512e-06,5.778383578244156e-08,1.634042716026306e-05
1.281479359297943e+02,5.774706149340070e-03,7.705858999242303e-04,2.274352107891270e-05,1.932397508922480e-06,5.130366662562464e-08,1.634042716026306e-05
1.317454616186150e+02,5.152896198129622e-03,5.277274738743721e-04,2.079708619681182e-05,1.608889516169849e-06,4.531573969284015e-08,1.634042716026306e-05
1.354439814513350e+02,4.549513342351681e-03,4.253632412217815e-04,1.896021497099078e-05,1.326440757001421e-06,3.979895907513027e-08,1.634042716026306e-05
1.392463306591618e+02,3.404304252147156e-03,3.356640471251933e-04,1.742841383311257e-05,1.079992514809570e-06,3.472810127467645e-08,1.634042716026306e-05
1.431554240673831e+02,2.866256946599118e-03,1.905131964438576e-04,1.538990462272159e-05,8.701301909485458e-07,3.007871674746374e-08,1.634042716026306e-05
1.471742583298293e+02,2.354340441565021e-03,1.340076787565450e-04,1.412311910450210e-05,6.894869701465355e-07,2.582704897830568e-08,1.634042716026306e-05
1.513059142260642e+02,1.421266753557935e-03,5.062977027551690e-05,1.233717755815600e-05,5.372162744142550e-07,2.195023539016139e-08,1.634042716026306e-05
1.555535590230661e+02,1.008356751790223e-03,2.294739774370984e-05,1.117674853453818e-05,4.117254736439466e-07,1.842666014055349e-08,1.634042716026306e-05
1.599204489032082e+02,3.221769081653995e-04,0.000000000000000e+00,9.765011010344948e-06,3.080975337645449e-07,1.523502070321276e-08,1.634042716026306e-05
1.644099314604004e+02,7.304744778656122e-05,0.000000000000000e+00,8.266221901054160e-06,2.242674146856370e-07,1.235531841257250e-08,1.634042716026306e-05
1.690254482663057e+02,0.000000000000000e+00,0.000000000000000e+00,7.543487527191296e-06,1.580102209977289e-07,9.768738993002152e-09,1.634042716026306e-05
1.737705375085979e+02,0.000000000000000e+00,0.000000000000000e+00,6.340835692160342e-06,1.071712629482355e-07,7.457130727343895e-09,1.634042716026306e-05
1.786488367032865e+02,0.000000000000000e+00,0.000000000000000e+00,5.222991535854798e-06,6.951478641163743e-08,5.403896643341610e-09,1.634042716026306e-05
1.836640854831814e+02,0.000000000000000e+00,0.000000000000000e+00,4.206135382456833e-06,4.239670711024098e-08,3.593695884085368e-09,1.634042716026306e-05
1.888201284646422e+02,0.000000000000000e+00,0.000000000000000e+00,3.641596761778793e-06,2.381679347054815e-08,2.012884235131603e-09,1.634042716026306e-05
1.941209181948028e+02,0.000000000000000e+00,0.000000000000000e+00,2.963785115451182e-06,1.205477127538579e-08,6.497479847793790e-10,1.634042716026306e-05
1.995705181815384e+02,0.000000000000000e+00,0.000000000000000e+00,2.264596070906805e-06,5.256028860683150e-09,1.979604653005686e-10,1.634042716026306e-05
2.051731060084904e+02,0.000000000000000e+00,0.000000000000000e+00,1.660251533043189e-06,1.816487554367007e-09,9.257250288412422e-11,1.634042716026306e-05
2.109329765375410e+02,0.000000000000000e+00,0.000000000000000e+00,1.156919185181823e-06,4.215832661765407e-10,3.424632337993506e-11,1.634042716026306e-05
2.168545452011899e+02,0.000000000000000e+00,0.000000000000000e+00,7.233370177901410e-07,6.685765567050818e-11,8.217539206441391e-12,1.634042716026306e-05
2.229423513873632e+02,0.000000000000000e+00,0.000000000000000e+00,3.327599518969419e-07,7.605498834496690e-12,0.000000000000000e+00,1.634042716026306e-05
2.292010619192400e+02,0.000000000000000e+00,0.000000000000000e+00,1.717346036830749e-07,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.356354746327712e+02,0.000000000000000e+00,0.000000000000000e+00,7.087786839031287e-08,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.422505220546290e+02,0.000000000000000e+00,0.000000000000000e+00,2.684795495999700e-09,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.490512751834124e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.560429473769987e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.632308983490275e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.706206382775799e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.782178320291978e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.860283035014915e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.940580400876513e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.023131972662979e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.108001033201791e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.195252641873424e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.284953684484898e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.377172924543473e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.471981055969719e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.569450757290479e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.669656747353143e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.772675842604039e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.878587015974758e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.987471457421703e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.099412636165087e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.214496364675234e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.332810864455127e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.454446833669779e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.579497516674077e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.708058775492557e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.840229163305837e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.976110000000000e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
