# energy,k_k,kS_kL,pi_pi_pi0,eta_a,pi0_a,e_e,mu_mu,pi_pi,omega_pi0,etap_a
1.176254528113608e+01,6.730978990575234e-03,5.712774237190642e-03,1.918630910834080e-03,4.379252235249563e-05,0.000000000000000e+00,0.000000000000000e+00,1.909345317660197e-06,6.458523007790118e-07,5.604178084916154e-07,0.000000000000000e+00
1.192618842142476e+01,6.813105550860944e-03,5.825457988901541e-03,1.935646967607321e-03,4.463617785380328e-05,0.000000000000000e+00,0.000000000000000e+00,1.909293866641747e-06,6.458199356852961e-07,5.695472494530178e-07,0.000000000000000e+00
1.209210820139673e+01,6.893915637991522e-03,5.938647195831475e-03,1.952106812840046e-03,4.548582072289226e-05,0.000000000000000e+00,0.000000000000000e+00,1.909240979316021e-06,6.457425747550987e-07,5.786392156990544e-07,0.000000000000000e+00
1.226033629416849e+01,6.973363185833996e-03,6.052232072773635e-03,1.968016769213292e-03,4.634100629124339e-05,0.000000000000000e+00,0.000000000000000e+00,1.909186616057530e-06,6.457086293782825e-07,5.876845572128228e-07,0.000000000000000e+00
1.243090481349998e+01,7.051403712406946e-03,6.166096828364758e-03,1.983373137844667e-03,4.720128402356347e-05,0.000000000000000e+00,0.000000000000000e+00,1.909130736147448e-06,6.457173192064080e-07,5.966739603279516e-07,0.000000000000000e+00
1.260384631992488e+01,7.127994083625205e-03,6.280129174856768e-03,1.998198789017244e-03,4.806618272066895e-05,0.000000000000000e+00,0.000000000000000e+00,1.909073297743981e-06,6.456811497429738e-07,6.055983720607813e-07,0.000000000000000e+00
1.277919382696625e+01,7.203089581032948e-03,6.394203863342957e-03,2.012476255332551e-03,4.893521921963746e-05,0.000000000000000e+00,0.000000000000000e+00,1.909014257851926e-06,6.456440740813694e-07,6.144489096569852e-07,0.000000000000000e+00
1.295698080743860e+01,7.276644949116748e-03,6.508203698880143e-03,2.026197774320036e-03,4.980789579111727e-05,0.000000000000000e+00,0.000000000000000e+00,1.908953572291420e-06,6.456060688054888e-07,6.232167462831583e-07,0.000000000000000e+00
1.313724119983766e+01,7.348615295985610e-03,6.622003508007208e-03,2.039360828088570e-03,5.068370091327328e-05,0.000000000000000e+00,0.000000000000000e+00,1.908891195665855e-06,6.455665888761611e-07,6.318930787549564e-07,0.000000000000000e+00
1.332000941481907e+01,7.418954802149492e-03,6.735480856149530e-03,2.051985861417336e-03,5.156210159706184e-05,0.000000000000000e+00,0.000000000000000e+00,1.908827081328924e-06,6.455264459809981e-07,6.404693020640099e-07,0.000000000000000e+00
1.350532034176712e+01,7.487616410051969e-03,6.848513553217256e-03,2.064072592815299e-03,5.244255561262984e-05,0.000000000000000e+00,0.000000000000000e+00,1.908761181350797e-06,6.454849423131892e-07,6.489372532053257e-07,0.000000000000000e+00
1.369320935545496e+01,7.554556736472288e-03,6.960964492993089e-03,2.075639045821319e-03,5.332452509264088e-05,0.000000000000000e+00,0.000000000000000e+00,1.908693446483384e-06,6.454424017884090e-07,6.572889812528462e-07,0.000000000000000e+00
1.388371232279746e+01,7.619733920599093e-03,7.072715009359953e-03,2.086664662150384e-03,5.420745694971381e-05,0.000000000000000e+00,0.000000000000000e+00,1.908623826124674e-06,6.453987976503954e-07,6.655165589080449e-07,0.000000000000000e+00
1.407686560969794e+01,7.683107157118250e-03,7.183630677862722e-03,2.097161824115079e-03,5.509078718539995e-05,0.000000000000000e+00,0.000000000000000e+00,1.908552268282126e-06,6.453541024360234e-07,6.736125741137343e-07,0.000000000000000e+00
1.427270608799025e+01,7.744637771815132e-03,7.293559851230776e-03,2.107148794137658e-03,5.597396811910607e-05,0.000000000000000e+00,0.000000000000000e+00,1.908478719535076e-06,6.453080978677952e-07,6.815699205029286e-07,0.000000000000000e+00
1.447127114247738e+01,7.804287351034478e-03,7.402354188946900e-03,2.116616978842266e-03,5.685644480310844e-05,0.000000000000000e+00,0.000000000000000e+00,1.908403124996153e-06,6.452603054847892e-07,6.893817855524813e-07,0.000000000000000e+00
1.467259867806797e+01,7.862245123115024e-03,7.509868769564337e-03,2.125585725717931e-03,5.773765776101371e-05,0.000000000000000e+00,0.000000000000000e+00,1.908325428271659e-06,6.452113247374797e-07,6.970417802459491e-07,0.000000000000000e+00
1.487672712701220e+01,7.919859540966545e-03,7.615961306849158e-03,2.134127312667814e-03,5.861705197064187e-05,0.000000000000000e+00,0.000000000000000e+00,1.908245571420907e-06,6.451611250454230e-07,7.045438565939676e-07,0.000000000000000e+00
1.508369545623821e+01,7.977433744747171e-03,7.720525132802875e-03,2.142172640770139e-03,5.949408128581628e-05,0.000000000000000e+00,0.000000000000000e+00,1.908163494914468e-06,6.451093242068034e-07,7.118821898736814e-07,0.000000000000000e+00
1.529354317479071e+01,8.034937707685636e-03,7.823414502797889e-03,2.149664977571310e-03,6.036820078686750e-05,0.000000000000000e+00,0.000000000000000e+00,1.908079137591320e-06,6.450569917293294e-07,7.190514912034390e-07,0.000000000000000e+00
1.550631034137300e+01,8.092334154083189e-03,7.924489543184797e-03,2.156854756344512e-03,6.123886791052075e-05,0.000000000000000e+00,0.000000000000000e+00,1.907992436614856e-06,6.450026704464842e-07,7.260470325040506e-07,0.000000000000000e+00
1.572203757199396e+01,8.149570994299631e-03,8.023650025232688e-03,2.163529277315475e-03,6.210554082589130e-05,0.000000000000000e+00,0.000000000000000e+00,1.907903327427729e-06,6.449474900073876e-07,7.328643862448020e-07,0.000000000000000e+00
1.594076604772138e+01,8.206599466497789e-03,8.120800075943593e-03,2.169780909922647e-03,6.296767707820789e-05,0.000000000000000e+00,0.000000000000000e+00,1.907811743705507e-06,6.448894586010324e-07,7.394994589387710e-07,0.000000000000000e+00
1.616253752254323e+01,8.263375775568861e-03,8.215849915586847e-03,2.175635829047280e-03,6.382474448422336e-05,0.000000000000000e+00,0.000000000000000e+00,1.907717617309095e-06,6.448301280874691e-07,7.459483382410259e-07,0.000000000000000e+00
1.638739433133819e+01,8.319864411573787e-03,8.308723008831832e-03,2.181073869774517e-03,6.467620909172304e-05,0.000000000000000e+00,0.000000000000000e+00,1.907620878235913e-06,6.447692757095337e-07,7.522065858285968e-07,0.000000000000000e+00
1.661537939795721e+01,8.376034410811500e-03,8.399344853701264e-03,2.186127111670446e-03,6.552155213177961e-05,0.000000000000000e+00,0.000000000000000e+00,1.907521454569778e-06,6.447047398445400e-07,7.582734741221284e-07,0.000000000000000e+00
1.684653624341734e+01,8.431859845121244e-03,8.487653978728714e-03,2.190818206071249e-03,6.636024768782993e-05,0.000000000000000e+00,0.000000000000000e+00,1.907419272429467e-06,6.446431243471667e-07,7.641461956008466e-07,0.000000000000000e+00
1.708090899420973e+01,8.487326156264638e-03,8.573608955376521e-03,2.195137161297268e-03,6.719177257865986e-05,0.000000000000000e+00,0.000000000000000e+00,1.907314255915936e-06,6.445631725595286e-07,7.698219988196530e-07,0.000000000000000e+00
1.731854239072300e+01,8.542423031834138e-03,8.657144368471741e-03,2.199119446513537e-03,6.801560669182524e-05,0.000000000000000e+00,0.000000000000000e+00,1.907206327058143e-06,6.445105998295014e-07,7.752998016736213e-07,0.000000000000000e+00
1.755948179578404e+01,8.597136161752911e-03,8.738180763965686e-03,2.202753808394211e-03,6.883123827328524e-05,0.000000000000000e+00,0.000000000000000e+00,1.907095405757449e-06,6.444412939749979e-07,7.805781940934709e-07,0.000000000000000e+00
1.780377320331744e+01,8.651446746704641e-03,8.816687550446735e-03,2.206084112047265e-03,6.963815861541923e-05,0.000000000000000e+00,0.000000000000000e+00,1.906981409730571e-06,6.443692287037885e-07,7.856561351572943e-07,0.000000000000000e+00
1.805146324712544e+01,8.705332968301002e-03,8.892681906309357e-03,2.209110660337958e-03,7.043586492033957e-05,0.000000000000000e+00,0.000000000000000e+00,1.906864254451031e-06,6.442949562563187e-07,7.905336884376597e-07,0.000000000000000e+00
1.830259920979015e+01,8.758773996642344e-03,8.966164866250808e-03,2.211826509876898e-03,7.122385637705844e-05,0.000000000000000e+00,0.000000000000000e+00,1.906743853089080e-06,6.442197851773266e-07,7.952107260020695e-07,0.000000000000000e+00
1.855722903169939e+01,8.811750189401083e-03,9.037139068401501e-03,2.214262441840058e-03,7.200163884551442e-05,0.000000000000000e+00,0.000000000000000e+00,1.906620116450050e-06,6.441426554731692e-07,7.996876509842538e-07,0.000000000000000e+00
1.881540132019835e+01,8.864240957124460e-03,9.105620304548650e-03,2.216415017530463e-03,7.276871448912053e-05,0.000000000000000e+00,0.000000000000000e+00,1.906492952911097e-06,6.440630973591757e-07,8.039660388409567e-07,0.000000000000000e+00
1.907716535886836e+01,8.916225751162681e-03,9.171624519921675e-03,2.218360007420344e-03,7.352459336631401e-05,0.000000000000000e+00,0.000000000000000e+00,1.906362268356301e-06,6.439815149370449e-07,8.080465889419742e-07,0.000000000000000e+00
1.934257111693487e+01,8.967679582999986e-03,9.235176045031575e-03,2.220030663384040e-03,7.426878387256694e-05,0.000000000000000e+00,0.000000000000000e+00,1.906227966110071e-06,6.438974609664106e-07,8.119309511640461e-07,0.000000000000000e+00
1.961166925880630e+01,9.018573500547050e-03,9.296277131137929e-03,2.221459152239222e-03,7.500080037192006e-05,0.000000000000000e+00,0.000000000000000e+00,1.906089946868818e-06,6.438111798035045e-07,8.156211570879479e-07,0.000000000000000e+00
1.988451115374556e+01,9.068875982067317e-03,9.354932837170706e-03,2.222672661892411e-03,7.572016316714050e-05,0.000000000000000e+00,0.000000000000000e+00,1.905948108630863e-06,6.437222239102169e-07,8.191189008280092e-07,0.000000000000000e+00
2.016114888567613e+01,9.118554544046489e-03,9.411143037910642e-03,2.223712646646466e-03,7.642639301958487e-05,0.000000000000000e+00,0.000000000000000e+00,1.905802346624519e-06,6.436312975891746e-07,8.224265475522462e-07,0.000000000000000e+00
2.044163526312462e+01,9.167574558966959e-03,9.464943321466277e-03,2.224532514410839e-03,7.711901296003747e-05,0.000000000000000e+00,0.000000000000000e+00,1.905652553234317e-06,6.435369952160748e-07,8.255467678064890e-07,0.000000000000000e+00
2.072602382930152e+01,9.215896850977873e-03,9.516385053704243e-03,2.225173228922643e-03,7.779755281801545e-05,0.000000000000000e+00,0.000000000000000e+00,1.905498617925317e-06,6.434414286158589e-07,8.284824481503015e-07,0.000000000000000e+00
2.101436887232246e+01,9.263482265403864e-03,9.565488622792223e-03,2.225619186608052e-03,7.846154104975062e-05,0.000000000000000e+00,0.000000000000000e+00,1.905340427165477e-06,6.433423797614792e-07,8.312363705201408e-07,0.000000000000000e+00
2.130672543557127e+01,9.310290670167191e-03,9.612268034705185e-03,2.225907450057296e-03,7.911050935616179e-05,0.000000000000000e+00,0.000000000000000e+00,1.905177864346008e-06,6.432408143223965e-07,8.338115590583645e-07,0.000000000000000e+00
2.160314932820761e+01,9.356282177139481e-03,9.656732283848717e-03,2.226060959812321e-03,7.974399453162524e-05,0.000000000000000e+00,0.000000000000000e+00,1.905010809699688e-06,6.431371239340425e-07,8.362112817813806e-07,0.000000000000000e+00
2.190369713582053e+01,9.401414689486064e-03,9.698918705353476e-03,2.226057480974316e-03,8.036153261173087e-05,0.000000000000000e+00,0.000000000000000e+00,1.904839140217065e-06,6.430294382998302e-07,8.384389288347016e-07,0.000000000000000e+00
2.220842623123036e+01,9.445645807263734e-03,9.738856772826408e-03,2.225891921850046e-03,8.096267282525253e-05,0.000000000000000e+00,0.000000000000000e+00,1.904662729560526e-06,6.429190836422680e-07,8.404975082583273e-07,0.000000000000000e+00
2.251739478544085e+01,9.488934647462794e-03,9.776572459332371e-03,2.225402766674351e-03,8.154695624558167e-05,0.000000000000000e+00,0.000000000000000e+00,1.904481447976146e-06,6.428058641630080e-07,8.423904102256080e-07,0.000000000000000e+00
2.283066177874364e+01,9.531234279866461e-03,9.812109783622175e-03,2.225213893812613e-03,8.211393563190337e-05,0.000000000000000e+00,0.000000000000000e+00,1.904295162203290e-06,6.426889986778453e-07,8.441210884612939e-07,0.000000000000000e+00
2.314828701197730e+01,9.572495180335001e-03,9.845476173380061e-03,2.224717501193458e-03,8.266316666102429e-05,0.000000000000000e+00,0.000000000000000e+00,1.904103735381907e-06,6.425686288090182e-07,8.456930986785789e-07,0.000000000000000e+00
2.347033111794292e+01,9.612661145014264e-03,9.876683787244264e-03,2.224081165101088e-03,8.319420281196437e-05,0.000000000000000e+00,0.000000000000000e+00,1.903907026957453e-06,6.424474898956384e-07,8.471100663102929e-07,0.000000000000000e+00
2.379685557297858e+01,9.651679099696100e-03,9.905822054781143e-03,2.223349797270100e-03,8.370659969406750e-05,0.000000000000000e+00,0.000000000000000e+00,1.903704892583396e-06,6.423220248132798e-07,8.483753089776134e-07,0.000000000000000e+00
2.412792270869482e+01,9.689501887572052e-03,9.932924266047026e-03,2.222518156587459e-03,8.419991508345287e-05,0.000000000000000e+00,0.000000000000000e+00,1.903497184021245e-06,6.421916170496829e-07,8.494921786141701e-07,0.000000000000000e+00
2.446359572387338e+01,9.726085405762612e-03,9.957997524465325e-03,2.221601523987220e-03,8.467372156186723e-05,0.000000000000000e+00,0.000000000000000e+00,1.903283749038033e-06,6.420563713004358e-07,8.504644056715089e-07,0.000000000000000e+00
2.480393869653148e+01,9.761377818180142e-03,9.981112084786019e-03,2.220597129372772e-03,8.512758281702272e-05,0.000000000000000e+00,0.000000000000000e+00,1.903064431301212e-06,6.419232281821155e-07,8.512954814556632e-07,0.000000000000000e+00
2.514901659615392e+01,9.795328730880969e-03,1.000236463723798e-02,2.219509076064385e-03,8.556106666323390e-05,0.000000000000000e+00,0.000000000000000e+00,1.902839070270885e-06,6.417807149819636e-07,8.519895519635459e-07,0.000000000000000e+00
2.549889529609537e+01,9.827881287920014e-03,1.002180233647672e-02,2.218163394057189e-03,8.597375124862274e-05,0.000000000000000e+00,0.000000000000000e+00,1.902607501089316e-06,6.416371851860784e-07,8.525498700981680e-07,0.000000000000000e+00
2.585364158615533e+01,9.858983269073713e-03,1.003945867398563e-02,2.217068460012555e-03,8.636522553356641e-05,0.000000000000000e+00,0.000000000000000e+00,1.902369554467659e-06,6.414888513201764e-07,8.529781216348471e-07,0.000000000000000e+00
2.621332318532770e+01,9.888589287656157e-03,1.005535162949987e-02,2.215726081449741e-03,8.673508020628571e-05,0.000000000000000e+00,0.000000000000000e+00,1.902125056569835e-06,6.413366027521645e-07,8.532787682686294e-07,0.000000000000000e+00
2.657800875472809e+01,9.916658518907981e-03,1.006951059478265e-02,2.214311566045713e-03,8.708290413016873e-05,0.000000000000000e+00,0.000000000000000e+00,1.901873828893496e-06,6.411800882569017e-07,8.534547814598359e-07,0.000000000000000e+00
2.694776791070080e+01,9.943170282607387e-03,1.008200052382469e-02,2.212854178644498e-03,8.740829038619640e-05,0.000000000000000e+00,0.000000000000000e+00,1.901615688148005e-06,6.410195091841270e-07,8.535086916136562e-07,0.000000000000000e+00
2.732267123810815e+01,9.968092791066398e-03,1.009290421246262e-02,2.211315647648590e-03,8.771084628283341e-05,0.000000000000000e+00,0.000000000000000e+00,1.901350446129365e-06,6.408542671582363e-07,8.534439874830922e-07,0.000000000000000e+00
2.770279030380473e+01,9.991378812061996e-03,1.010225176791964e-02,2.209689448318170e-03,8.799019620028456e-05,0.000000000000000e+00,0.000000000000000e+00,1.901077909592027e-06,6.406838612519492e-07,8.532645275882457e-07,0.000000000000000e+00
2.808819767029910e+01,1.001296945210294e-02,1.011002325735920e-02,2.208008702653282e-03,8.824597650619068e-05,0.000000000000000e+00,0.000000000000000e+00,1.900797880117508e-06,6.405104258973962e-07,8.529723997091115e-07,0.000000000000000e+00
2.847896690960551e+01,1.003281251159679e-02,1.011620624071797e-02,2.206144916854295e-03,8.847782439400478e-05,0.000000000000000e+00,0.000000000000000e+00,1.900510153979745e-06,6.403314503790101e-07,8.525708652205552e-07,0.000000000000000e+00
2.887517261728846e+01,1.005085521760306e-02,1.012076579902258e-02,2.204440530295468e-03,8.868542538786146e-05,0.000000000000000e+00,0.000000000000000e+00,1.900214522007100e-06,6.401476048021485e-07,8.520617739152857e-07,0.000000000000000e+00
2.927689042670244e+01,1.006705262859252e-02,1.012364699581792e-02,2.202552197093935e-03,8.886851068816463e-05,0.000000000000000e+00,0.000000000000000e+00,1.899910769440970e-06,6.399587332152152e-07,8.514477479503143e-07,0.000000000000000e+00
2.968419702342998e+01,1.008138254507819e-02,1.012486217919557e-02,2.200615026479842e-03,8.902678664505174e-05,0.000000000000000e+00,0.000000000000000e+00,1.899598675790889e-06,6.397646968671501e-07,8.507315282115886e-07,0.000000000000000e+00
3.009717015992045e+01,1.009380616355235e-02,1.012450386470790e-02,2.198599159710385e-03,8.915999208482752e-05,0.000000000000000e+00,0.000000000000000e+00,1.899278014686074e-06,6.395646092896426e-07,8.499150356040258e-07,0.000000000000000e+00
3.051588867033254e+01,1.010425582620810e-02,1.012255893230218e-02,2.196524610074404e-03,8.926788757371388e-05,0.000000000000000e+00,0.000000000000000e+00,1.898948553723323e-06,6.393608200308073e-07,8.490007106247374e-07,0.000000000000000e+00
3.094043248558326e+01,1.011267760913164e-02,1.011898523561255e-02,2.194380142593747e-03,8.935025848262763e-05,0.000000000000000e+00,0.000000000000000e+00,1.898610054311174e-06,6.391504085959153e-07,8.479908418241749e-07,0.000000000000000e+00
3.137088264860625e+01,1.011904088761712e-02,1.011377426426923e-02,2.192163385542346e-03,8.940691367616087e-05,0.000000000000000e+00,0.000000000000000e+00,1.898262271510273e-06,6.389346844049514e-07,8.468874572174914e-07,0.000000000000000e+00
3.180732132982250e+01,1.012332366331727e-02,1.010696983374338e-02,2.189884457719428e-03,8.943768337888095e-05,0.000000000000000e+00,0.000000000000000e+00,1.897904953869836e-06,6.387125890850853e-07,8.456922335243672e-07,0.000000000000000e+00
3.224983184282607e+01,1.012550918832057e-02,1.009859354023968e-02,2.187523738033948e-03,8.944241633013327e-05,0.000000000000000e+00,0.000000000000000e+00,1.897537843260142e-06,6.384840930504731e-07,8.444066632480448e-07,0.000000000000000e+00
3.269849866028823e+01,1.012557943973615e-02,1.008866750561890e-02,2.185112492027710e-03,8.942098074485574e-05,0.000000000000000e+00,0.000000000000000e+00,1.897160674700957e-06,6.382499428209454e-07,8.430324456217359e-07,0.000000000000000e+00
3.315340743008281e+01,1.012349589744259e-02,1.007715378444201e-02,2.182631510886142e-03,8.937327685563080e-05,0.000000000000000e+00,0.000000000000000e+00,1.896773176185816e-06,6.380075626837998e-07,8.415710394032158e-07,0.000000000000000e+00
3.361464499163588e+01,1.011922748154742e-02,1.006399902344887e-02,2.180073673036127e-03,8.929923208455912e-05,0.000000000000000e+00,0.000000000000000e+00,1.896375068502059e-06,6.376984609809754e-07,8.400237675151166e-07,0.000000000000000e+00
3.408229939250285e+01,1.011275138186924e-02,1.004921205767517e-02,2.177445673434625e-03,8.919879085058156e-05,0.000000000000000e+00,0.000000000000000e+00,1.895966065046549e-06,6.375131050210404e-07,8.383921299527814e-07,0.000000000000000e+00
3.455645990517630e+01,1.010405289711288e-02,1.003286949792959e-02,2.174744525495827e-03,8.907191858297579e-05,0.000000000000000e+00,0.000000000000000e+00,1.895545871636963e-06,6.372490878419304e-07,8.366775249290031e-07,0.000000000000000e+00
3.503721704412749e+01,1.009313190412256e-02,1.001499941987949e-02,2.171962840934122e-03,8.891862531267274e-05,0.000000000000000e+00,0.000000000000000e+00,1.895114186318575e-06,6.369824863898960e-07,8.348808143654315e-07,0.000000000000000e+00
3.552466258308513e+01,1.007999019913340e-02,9.995586345941604e-03,2.169112813881571e-03,8.873890677395645e-05,0.000000000000000e+00,0.000000000000000e+00,1.894670699166438e-06,6.367096970324421e-07,8.330028587160557e-07,0.000000000000000e+00
3.601888957255439e+01,1.006462718525600e-02,9.974681201468763e-03,2.166179410168455e-03,8.853279677639096e-05,0.000000000000000e+00,0.000000000000000e+00,1.894215092082860e-06,6.364245760332551e-07,8.310444827053932e-07,0.000000000000000e+00
3.651999235757972e+01,1.004705224988314e-02,9.952343435608756e-03,2.163167540512133e-03,8.830036336798413e-05,0.000000000000000e+00,0.000000000000000e+00,1.893747038590094e-06,6.361352248913959e-07,8.290063903895000e-07,0.000000000000000e+00
3.702806659575479e+01,1.002728041889491e-02,9.928570370851696e-03,2.160079723656567e-03,8.804169514121875e-05,0.000000000000000e+00,0.000000000000000e+00,1.893266203618127e-06,6.358375716182440e-07,8.268891055513002e-07,0.000000000000000e+00
3.754320927548289e+01,1.000530533580763e-02,9.903355619403862e-03,2.156905154332328e-03,8.775689599613399e-05,0.000000000000000e+00,0.000000000000000e+00,1.892772243287485e-06,6.355294651164906e-07,8.246926001176967e-07,0.000000000000000e+00
3.806551873449155e+01,9.981120170633608e-03,9.876693826514293e-03,2.153653683976837e-03,8.744610012706922e-05,0.000000000000000e+00,0.000000000000000e+00,1.892264804686946e-06,6.352072449224218e-07,8.224174325234784e-07,0.000000000000000e+00
3.859509467860453e+01,9.954715571916734e-03,9.848537216060342e-03,2.150316045478228e-03,8.710947153908889e-05,0.000000000000000e+00,0.000000000000000e+00,1.891743525646061e-06,6.348951659530041e-07,8.200646352156353e-07,0.000000000000000e+00
3.913203820077523e+01,9.926101220783835e-03,9.818874824807464e-03,2.146892277986185e-03,8.674718432171455e-05,0.000000000000000e+00,0.000000000000000e+00,1.891208034502390e-06,6.345650376974662e-07,8.176339494360621e-07,0.000000000000000e+00
3.967645180038459e+01,9.895294789928183e-03,9.787773815608436e-03,2.143363151132552e-03,8.635945018388249e-05,0.000000000000000e+00,0.000000000000000e+00,1.890657949863333e-06,6.342232405394829e-07,8.151254779548943e-07,0.000000000000000e+00
4.022843940280768e+01,9.862327695372949e-03,9.755283224762509e-03,2.139763728574198e-03,8.594650197582294e-05,0.000000000000000e+00,0.000000000000000e+00,1.890092880362478e-06,6.338736966997719e-07,8.125390183372805e-07,0.000000000000000e+00
4.078810637925246e+01,9.827242923589921e-03,9.721445607668855e-03,2.136057542701182e-03,8.550859059771081e-05,0.000000000000000e+00,0.000000000000000e+00,1.889512424410331e-06,6.335182816075283e-07,8.098743535541166e-07,0.000000000000000e+00
4.135555956687452e+01,9.790085080988040e-03,9.686201529087080e-03,2.132257414273251e-03,8.504599103198073e-05,0.000000000000000e+00,0.000000000000000e+00,1.888916169939355e-06,6.331542935352627e-07,8.071315753054046e-07,0.000000000000000e+00
4.193090728917168e+01,9.750885959612177e-03,9.649550150768160e-03,2.128362934792542e-03,8.455900618389750e-05,0.000000000000000e+00,0.000000000000000e+00,1.888303694143185e-06,6.327724297137795e-07,8.043111346246223e-07,0.000000000000000e+00
4.251425937666228e+01,9.709662298957453e-03,9.611571405609946e-03,2.124369458472491e-03,8.404796791915915e-05,0.000000000000000e+00,0.000000000000000e+00,1.887674563209927e-06,6.323824759593033e-07,8.014109937400634e-07,0.000000000000000e+00
4.310572718785122e+01,9.666442419486805e-03,9.572295553145814e-03,2.120275054712621e-03,8.351322572484456e-05,0.000000000000000e+00,0.000000000000000e+00,1.887028332049439e-06,6.319633804546338e-07,7.984312889985812e-07,0.000000000000000e+00
4.370542363048764e+01,9.621275834871589e-03,9.531565009204445e-03,2.116072661876915e-03,8.295516532496319e-05,0.000000000000000e+00,0.000000000000000e+00,1.886364544014461e-06,6.315773496316906e-07,7.953715099842842e-07,0.000000000000000e+00
4.431346318311831e+01,9.574218874612886e-03,9.489476685825409e-03,2.111766146900697e-03,8.237419288862522e-05,0.000000000000000e+00,0.000000000000000e+00,1.885682730615524e-06,6.311573814287185e-07,7.922309813152706e-07,0.000000000000000e+00
4.492996191694098e+01,9.525277908428839e-03,9.446236243455017e-03,2.107352846741591e-03,8.177073230406820e-05,0.000000000000000e+00,0.000000000000000e+00,1.884982411229489e-06,6.307262379725886e-07,7.890090442329276e-07,0.000000000000000e+00
4.555503751796164e+01,9.474475681872888e-03,9.401778470044459e-03,2.102821951532912e-03,8.114523571014939e-05,0.000000000000000e+00,0.000000000000000e+00,1.884263092801644e-06,6.302835925164769e-07,7.857050496125594e-07,0.000000000000000e+00
4.618880930946013e+01,9.421877124133775e-03,9.356042854887144e-03,2.098184670037769e-03,8.049818629172608e-05,0.000000000000000e+00,0.000000000000000e+00,1.883524269541220e-06,6.298288184733676e-07,7.823181802212208e-07,0.000000000000000e+00
4.683139827476824e+01,9.367572458840696e-03,9.308931742065815e-03,2.093433461935597e-03,7.983009103742341e-05,0.000000000000000e+00,0.000000000000000e+00,1.882765422610244e-06,6.293591236321622e-07,7.788475046859168e-07,0.000000000000000e+00
4.748292708036465e+01,9.311558019331898e-03,9.260560507648090e-03,2.088551124664685e-03,7.914146102786476e-05,0.000000000000000e+00,0.000000000000000e+00,1.881986019805594e-06,6.288826242600484e-07,7.752919990034205e-07,0.000000000000000e+00
4.814352009929148e+01,9.253854253482062e-03,9.210971824597507e-03,2.083552483466137e-03,7.843284054751187e-05,0.000000000000000e+00,0.000000000000000e+00,1.881185515234170e-06,6.283912473403815e-07,7.716505487667416e-07,0.000000000000000e+00
4.881330343489605e+01,9.194542009214924e-03,9.160155079066994e-03,2.078430971825198e-03,7.770479703683233e-05,0.000000000000000e+00,0.000000000000000e+00,1.880363348981062e-06,6.278866491720881e-07,7.679221263796971e-07,0.000000000000000e+00
4.949240494490350e+01,9.133657524847001e-03,9.108106728880457e-03,2.073179836235486e-03,7.695789448508914e-05,0.000000000000000e+00,0.000000000000000e+00,1.879518946770612e-06,6.273729949882938e-07,7.641057025680807e-07,0.000000000000000e+00
5.018095426582400e+01,9.071255168864057e-03,9.054760000948691e-03,2.067802211571936e-03,7.619271864805119e-05,0.000000000000000e+00,0.000000000000000e+00,1.878651719620255e-06,6.268353647827745e-07,7.602001988005939e-07,0.000000000000000e+00
5.087908283769963e+01,9.007374680042049e-03,9.000020472756418e-03,2.062288519753124e-03,7.540986870975869e-05,0.000000000000000e+00,0.000000000000000e+00,1.877761063487048e-06,6.262898066732802e-07,7.562045502631438e-07,0.000000000000000e+00
5.158692392919550e+01,8.942058211300138e-03,8.943966864412388e-03,2.056632915162674e-03,7.460994797849392e-05,0.000000000000000e+00,0.000000000000000e+00,1.876846358906769e-06,6.257316516523567e-07,7.521176730556941e-07,0.000000000000000e+00
5.230461266303996e+01,8.875422053767927e-03,8.886962320005649e-03,2.050840412905153e-03,7.379357223197703e-05,0.000000000000000e+00,0.000000000000000e+00,1.875906970625492e-06,6.251200113550001e-07,7.479384437917119e-07,0.000000000000000e+00
5.303228604181875e+01,8.807483100252349e-03,8.828666864889142e-03,2.044897465404751e-03,7.296136770806510e-05,0.000000000000000e+00,0.000000000000000e+00,1.874942247223531e-06,6.245622522341822e-07,7.436655186614198e-07,0.000000000000000e+00
5.377008297412798e+01,8.738279963962823e-03,8.769195124706470e-03,2.038831130607152e-03,7.211397249427439e-05,0.000000000000000e+00,0.000000000000000e+00,1.873951520731658e-06,6.239566429525726e-07,7.392976843942552e-07,0.000000000000000e+00
5.451814430109098e+01,8.667853264904999e-03,8.708451959090077e-03,2.032603707013903e-03,7.125203196852424e-05,0.000000000000000e+00,0.000000000000000e+00,1.872934106239486e-06,6.233329257090665e-07,7.348337915622356e-07,0.000000000000000e+00
5.527661282324400e+01,8.596257123444641e-03,8.646563689260050e-03,2.026226686496953e-03,7.037620524367551e-05,0.000000000000000e+00,0.000000000000000e+00,1.871889301495946e-06,6.226959187010721e-07,7.302726454807303e-07,0.000000000000000e+00
5.604563332779617e+01,8.523589343602953e-03,8.583405413566076e-03,2.019693481894745e-03,6.948715920859177e-05,0.000000000000000e+00,0.000000000000000e+00,1.870816386501732e-06,6.220376920559930e-07,7.256129894806959e-07,0.000000000000000e+00
5.682535261626828e+01,8.449884208204982e-03,8.519131748322870e-03,2.012996173919714e-03,6.858557849857083e-05,0.000000000000000e+00,0.000000000000000e+00,1.869714623093653e-06,6.213658870634305e-07,7.208537612520794e-07,0.000000000000000e+00
