# energy,pi_pi,pi0_pi0
8.765944192077745e+01,9.155385829849443e-03,0.000000000000000e+00
8.873725992811245e+01,9.042466064385473e-03,0.000000000000000e+00
8.982833026322277e+01,8.927624264018936e-03,0.000000000000000e+00
9.093281587030711e+01,8.810662433698466e-03,0.000000000000000e+00
9.205088169704680e+01,8.691525484938767e-03,0.000000000000000e+00
9.318269471924019e+01,8.570945695151046e-03,0.000000000000000e+00
9.432842396573898e+01,8.447784004763328e-03,0.000000000000000e+00
9.548824054369182e+01,8.322712992702005e-03,0.000000000000000e+00
9.666231766409763e+01,8.195558993053128e-03,0.000000000000000e+00
9.785083066767409e+01,8.066311430160660e-03,0.000000000000000e+00
9.905395705104338e+01,7.934951942255108e-03,0.000000000000000e+00
1.002718764932398e+02,7.801472930150632e-03,0.000000000000000e+00
1.015047708825442e+02,7.665861203829596e-03,0.000000000000000e+00
1.027528243436476e+02,7.528094934698209e-03,0.000000000000000e+00
1.040162232651490e+02,7.388231117466999e-03,0.000000000000000e+00
1.052951563273909e+02,7.246155061184601e-03,0.000000000000000e+00
1.065898145306382e+02,7.101989817102908e-03,0.000000000000000e+00
1.079003912236024e+02,6.955626977403060e-03,0.000000000000000e+00
1.092270821323171e+02,6.807110713252711e-03,0.000000000000000e+00
1.105700853893680e+02,6.656429866246645e-03,0.000000000000000e+00
1.119296015634834e+02,6.503596829291159e-03,0.000000000000000e+00
1.133058336894875e+02,6.348594539121500e-03,0.000000000000000e+00
1.146989872986219e+02,6.191456945537127e-03,0.000000000000000e+00
1.161092704492409e+02,6.032225225982047e-03,0.000000000000000e+00
1.175368937578837e+02,5.870856735779272e-03,0.000000000000000e+00
1.189820704307282e+02,5.707373917718008e-03,0.000000000000000e+00
1.204450162954320e+02,5.541808208331117e-03,0.000000000000000e+00
1.219259498333650e+02,5.374167035915697e-03,0.000000000000000e+00
1.234250922122385e+02,5.204510890051185e-03,0.000000000000000e+00
1.249426673191341e+02,5.032817213436891e-03,0.000000000000000e+00
1.264789017939410e+02,4.859051079083981e-03,0.000000000000000e+00
1.280340250632023e+02,4.683403070529362e-03,0.000000000000000e+00
1.296082693743791e+02,4.506073135651764e-03,0.000000000000000e+00
1.312018698305339e+02,4.327434975359478e-03,0.000000000000000e+00
1.328150644254433e+02,4.151222212734298e-03,0.000000000000000e+00
1.344480940791396e+02,3.977946291225484e-03,0.000000000000000e+00
1.361012026738914e+02,3.807656275029974e-03,0.000000000000000e+00
1.377746370906247e+02,3.640401561096018e-03,0.000000000000000e+00
1.394686472457946e+02,3.476231854444500e-03,0.000000000000000e+00
1.411834861287074e+02,3.315197141650808e-03,0.000000000000000e+00
1.429194098393029e+02,3.157347662395977e-03,0.000000000000000e+00
1.446766776264023e+02,3.002733878991201e-03,0.000000000000000e+00
1.464555519264242e+02,2.851406443776858e-03,0.000000000000000e+00
1.482562984025786e+02,2.703416164291727e-03,0.000000000000000e+00
1.500791859845409e+02,2.558813966104358e-03,0.000000000000000e+00
1.519244869086160e+02,2.417650853193433e-03,0.000000000000000e+00
1.537924767583943e+02,2.279977865759484e-03,0.000000000000000e+00
1.556834345059083e+02,2.145846035344963e-03,0.000000000000000e+00
1.575976425532955e+02,2.015306337134606e-03,0.000000000000000e+00
1.595353867749733e+02,1.888409639302395e-03,0.000000000000000e+00
1.614969565603324e+02,1.765206649265977e-03,0.000000000000000e+00
1.634826448569546e+02,1.645747856703243e-03,0.000000000000000e+00
1.654927482143639e+02,1.530083473179652e-03,0.000000000000000e+00
1.675275668283131e+02,1.418263368228666e-03,0.000000000000000e+00
1.695874045856168e+02,1.310337001720777e-03,0.000000000000000e+00
1.716725691095340e+02,1.206353352349772e-03,0.000000000000000e+00
1.737833718057106e+02,1.106360842057670e-03,0.000000000000000e+00
1.759201279086856e+02,1.010407256212232e-03,0.000000000000000e+00
1.780831565289684e+02,9.185396593432975e-04,0.000000000000000e+00
1.802727807006970e+02,8.308043062357211e-04,0.000000000000000e+00
1.824893274298807e+02,7.472465481687284e-04,0.000000000000000e+00
1.847331277432360e+02,6.679107340823403e-04,0.000000000000000e+00
1.870045167376232e+02,5.928401064427130e-04,0.000000000000000e+00
1.893038336300915e+02,5.220766915682695e-04,0.000000000000000e+00
1.916314218085387e+02,4.556611841693825e-04,0.000000000000000e+00
1.939876288829930e+02,3.936328258433045e-04,0.000000000000000e+00
1.963728067375277e+02,3.360292772559313e-04,0.000000000000000e+00
1.987873115828118e+02,2.828864837306796e-04,0.000000000000000e+00
2.012315040093085e+02,2.342385339532330e-04,0.000000000000000e+00
2.037057490411255e+02,1.901175114889679e-04,0.000000000000000e+00
2.062104161905309e+02,1.505533387973458e-04,0.000000000000000e+00
2.087458795131364e+02,1.155736134147101e-04,0.000000000000000e+00
2.113125176637602e+02,8.520343596330413e-05,0.000000000000000e+00
2.139107139529761e+02,5.946522963047144e-05,0.000000000000000e+00
2.165408564043593e+02,3.837855074730594e-05,0.000000000000000e+00
2.192033378124353e+02,2.195989008103293e-05,0.000000000000000e+00
2.218985558013394e+02,1.022246443953951e-05,0.000000000000000e+00
2.246269128842017e+02,3.175998170205672e-06,0.000000000000000e+00
2.273888165232584e+02,0.000000000000000e+00,0.000000000000000e+00
