# energy,pi_pi_pi0,pi0_a,pi_pi,eta_a,e_e,mu_mu
5.928212438906285e+01,1.505340936480274e-02,0.000000000000000e+00,1.685453012539717e-04,2.475428934935947e-06,0.000000000000000e+00,6.283100330557572e-07
6.007232834867457e+01,1.494842744358218e-02,0.000000000000000e+00,1.682079748395330e-04,2.438158069422415e-06,0.000000000000000e+00,6.276349768312741e-07
6.087306537038920e+01,1.484133517303539e-02,0.000000000000000e+00,1.678626803099948e-04,2.400459126149561e-06,0.000000000000000e+00,6.269428692867637e-07
6.168447585517027e+01,1.473203447826057e-02,0.000000000000000e+00,1.675090196973354e-04,2.362351028129492e-06,0.000000000000000e+00,6.262332960631827e-07
6.250670207546271e+01,1.462068132527697e-02,0.000000000000000e+00,1.671441742388764e-04,2.323853453608586e-06,0.000000000000000e+00,6.255058334348713e-07
6.333988820013893e+01,1.450709268028396e-02,0.000000000000000e+00,1.667746414501880e-04,2.284987018257719e-06,0.000000000000000e+00,6.247600481292511e-07
6.418418031977734e+01,1.439152484207480e-02,0.000000000000000e+00,1.663935588425819e-04,2.245772986171932e-06,0.000000000000000e+00,6.239954971445741e-07
6.503972647227781e+01,1.427368741416336e-02,0.000000000000000e+00,1.660040111892819e-04,2.206232368590204e-06,0.000000000000000e+00,6.232117275657710e-07
6.590667666881866e+01,1.415365035163227e-02,0.000000000000000e+00,1.656052821597933e-04,2.166387571981262e-06,0.000000000000000e+00,6.224082763784790e-07
6.678518292015931e+01,1.403131747386463e-02,0.000000000000000e+00,1.651967557331965e-04,2.126261529444913e-06,0.000000000000000e+00,6.215846702813231e-07
6.767539926329420e+01,1.390677854667960e-02,0.000000000000000e+00,1.647783915583977e-04,2.085877733955239e-06,0.000000000000000e+00,6.207404254965356e-07
6.857748178846128e+01,1.377992896720111e-02,0.000000000000000e+00,1.643491679023543e-04,2.045260177497487e-06,0.000000000000000e+00,6.198750475790067e-07
6.949158866651096e+01,1.365073520753176e-02,0.000000000000000e+00,1.639027411354458e-04,2.004433783069842e-06,0.000000000000000e+00,6.189880312238666e-07
7.041788017663964e+01,1.351931844977621e-02,0.000000000000000e+00,1.634556861010724e-04,1.963423957305378e-06,0.000000000000000e+00,6.180788600727056e-07
7.135651873449312e+01,1.338568730526525e-02,0.000000000000000e+00,1.630015229493347e-04,1.922257017196873e-06,0.000000000000000e+00,6.171470065185546e-07
7.230766892064446e+01,1.324979761516285e-02,0.000000000000000e+00,1.625289967024183e-04,1.880959749702771e-06,0.000000000000000e+00,6.161919315097489e-07
7.327149750945131e+01,1.311165934753805e-02,0.000000000000000e+00,1.620463107599813e-04,1.839559652702811e-06,0.000000000000000e+00,6.152130843528098e-07
7.424817349829840e+01,1.297121244687180e-02,0.000000000000000e+00,1.615521797171723e-04,1.798085060082687e-06,0.000000000000000e+00,6.142099025145035e-07
7.523786813722928e+01,1.282848265395243e-02,0.000000000000000e+00,1.610462662441512e-04,1.756565238051557e-06,0.000000000000000e+00,6.131818114232174e-07
7.624075495897326e+01,1.268260157719182e-02,0.000000000000000e+00,1.605285203970760e-04,1.715030794818089e-06,0.000000000000000e+00,6.121282242698420e-07
7.725700980937262e+01,1.253602854845507e-02,0.000000000000000e+00,1.599980036027400e-04,1.673508701023512e-06,0.000000000000000e+00,6.110485418083261e-07
7.828681087821532e+01,1.238650364287899e-02,0.000000000000000e+00,1.594549349394935e-04,1.632029876744539e-06,0.000000000000000e+00,6.099421521561101e-07
7.933033873047889e+01,1.223478429822897e-02,0.000000000000000e+00,1.589003629099492e-04,1.590625121040587e-06,0.000000000000000e+00,6.088084305946398e-07
8.038777633799019e+01,1.208088342461952e-02,0.000000000000000e+00,1.583314692197921e-04,1.549325180045848e-06,0.000000000000000e+00,6.076467393701876e-07
8.145930911150828e+01,1.192469394598021e-02,0.000000000000000e+00,1.577496855702842e-04,1.508160883905211e-06,0.000000000000000e+00,6.064564274952139e-07
8.254512493323378e+01,1.176644139428971e-02,0.000000000000000e+00,1.571542100727960e-04,1.467162516648237e-06,0.000000000000000e+00,6.052368305505276e-07
8.364541418975230e+01,1.160586307734903e-02,0.000000000000000e+00,1.565446537447210e-04,1.426359947341560e-06,0.000000000000000e+00,6.039872704885101e-07
8.476036980541667e+01,1.144332157642477e-02,0.000000000000000e+00,1.559212376566456e-04,1.385782889140205e-06,0.000000000000000e+00,6.027070554376928e-07
8.589018727617429e+01,1.127875194870181e-02,0.000000000000000e+00,1.552828299288210e-04,1.345461140901485e-06,0.000000000000000e+00,6.013954795089920e-07
8.703506470384534e+01,1.111217271162016e-02,0.000000000000000e+00,1.546300154445378e-04,1.305424034698525e-06,0.000000000000000e+00,6.000518226039277e-07
8.819520283085760e+01,1.094355691426686e-02,0.000000000000000e+00,1.539622376345664e-04,1.265700286361383e-06,0.000000000000000e+00,5.986753502251644e-07
8.937080507544509e+01,1.077290055260648e-02,0.000000000000000e+00,1.532789966555851e-04,1.226317996509036e-06,0.000000000000000e+00,5.972653132897487e-07
9.056207756731497e+01,1.060040439747636e-02,0.000000000000000e+00,1.525798967915364e-04,1.187304971480401e-06,0.000000000000000e+00,5.958209479454220e-07
9.176922918379033e+01,1.042613687903789e-02,0.000000000000000e+00,1.518648610652991e-04,1.148688828852817e-06,0.000000000000000e+00,5.943414753904228e-07
9.299247158643472e+01,1.025010125701522e-02,0.000000000000000e+00,1.511335676278799e-04,1.110496334982439e-06,0.000000000000000e+00,5.928261016972164e-07
9.423201925816480e+01,1.007233922422839e-02,0.000000000000000e+00,1.503850351106875e-04,1.072753650448186e-06,0.000000000000000e+00,5.912740176406048e-07
9.548808954085776e+01,9.892808826643968e-03,0.000000000000000e+00,1.496203425987283e-04,1.035486843071632e-06,0.000000000000000e+00,5.896843985307109e-07
9.676090267345967e+01,9.711705650574717e-03,0.000000000000000e+00,1.488380602125847e-04,9.987210870640389e-07,0.000000000000000e+00,5.880564040513493e-07
9.805068183060257e+01,9.529193139282249e-03,0.000000000000000e+00,1.480379946863689e-04,9.624806835034563e-07,0.000000000000000e+00,5.863891781043263e-07
9.935765316173557e+01,9.345354807785934e-03,0.000000000000000e+00,1.472118559238811e-04,9.267893832996071e-07,0.000000000000000e+00,5.846818486602483e-07
1.006820458307778e+02,9.160101113630192e-03,0.000000000000000e+00,1.463835303373394e-04,8.916702592583633e-07,0.000000000000000e+00,5.829335276164442e-07
1.020240920563001e+02,8.973514669581210e-03,0.000000000000000e+00,1.455287152419274e-04,8.571451912437564e-07,0.000000000000000e+00,5.811433106626414e-07
1.033840271522419e+02,8.785870791772683e-03,0.000000000000000e+00,1.446546216255563e-04,8.232356513177141e-07,0.000000000000000e+00,5.793102771550760e-07
1.047620895691714e+02,8.597303481556316e-03,0.000000000000000e+00,1.437612759333695e-04,7.899619719386386e-07,0.000000000000000e+00,5.774334899997499e-07
1.061585209360949e+02,8.407804066665938e-03,0.000000000000000e+00,1.428480905142578e-04,7.573428359950968e-07,0.000000000000000e+00,5.755119955455852e-07
1.075735661028247e+02,8.217348080967945e-03,0.000000000000000e+00,1.419148088345116e-04,7.253963638854221e-07,0.000000000000000e+00,5.735448234882755e-07
1.090074731829104e+02,8.026193775901360e-03,0.000000000000000e+00,1.409610945073632e-04,6.941398114236136e-07,0.000000000000000e+00,5.715309867856633e-07
1.104604935971433e+02,7.834484620289656e-03,0.000000000000000e+00,1.399870222474223e-04,6.635888109604878e-07,0.000000000000000e+00,5.694694815855313e-07
1.119328821176401e+02,7.642236248864186e-03,0.000000000000000e+00,1.389910283074044e-04,6.337579634021067e-07,0.000000000000000e+00,5.673592871667312e-07
1.134248969125151e+02,7.449433135152860e-03,0.000000000000000e+00,1.378441712434324e-04,6.046605400906134e-07,0.000000000000000e+00,5.651993658946310e-07
1.149367995911471e+02,7.256470693025681e-03,0.000000000000000e+00,1.369343136996182e-04,5.763085223989332e-07,0.000000000000000e+00,5.629886631919051e-07
1.164688552500495e+02,7.063506988550730e-03,0.000000000000000e+00,1.358730954210099e-04,5.487123961985044e-07,0.000000000000000e+00,5.607261075257489e-07
1.180213325193527e+02,6.870477375220220e-03,0.000000000000000e+00,1.347892877800299e-04,5.218815166173451e-07,0.000000000000000e+00,5.584106104126688e-07
1.195945036099057e+02,6.677616772603459e-03,0.000000000000000e+00,1.336822011978871e-04,4.958240134130223e-07,0.000000000000000e+00,5.560410664420169e-07
1.211886443610049e+02,6.485181118985676e-03,0.000000000000000e+00,1.325516897886218e-04,4.705465158135740e-07,0.000000000000000e+00,5.536163533195639e-07
1.228040342887603e+02,6.293206729299279e-03,0.000000000000000e+00,1.313975699941155e-04,4.460540360793918e-07,0.000000000000000e+00,5.511353319324041e-07
1.244409566351054e+02,6.101644369251273e-03,0.000000000000000e+00,1.302192928911741e-04,4.223499770383842e-07,0.000000000000000e+00,5.485968464366027e-07
1.260996984174607e+02,5.910861133799330e-03,0.000000000000000e+00,1.290163535018220e-04,3.994363992542049e-07,0.000000000000000e+00,5.459997243690287e-07
1.277805504790596e+02,5.721012905422668e-03,0.000000000000000e+00,1.277885992752605e-04,3.773137424132741e-07,0.000000000000000e+00,5.433427767849292e-07
1.294838075399442e+02,5.532065130858698e-03,0.000000000000000e+00,1.265361402519367e-04,3.559805557030431e-07,0.000000000000000e+00,5.406247984228343e-07
1.312097682486420e+02,5.344555947563621e-03,0.000000000000000e+00,1.252570243125546e-04,3.354339991619777e-07,0.000000000000000e+00,5.378445678984994e-07
1.329587352345305e+02,5.158471194757239e-03,0.000000000000000e+00,1.239525109482467e-04,3.156699601649548e-07,0.000000000000000e+00,5.350008479296602e-07
1.347310151609001e+02,4.973886410615460e-03,0.000000000000000e+00,1.226216205085662e-04,2.966827423662144e-07,0.000000000000000e+00,5.320923855934514e-07
1.365269187787247e+02,4.790899610823946e-03,0.000000000000000e+00,1.212636763718878e-04,2.784652567442626e-07,0.000000000000000e+00,5.291179126184698e-07
1.383467609811480e+02,4.609640084716405e-03,0.000000000000000e+00,1.198793499719657e-04,2.610087283993933e-07,0.000000000000000e+00,5.260761457135083e-07
1.401908608586978e+02,4.430733658618000e-03,0.000000000000000e+00,1.184674540846514e-04,2.443030580702484e-07,0.000000000000000e+00,5.229657869351362e-07
1.420595417552337e+02,4.253818198349935e-03,0.000000000000000e+00,1.170277340689017e-04,2.283372339122787e-07,0.000000000000000e+00,5.197855240963670e-07
1.439531313246439e+02,4.079422854974409e-03,0.000000000000000e+00,1.155600164280041e-04,2.130995213715893e-07,0.000000000000000e+00,5.165340312187912e-07
1.458719615882945e+02,3.907515223542977e-03,0.000000000000000e+00,1.140638956816934e-04,1.985774289882536e-07,0.000000000000000e+00,5.132099690306666e-07
1.478163689932466e+02,3.738262366585519e-03,0.000000000000000e+00,1.125391285253830e-04,1.847573815750564e-07,0.000000000000000e+00,5.098119855135372e-07
1.497866944712491e+02,3.571837448870250e-03,0.000000000000000e+00,1.109852327550525e-04,1.716247102370521e-07,0.000000000000000e+00,5.063387165001540e-07
1.517832834985168e+02,3.408324216616386e-03,0.000000000000000e+00,1.094021902996652e-04,1.591638850041323e-07,0.000000000000000e+00,5.027887863265223e-07
1.538064861563069e+02,3.248066844206095e-03,0.000000000000000e+00,1.077896054713940e-04,1.473587338516647e-07,0.000000000000000e+00,4.991608085410844e-07
1.558566571923013e+02,3.091110371761539e-03,0.000000000000000e+00,1.061467604040275e-04,1.361922039932812e-07,0.000000000000000e+00,4.954533866741816e-07
1.579341560828086e+02,2.937691593626698e-03,0.000000000000000e+00,1.044745506447488e-04,1.256463571611390e-07,0.000000000000000e+00,4.916651150710768e-07
1.600393470957944e+02,2.787769030695008e-03,0.000000000000000e+00,1.027712280842795e-04,1.157026188379764e-07,0.000000000000000e+00,4.877945797919865e-07
1.621725993547518e+02,2.641477047229954e-03,0.000000000000000e+00,1.010380750910155e-04,1.063418848295566e-07,0.000000000000000e+00,4.838403595827260e-07
1.643342869034234e+02,2.499084119323145e-03,0.000000000000000e+00,9.927360820236233e-05,9.754472978901118e-08,0.000000000000000e+00,4.798010269197610e-07
1.665247887713862e+02,2.360707815343718e-03,0.000000000000000e+00,9.747870677948509e-05,8.929135297424519e-08,0.000000000000000e+00,4.756751491335932e-07
1.687444890405103e+02,2.226409587767735e-03,0.000000000000000e+00,9.565236861298734e-05,8.156201227844980e-08,0.000000000000000e+00,4.714612896146458e-07
1.709937769123036e+02,2.096189525320969e-03,0.000000000000000e+00,9.379447894467631e-05,7.433705326046313e-08,0.000000000000000e+00,4.671580091059784e-07
1.732730467761545e+02,1.970183158392516e-03,0.000000000000000e+00,9.190581802606329e-05,6.759673101664032e-08,0.000000000000000e+00,4.627638670873575e-07
1.755826982784842e+02,1.848577539342033e-03,0.000000000000000e+00,8.998242023350905e-05,6.132119457427191e-08,0.000000000000000e+00,4.582774232554426e-07
1.779231363928200e+02,1.731380300788618e-03,0.000000000000000e+00,8.803356273650253e-05,5.549081258943435e-08,0.000000000000000e+00,4.536972391050590e-07
1.802947714908036e+02,1.618586966027585e-03,0.000000000000000e+00,8.604979694160448e-05,5.008596696124603e-08,0.000000000000000e+00,4.490218796167352e-07
1.826980194141455e+02,1.510190310569052e-03,0.000000000000000e+00,8.403468473263763e-05,4.508729453277255e-08,0.000000000000000e+00,4.442499150559790e-07
1.851333015475387e+02,1.406305939723520e-03,0.000000000000000e+00,8.198794254130741e-05,4.047561732179109e-08,0.000000000000000e+00,4.393799228899551e-07
1.876010448925433e+02,1.306968952605703e-03,0.000000000000000e+00,7.990977665676930e-05,3.623182677342058e-08,0.000000000000000e+00,4.344104898275132e-07
1.901016821424581e+02,1.212091370977031e-03,0.000000000000000e+00,7.780022734781117e-05,3.233688875822889e-08,0.000000000000000e+00,4.293402139888257e-07
1.926356517581880e+02,1.121579620012874e-03,0.000000000000000e+00,7.565927663621104e-05,2.877222188751155e-08,0.000000000000000e+00,4.241677072111043e-07
1.952033980451240e+02,1.035483892352292e-03,0.000000000000000e+00,7.348755589187772e-05,2.551943238871119e-08,0.000000000000000e+00,4.188915974972316e-07
1.978053712310473e+02,9.537643542422981e-04,0.000000000000000e+00,7.128483837149976e-05,2.256034587668101e-08,0.000000000000000e+00,4.135105316144172e-07
2.004420275450721e+02,8.762786633579918e-04,0.000000000000000e+00,6.905169309394653e-05,1.987712782112432e-08,0.000000000000000e+00,4.080231778503138e-07
2.031138292976412e+02,8.029039333892269e-04,0.000000000000000e+00,6.678716986377213e-05,1.745229909387621e-08,0.000000000000000e+00,4.024282289343930e-07
2.058212449615862e+02,7.336812971410312e-04,0.000000000000000e+00,6.449515343787327e-05,1.526877607695422e-08,0.000000000000000e+00,3.967244051326968e-07
2.085647492542706e+02,6.684834855529996e-04,0.000000000000000e+00,6.217266573668065e-05,1.330982550222001e-08,0.000000000000000e+00,3.909104575244638e-07
2.113448232208261e+02,6.071541489381060e-04,0.000000000000000e+00,5.982137214595763e-05,1.155910067714853e-08,0.000000000000000e+00,3.849851714695542e-07
2.141619543184987e+02,5.496343299638335e-04,0.000000000000000e+00,5.744177867301357e-05,1.000087354310529e-08,0.000000000000000e+00,3.789473702758939e-07
2.170166365021195e+02,4.958803511638118e-04,0.000000000000000e+00,5.503477896901389e-05,8.619900604047666e-09,0.000000000000000e+00,3.727959190767208e-07
2.199093703107145e+02,4.457594174980530e-04,0.000000000000000e+00,5.263815530616294e-05,7.401396436472662e-09,0.000000000000000e+00,3.665297289276974e-07
2.228406629552694e+02,3.990836540478356e-04,0.000000000000000e+00,5.028417782470568e-05,6.331181870914013e-09,0.000000000000000e+00,3.601477611345610e-07
2.258110284076625e+02,3.558824385692148e-04,0.000000000000000e+00,4.797362190498877e-05,5.395711486002986e-09,0.000000000000000e+00,3.536490318223151e-07
2.288209874907860e+02,3.159178490764370e-04,0.000000000000000e+00,4.570726877745232e-05,4.582010357821720e-09,0.000000000000000e+00,3.470326167575725e-07
2.318710679698659e+02,2.790884481804388e-04,0.000000000000000e+00,4.348590507338620e-05,3.877774847377441e-09,0.000000000000000e+00,3.402976564361089e-07
2.349618046450006e+02,2.453475760265346e-04,0.000000000000000e+00,4.131032233906801e-05,3.271320505206554e-09,0.000000000000000e+00,3.334433614482754e-07
2.380937394449322e+02,2.145010532984875e-04,0.000000000000000e+00,3.918131651129457e-05,2.751691827202554e-09,0.000000000000000e+00,3.264690181354114e-07
2.412674215220685e+02,1.864072384577344e-04,0.000000000000000e+00,3.709968735224309e-05,2.308557551135320e-09,0.000000000000000e+00,3.193739945510669e-07
2.444834073487711e+02,1.610087264341237e-04,0.000000000000000e+00,3.506623784148719e-05,1.932381966913657e-09,0.000000000000000e+00,3.121577467413816e-07
2.477422608149265e+02,1.381007942830111e-04,0.000000000000000e+00,3.308177352290281e-05,1.614292398056091e-09,0.000000000000000e+00,3.048198253596730e-07
2.510445533268193e+02,1.175513843713457e-04,0.000000000000000e+00,3.114710180407599e-05,1.346219208258331e-09,0.000000000000000e+00,2.973598826308521e-07
2.543908639073219e+02,9.924000105473326e-05,0.000000000000000e+00,2.926303120573655e-05,1.120799020826546e-09,0.000000000000000e+00,2.897776796821569e-07
2.577817792974202e+02,8.309363897364735e-05,0.000000000000000e+00,2.743037055860067e-05,9.314869163695541e-10,0.000000000000000e+00,2.820730942571202e-07
2.612178940590927e+02,6.885117263204348e-05,0.000000000000000e+00,2.564992814490719e-05,7.724500579879812e-10,0.000000000000000e+00,2.742461288308290e-07
2.646998106795604e+02,5.644780869007860e-05,0.000000000000000e+00,2.392251078178234e-05,6.387413220567775e-10,0.000000000000000e+00,2.662969191449456e-07
2.682281396769276e+02,4.573264393650320e-05,0.000000000000000e+00,2.224892284346598e-05,5.260155955339682e-10,0.000000000000000e+00,2.582257431820194e-07
2.718034997072285e+02,3.655405047996790e-05,0.000000000000000e+00,2.062996521925951e-05,4.307141664583487e-10,0.000000000000000e+00,2.500330305993951e-07
2.754265176729035e+02,2.878141773080405e-05,0.000000000000000e+00,1.906643420393967e-05,3.499874275877670e-10,0.000000000000000e+00,2.417193726439055e-07
2.790978288327198e+02,2.226887096128340e-05,0.000000000000000e+00,1.755912031722087e-05,2.816677194954736e-10,0.000000000000000e+00,2.332855325694521e-07
2.828180769131566e+02,1.689493920063811e-05,0.000000000000000e+00,1.610880704869280e-05,2.241269702530380e-10,0.000000000000000e+00,2.247324565806306e-07
2.865879142212772e+02,1.255293125908727e-05,0.000000000000000e+00,1.471626952449241e-05,1.760370427494379e-10,0.000000000000000e+00,2.160612853264132e-07
2.904080017591030e+02,9.084393123876159e-06,0.000000000000000e+00,1.338227309181292e-05,1.362675239182927e-10,0.000000000000000e+00,2.072733659691425e-07
2.942790093395147e+02,6.371107529670386e-06,0.000000000000000e+00,1.210757181715634e-05,1.037809479950773e-10,0.000000000000000e+00,1.983702648550024e-07
2.982016157036953e+02,4.305893217436415e-06,0.000000000000000e+00,1.089290689406170e-05,7.760146509832469e-11,0.000000000000000e+00,1.893537808134093e-07
3.021765086401422e+02,2.784708895019658e-06,0.000000000000000e+00,9.739004955848512e-06,5.682816249452394e-11,0.000000000000000e+00,1.802259591138746e-07
3.062043851052630e+02,1.705826423628361e-06,0.000000000000000e+00,8.646576288699402e-06,4.064532965799830e-11,0.000000000000000e+00,1.709891061102198e-07
3.102859513455793e+02,9.664771022956036e-07,0.000000000000000e+00,7.616312940213434e-06,2.829344203716028e-11,0.000000000000000e+00,1.616458046031673e-07
3.144219230215603e+02,5.082295920446071e-07,0.000000000000000e+00,6.648886718327327e-06,1.909117729202048e-11,0.000000000000000e+00,1.521989299538897e-07
3.186130253331062e+02,2.413933511899136e-07,0.000000000000000e+00,5.744947075275634e-06,1.242591485438829e-11,0.000000000000000e+00,1.426516669823036e-07
3.228599931467043e+02,9.106847346685196e-08,0.000000000000000e+00,4.905118871025144e-06,7.758924325174417e-12,0.000000000000000e+00,1.330075276854717e-07
3.271635711242811e+02,2.967573757006452e-08,0.000000000000000e+00,4.130000010365962e-06,4.620181250366118e-12,0.000000000000000e+00,1.232703698130148e-07
3.315245138537693e+02,6.613994987528201e-09,0.000000000000000e+00,3.420158947577218e-06,2.611365856393691e-12,0.000000000000000e+00,1.134444163379317e-07
3.359435859814192e+02,1.290846672845202e-09,0.000000000000000e+00,2.776132052322387e-06,1.399870104760099e-12,0.000000000000000e+00,1.035342758630012e-07
3.404215623458700e+02,0.000000000000000e+00,0.000000000000000e+00,2.198420830135723e-06,7.201739575186099e-13,0.000000000000000e+00,9.354496400454819e-08
3.449592281140104e+02,0.000000000000000e+00,0.000000000000000e+00,1.687488990571118e-06,3.675826125198650e-13,0.000000000000000e+00,8.348192579729900e-08
3.495573789186494e+02,0.000000000000000e+00,0.000000000000000e+00,1.243759355776448e-06,1.959219183955465e-13,0.000000000000000e+00,7.335105916576618e-08
3.542168209980218e+02,0.000000000000000e+00,0.000000000000000e+00,8.676106019295902e-07,1.114316204379210e-13,0.000000000000000e+00,6.315873950969790e-08
3.589383713371549e+02,0.000000000000000e+00,0.000000000000000e+00,5.593738256416413e-07,6.350591316254125e-14,0.000000000000000e+00,5.291184545308267e-08
3.637228578111165e+02,0.000000000000000e+00,0.000000000000000e+00,3.193289270808861e-07,3.224641467532945e-14,0.000000000000000e+00,4.261778580837043e-08
3.685711193301764e+02,0.000000000000000e+00,0.000000000000000e+00,1.477008012039093e-07,1.190734765047266e-14,0.000000000000000e+00,3.228452780974294e-08
3.734840059868991e+02,0.000000000000000e+00,0.000000000000000e+00,4.465532810374619e-08,1.493430322842311e-15,0.000000000000000e+00,2.192062667159923e-08
3.784623792051999e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.153525653084060e-08
