# energy,pi_pi_eta,rho0_a,pi0_pi0_eta,omega_a,a_a,pi_rho
7.041314520881107e+01,8.808305807561631e-03,1.573442181932260e-03,9.715216201826199e-04,3.403788296381837e-04,0.000000000000000e+00,1.050364155758056e-05
7.138050218233532e+01,8.600322302901467e-03,1.568665817433808e-03,9.502226078638929e-04,3.369166051643693e-04,0.000000000000000e+00,1.030853595662443e-05
7.236114899700296e+01,8.392402996479864e-03,1.563772555423684e-03,9.288421265349558e-04,3.333958800127855e-04,0.000000000000000e+00,1.011040091104572e-05
7.335526823264995e+01,8.183777128719131e-03,1.558759740860313e-03,9.073949654822875e-04,3.298167088569072e-04,0.000000000000000e+00,9.909233817670935e-06
7.436304497744895e+01,7.974862517942889e-03,1.553624742993962e-03,8.858963287896865e-04,3.261792787037800e-04,0.000000000000000e+00,9.705054579338192e-06
7.538466686236990e+01,7.765985091051572e-03,1.548364797910332e-03,8.643617888965703e-04,3.224839061399272e-04,0.000000000000000e+00,9.497865716796377e-06
7.642032409611319e+01,7.557161781531949e-03,1.542977252378378e-03,8.428073232086816e-04,3.187309277701065e-04,0.000000000000000e+00,9.287757398464341e-06
7.747020950052355e+01,7.348544483271408e-03,1.537459408979029e-03,8.212492694637681e-04,3.149206887763596e-04,0.000000000000000e+00,9.074706921045017e-06
7.853451854649049e+01,7.140449434048868e-03,1.531808194223457e-03,7.997042710595437e-04,3.110535235640600e-04,0.000000000000000e+00,8.858751368872277e-06
7.961344939034109e+01,6.932937843116866e-03,1.526020977874653e-03,7.781892057738215e-04,3.071299048356020e-04,0.000000000000000e+00,8.639961536642239e-06
8.070720291073397e+01,6.726150157410789e-03,1.520094694065704e-03,7.567211765894417e-04,3.031505511534306e-04,0.000000000000000e+00,8.418448669736905e-06
8.181598274605896e+01,6.520416664717267e-03,1.514026505060820e-03,7.353174653239273e-04,2.991162611558776e-04,0.000000000000000e+00,8.197656556587063e-06
8.293999533235139e+01,6.315776456862435e-03,1.507813298346141e-03,7.139955352392780e-04,2.950278036597229e-04,0.000000000000000e+00,7.980282408594109e-06
8.407944994172715e+01,6.112307822981837e-03,1.501451920245641e-03,6.927729465842378e-04,2.908860463985316e-04,0.000000000000000e+00,7.766388009581042e-06
8.523455872134521e+01,5.910335269101118e-03,1.494939470129568e-03,6.716672693143422e-04,2.866921316760832e-04,0.000000000000000e+00,7.556037131973683e-06
8.640553673290601e+01,5.709781494529216e-03,1.488273676099463e-03,6.506960707113374e-04,2.824472450346673e-04,0.000000000000000e+00,7.349293162974255e-06
8.759260199269261e+01,5.510994073654614e-03,1.481449891015971e-03,6.298768741069853e-04,2.781525242292422e-04,0.000000000000000e+00,7.146220286189178e-06
8.879597551216099e+01,5.314118792449482e-03,1.474464793378847e-03,6.092271466056906e-04,2.738091832472100e-04,0.000000000000000e+00,6.946884413720953e-06
9.001588133908938e+01,5.119322892855310e-03,1.467315956202111e-03,5.887642203396080e-04,2.694186395788951e-04,0.000000000000000e+00,6.751348695974731e-06
9.125254659929153e+01,4.926898583453332e-03,1.459999771956365e-03,5.685052434480252e-04,2.649824443376806e-04,0.000000000000000e+00,6.559678502442506e-06
9.250620153890392e+01,4.736945535427236e-03,1.452512942273846e-03,5.484671242706228e-04,2.605021618636835e-04,0.000000000000000e+00,6.371937965347006e-06
9.377707956725406e+01,4.549751633721932e-03,1.444851864561269e-03,5.286664756154639e-04,2.559799238075997e-04,0.000000000000000e+00,6.188197532927074e-06
9.506541730031667e+01,4.365221194108053e-03,1.437013469519807e-03,5.091195969268009e-04,2.514169680879912e-04,0.000000000000000e+00,6.008520538324251e-06
9.637145460476798e+01,4.183477321073671e-03,1.428994166059840e-03,4.898424074965907e-04,2.468153947382764e-04,0.000000000000000e+00,5.832965437886815e-06
9.769543464264504e+01,4.004654661760637e-03,1.420790408201850e-03,4.708504178492200e-04,2.421773140982337e-04,0.000000000000000e+00,5.661599086141404e-06
9.903760391661785e+01,3.828944536340844e-03,1.412398739586994e-03,4.521586725782036e-04,2.375049467834369e-04,0.000000000000000e+00,5.494487490345133e-06
1.003982123158843e+02,3.656574810853221e-03,1.403815622435995e-03,4.337816900835023e-04,2.328007014804938e-04,0.000000000000000e+00,5.331695037360637e-06
1.017775131626954e+02,3.487715242506278e-03,1.395038760709024e-03,4.157334276865869e-04,2.280668769071729e-04,0.000000000000000e+00,5.173285163750337e-06
1.031757632595192e+02,3.322440608170453e-03,1.386062392100425e-03,3.980272596248481e-04,2.233060236057654e-04,0.000000000000000e+00,5.019320947564906e-06
1.045932229368537e+02,3.160727764150730e-03,1.376882175712397e-03,3.806759401422860e-04,2.185207174879361e-04,0.000000000000000e+00,4.869864946724134e-06
1.060301561016953e+02,3.002800848856098e-03,1.367496344216316e-03,3.636915575170843e-04,2.137135893826400e-04,0.000000000000000e+00,4.724978743876386e-06
1.074868302866741e+02,2.848749497660909e-03,1.357900730684630e-03,3.470854664216592e-04,2.088875505549896e-04,0.000000000000000e+00,4.584722796862210e-06
1.089635166998643e+02,2.698804292619814e-03,1.348091662730049e-03,3.308682476062334e-04,2.040457048328484e-04,0.000000000000000e+00,4.449156746276456e-06
1.104604902752779e+02,2.552994252947046e-03,1.338065186887354e-03,3.150497038841824e-04,1.991911565108039e-04,0.000000000000000e+00,4.318339681164840e-06
1.119780297240529e+02,2.411371289783601e-03,1.327817384805634e-03,2.996388160974516e-04,1.943269515141054e-04,0.000000000000000e+00,4.192326066773805e-06
1.135164175863455e+02,2.274013075977787e-03,1.317345152910882e-03,2.846437301229775e-04,1.894562152751811e-04,0.000000000000000e+00,4.071173149656105e-06
1.150759402839326e+02,2.141067693370636e-03,1.306644391471709e-03,2.700716999066932e-04,1.845824640335741e-04,0.000000000000000e+00,3.954936700976261e-06
1.166568881735406e+02,2.012661117837477e-03,1.295711277900653e-03,2.559290559448175e-04,1.797091476203241e-04,0.000000000000000e+00,3.843666747332208e-06
1.182595556009033e+02,1.888763142189808e-03,1.284542057759971e-03,2.422211954194333e-04,1.748399348834151e-04,0.000000000000000e+00,3.737413770786741e-06
1.198842409555649e+02,1.769399656292608e-03,1.273133022300609e-03,2.289525808597888e-04,1.699784251240549e-04,0.000000000000000e+00,3.636223997230968e-06
1.215312467264351e+02,1.654711550540953e-03,1.261480298171234e-03,2.161267115060209e-04,1.651282183979761e-04,0.000000000000000e+00,3.540145187832262e-06
1.232008795581071e+02,1.544722356085837e-03,1.249580325101721e-03,2.037461037344331e-04,1.602930514409675e-04,0.000000000000000e+00,3.449217313240370e-06
1.248934503079498e+02,1.439389548674931e-03,1.237429249485896e-03,1.918122721513921e-04,1.554767850581512e-04,0.000000000000000e+00,3.363480063364270e-06
1.266092741039842e+02,1.338683301656521e-03,1.225023435589084e-03,1.803256909514035e-04,1.506833680596399e-04,0.000000000000000e+00,3.282969599890637e-06
1.283486704035548e+02,1.242659845491812e-03,1.212359328698272e-03,1.692858223811049e-04,1.459166680727120e-04,0.000000000000000e+00,3.207718973301473e-06
1.301119630528075e+02,1.151133979666872e-03,1.199433513330553e-03,1.586911120206591e-04,1.411806578801857e-04,0.000000000000000e+00,3.137756745637557e-06
1.318994803469834e+02,1.064062858562796e-03,1.186242134988478e-03,1.485390055605394e-04,1.364793413467464e-04,0.000000000000000e+00,3.073107981402526e-06
1.337115550915428e+02,9.814285873387242e-04,1.172781546525037e-03,1.388259633361610e-04,1.318167243186568e-04,0.000000000000000e+00,3.013793150288597e-06
1.355485246641276e+02,9.031049044932912e-04,1.159048486822135e-03,1.295474772038989e-04,1.271968501145316e-04,0.000000000000000e+00,2.959827646135531e-06
1.374107310773752e+02,8.289873423807052e-04,1.145039616868076e-03,1.206981357344880e-04,1.226238168790245e-04,0.000000000000000e+00,2.911222120870199e-06
1.392985210425950e+02,7.590427297300868e-04,1.130751671039120e-03,1.122716627860394e-04,1.181018261254611e-04,0.000000000000000e+00,2.867981927669036e-06
1.412122460343217e+02,6.931341198374081e-04,1.116181515324657e-03,1.042609725384779e-04,1.136346890353028e-04,0.000000000000000e+00,2.829016730066071e-06
1.431522623557520e+02,6.311569512601542e-04,1.101326016776855e-03,9.665822018942435e-05,1.092262877797148e-04,0.000000000000000e+00,2.791779776037599e-06
1.451189312050832e+02,5.730274541220815e-04,1.086182179279148e-03,8.945483189190287e-05,1.048806252982649e-04,0.000000000000000e+00,2.753810018565253e-06
1.471126187427629e+02,5.186771761808416e-04,1.070747147288967e-03,8.264154783697976e-05,1.006015336720419e-04,0.000000000000000e+00,2.715101329812028e-06
1.491336961596600e+02,4.679191548845045e-04,1.055018155732403e-03,7.620851891997382e-05,9.639261961914752e-05,0.000000000000000e+00,2.675644603770982e-06
1.511825397461762e+02,4.206904912008825e-04,1.038992762271637e-03,7.014535532587231e-05,9.225746274378179e-05,0.000000000000000e+00,2.635430565326771e-06
1.532595309623033e+02,3.768536841756630e-04,1.022668479976844e-03,6.444116963994672e-05,8.819970933295747e-05,0.000000000000000e+00,2.594454543093318e-06
1.553650565086452e+02,3.363116297310925e-04,1.006043124703167e-03,5.908464360835112e-05,8.422273525659792e-05,0.000000000000000e+00,2.552709414721494e-06
1.574995083984159e+02,2.988967530391573e-04,9.891147396348327e-04,5.406408104020183e-05,8.032968635178290e-05,0.000000000000000e+00,2.510190701211066e-06
1.596632840304238e+02,2.645177055276763e-04,9.718820506145097e-04,4.936749669624823e-05,7.652361781240079e-05,0.000000000000000e+00,2.466890964810530e-06
1.618567862630621e+02,2.330437215082864e-04,9.543421234722093e-04,4.498266144811616e-05,7.280723364262125e-05,0.000000000000000e+00,2.422805017560894e-06
1.640804234893142e+02,2.043356563878460e-04,9.364942568132416e-04,4.089718861104434e-05,6.918309134610596e-05,0.000000000000000e+00,2.377929214847489e-06
1.663346097127885e+02,1.782662376448872e-04,9.183372537090323e-04,3.709858202040379e-05,6.565356335730565e-05,0.000000000000000e+00,2.332259636435598e-06
1.686197646248003e+02,1.547104562067427e-04,8.998704477014684e-04,3.357428830140656e-05,6.222090616380280e-05,0.000000000000000e+00,2.285793393959605e-06
1.709363136825098e+02,1.335105234846697e-04,8.810934713617678e-04,3.031173559433188e-05,5.888708981735556e-05,0.000000000000000e+00,2.238527860071929e-06
1.732846881881356e+02,1.145691069914203e-04,8.620055079682136e-04,2.729840020340572e-05,5.565363024859405e-05,0.000000000000000e+00,2.190460654385029e-06
1.756653253692568e+02,9.769976189977251e-05,8.426102531568630e-04,2.452184658223128e-05,5.252202680186853e-05,0.000000000000000e+00,2.141591054813396e-06
1.780786684602157e+02,8.282378110348767e-05,8.229233606083847e-04,2.196975379198475e-05,4.949343047360145e-05,0.000000000000000e+00,2.091919264758767e-06
1.805251667846414e+02,6.974353574336475e-05,8.029680469881227e-04,1.962995078531314e-05,4.656886887116925e-05,0.000000000000000e+00,2.041445801956103e-06
1.830052758391069e+02,5.838212672121672e-05,7.827683329714474e-04,1.749043780796631e-05,4.374909896679644e-05,0.000000000000000e+00,1.990172359449739e-06
1.855194573779334e+02,4.854841736450394e-05,7.623486215184948e-04,1.553942287223441e-05,4.103471856515499e-05,0.000000000000000e+00,1.938101803842723e-06
1.880681794991620e+02,4.015450346437141e-05,7.417335739841621e-04,1.376534079507255e-05,3.842599653805338e-05,0.000000000000000e+00,1.885239306184115e-06
1.906519167317061e+02,3.302770398134016e-05,7.209483926904844e-04,1.215690047395808e-05,3.592288826748380e-05,0.000000000000000e+00,1.831625638683572e-06
1.932711501236992e+02,2.706587196712784e-05,7.000185779765961e-04,1.070309043724165e-05,3.352516137616503e-05,0.000000000000000e+00,1.777344947545646e-06
1.959263673320598e+02,2.211625244792476e-05,6.789699454914283e-04,9.393209411200994e-06,3.123233044581691e-05,0.000000000000000e+00,1.722493613054341e-06
1.986180627132830e+02,1.807102613992894e-05,6.578287036845635e-04,8.216864255771874e-06,2.904374070945366e-05,0.000000000000000e+00,1.667169405643343e-06
2.013467374154824e+02,1.478768912136053e-05,6.366214261090680e-04,7.164016807777059e-06,2.695846964923421e-05,0.000000000000000e+00,1.611470721773983e-06
2.041128994716954e+02,1.215103421950901e-05,6.153749632115364e-04,6.224999380730571e-06,2.497526220317447e-05,0.000000000000000e+00,1.555498100329192e-06
2.069170638944701e+02,1.007680474394846e-05,5.941165893315005e-04,5.390522743415567e-06,2.309265921241888e-05,0.000000000000000e+00,1.499352431343034e-06
2.097597527717514e+02,8.420192114025889e-06,5.728738751504599e-04,4.651700716931161e-06,2.130907489411616e-05,0.000000000000000e+00,1.443136005560279e-06
2.126414953640862e+02,7.105355642964751e-06,5.516747206480798e-04,4.000063781928910e-06,1.962273432041666e-05,0.000000000000000e+00,1.386951979358452e-06
2.155628282031615e+02,6.025537893341516e-06,5.305471893794163e-04,3.427570074079815e-06,1.803152638055095e-05,0.000000000000000e+00,1.330904401574070e-06
2.185242951916985e+02,5.119090242699860e-06,5.095198343323450e-04,2.926619731776481e-06,1.653318572110307e-05,0.000000000000000e+00,1.275098440065787e-06
2.215264477047171e+02,4.343601455848734e-06,4.886214380832904e-04,2.490061230370317e-06,1.512531554224090e-05,0.000000000000000e+00,1.219639553947494e-06
2.245698446921932e+02,3.672818202387538e-06,4.678810303627518e-04,2.111203119676045e-06,1.380538606735302e-05,0.000000000000000e+00,1.164634757333547e-06
2.276550527831262e+02,3.095046793446781e-06,4.473279665171905e-04,1.783801526197646e-06,1.257066802425906e-05,0.000000000000000e+00,1.110191590556593e-06
2.307826463910346e+02,2.599471118849686e-06,4.269917060340241e-04,1.502057562757467e-06,1.141826380093681e-05,0.000000000000000e+00,1.056417932880278e-06
2.339532078209026e+02,2.176154027074726e-06,4.069021355576024e-04,1.260619270957876e-06,1.034522589240933e-05,0.000000000000000e+00,1.003422292989539e-06
2.371673273775960e+02,1.816014754926124e-06,3.870890791729674e-04,1.054572819601327e-06,9.348562768797566e-06,0.000000000000000e+00,9.513140042453368e-07
2.404256034757660e+02,1.510804482277557e-06,3.675827663535095e-04,8.794322764896244e-07,8.425139154251766e-06,0.000000000000000e+00,9.002025582974746e-07
2.437286427512642e+02,1.253086878548405e-06,3.484135564335973e-04,7.311291961853788e-07,7.571749915385620e-06,0.000000000000000e+00,8.501978927409000e-07
2.470770601740887e+02,1.036195491156384e-06,3.296119741213865e-04,6.059985298667887e-07,6.785208113986245e-06,0.000000000000000e+00,8.014086230790020e-07
2.504714791628795e+02,8.542075969865953e-07,3.112085275046321e-04,5.007638425288038e-07,6.062325670854747e-06,0.000000000000000e+00,7.539085612578412e-07
2.539125317009906e+02,7.019053244592070e-07,2.932339592776915e-04,4.125188553631111e-07,5.399823812349279e-06,0.000000000000000e+00,7.077301559605161e-07
2.574008584541525e+02,5.747311638677323e-07,2.757190389958302e-04,3.387090201638195e-07,4.794459943940908e-06,0.000000000000000e+00,6.628945465982884e-07
2.609371088897543e+02,4.687414261650379e-07,2.586945445853305e-04,2.771074272735545e-07,4.243044558944808e-06,0.000000000000000e+00,6.194228124910858e-07
2.645219413977644e+02,3.805577706859518e-07,2.421912593344197e-04,2.257921584354006e-07,3.742373060662749e-06,0.000000000000000e+00,5.773359442643429e-07
2.681560234133096e+02,3.073125603039357e-07,2.262366012695848e-04,1.831172014883478e-07,3.289251714363156e-06,0.000000000000000e+00,5.366548524041599e-07
2.718400315409417e+02,2.465944488932093e-07,2.108460145594570e-04,1.476891297211125e-07,2.880547761889526e-06,0.000000000000000e+00,4.974003375948436e-07
2.755746516806099e+02,1.963908093016184e-07,1.960277195226493e-04,1.183377553101450e-07,2.513195438416268e-06,0.000000000000000e+00,4.595929281703446e-07
2.793605791553620e+02,1.550291636403243e-07,1.817894112940052e-04,9.408775346226722e-08,2.184167915277786e-06,0.000000000000000e+00,4.232529259075630e-07
2.831985188408047e+02,1.211253902655045e-07,1.681386578537127e-04,7.412884045974470e-08,1.890604625671601e-06,0.000000000000000e+00,3.884003698095600e-07
2.870891852963365e+02,9.352677368431522e-08,1.550828823024391e-04,5.779011779392545e-08,1.629722957564625e-06,0.000000000000000e+00,3.550549943875065e-07
2.910333028981881e+02,7.126225321256867e-08,1.426293440525384e-04,4.451218458065551e-08,1.398833944837068e-06,0.000000000000000e+00,3.232361853491835e-07
2.950316059742897e+02,5.349852520123307e-08,1.307851188805640e-04,3.382251105602231e-08,1.195406866471911e-06,0.000000000000000e+00,2.929629325621975e-07
2.990848389409886e+02,3.950763749894413e-08,1.195570777837572e-04,2.531400628936037e-08,1.017009486113208e-06,0.000000000000000e+00,2.642537801538858e-07
3.031937564416478e+02,2.864899963684157e-08,1.089503518839948e-04,1.863080447186256e-08,8.613232476309738e-07,0.000000000000000e+00,2.371267736033934e-07
3.073591234871489e+02,2.035872226300376e-08,9.896575203293778e-05,1.345962120652747e-08,7.261835434182509e-07,0.000000000000000e+00,2.115994036747489e-07
3.115817155983220e+02,1.414473738563313e-08,8.959400246864970e-05,9.525037832323877e-09,6.095303825446706e-07,0.000000000000000e+00,1.876885470327286e-07
3.158623189503361e+02,9.582930669052404e-09,8.081817206200649e-05,6.587225138011502e-09,5.093878599441302e-07,0.000000000000000e+00,1.654104033759173e-07
3.202017305190716e+02,6.312032283396204e-09,7.262105258333785e-05,4.439893920510740e-09,4.239092732018087e-07,0.000000000000000e+00,1.447804289137652e-07
3.246007582295026e+02,4.028641778729014e-09,6.498515997603630e-05,2.907790455820643e-09,3.513740811984813e-07,0.000000000000000e+00,1.258119195123959e-07
3.290602211061204e+02,2.482831579543866e-09,5.789273509859063e-05,1.844193496261912e-09,2.901695453181260e-07,0.000000000000000e+00,1.085053673533885e-07
3.335809494254204e+02,1.472471860510818e-09,5.132574483694928e-05,1.128646797328392e-09,2.388218204423705e-07,0.000000000000000e+00,9.283748457313493e-08
3.381637848704864e+02,8.381009709476085e-10,4.526588361205318e-05,6.642737005086502e-10,1.959841755332746e-07,0.000000000000000e+00,7.873849078768961e-08
3.428095806876985e+02,4.576202297081955e-10,3.969457530870323e-05,3.751095735271144e-10,1.604388529117914e-07,0.000000000000000e+00,6.613024386883411e-08
3.475192018455913e+02,2.407009677518061e-10,3.459297565328177e-05,2.032864279874898e-10,1.310858511309679e-07,0.000000000000000e+00,5.493364175389370e-08
3.522935251958974e+02,1.234079882889047e-10,2.994197506925715e-05,1.062922117406479e-10,1.069293193434336e-07,0.000000000000000e+00,4.506857504743366e-08
3.571334396368031e+02,6.285571954280754e-11,2.572220204090932e-05,5.434276499939414e-11,8.710495360022041e-08,0.000000000000000e+00,3.645404693309117e-08
3.620398462784444e+02,3.233246305618843e-11,2.191402701726804e-05,2.770267245594953e-11,7.086508372657384e-08,0.000000000000000e+00,2.900823812264521e-08
3.670136586106806e+02,1.666216583162367e-11,1.849756688988309e-05,1.427880359942988e-11,5.756246495181406e-08,0.000000000000000e+00,2.264848191410738e-08
3.720558026731687e+02,8.220189285939294e-12,1.545269007977110e-05,7.332644632595012e-12,4.664580834300058e-08,0.000000000000000e+00,1.729129994192446e-08
3.771672172277768e+02,3.564496419250272e-12,1.275902227065831e-05,3.555500761367316e-12,3.765777116879010e-08,0.000000000000000e+00,1.285244138922193e-08
3.823488539333673e+02,1.195393045771567e-12,1.039595282752426e-05,1.486637423751280e-12,3.023039524119580e-08,0.000000000000000e+00,9.246925861189056e-09
3.876016775229773e+02,2.348503603266465e-13,8.342641941408761e-06,4.658218717555416e-13,2.405899564296896e-08,0.000000000000000e+00,6.389090128524339e-09
3.929266659834364e+02,1.151038736959997e-14,6.578028543494587e-06,7.723479272364686e-14,1.891546585569364e-08,0.000000000000000e+00,4.192638960132952e-09
3.983248107374528e+02,0.000000000000000e+00,5.080839033629517e-06,2.478443380299999e-15,1.463477526479297e-08,0.000000000000000e+00,2.570700275022653e-09
4.037971168281966e+02,0.000000000000000e+00,3.829596870698441e-06,0.000000000000000e+00,1.108522242307288e-08,0.000000000000000e+00,1.435884854584385e-09
4.093446031064248e+02,0.000000000000000e+00,2.802633074602263e-06,0.000000000000000e+00,8.173939194753213e-09,0.000000000000000e+00,7.003508681959497e-10
4.149683024201716e+02,0.000000000000000e+00,1.978097692067326e-06,0.000000000000000e+00,5.827391839411015e-09,0.000000000000000e+00,2.758734773881629e-10
4.206692618070481e+02,0.000000000000000e+00,1.333972281074285e-06,0.000000000000000e+00,3.982282631332344e-09,0.000000000000000e+00,7.391979666167238e-11
4.264485426891845e+02,0.000000000000000e+00,8.480834713911018e-07,0.000000000000000e+00,2.577655592007291e-09,0.000000000000000e+00,7.128459644460867e-12
4.323072210708463e+02,0.000000000000000e+00,4.981176615074856e-07,0.000000000000000e+00,1.553092689179645e-09,0.000000000000000e+00,0.000000000000000e+00
4.382463877387689e+02,0.000000000000000e+00,2.616369152113764e-07,0.000000000000000e+00,8.478776953749271e-10,0.000000000000000e+00,0.000000000000000e+00
4.442671484652461e+02,0.000000000000000e+00,1.160961241265931e-07,0.000000000000000e+00,4.009952455528322e-10,0.000000000000000e+00,0.000000000000000e+00
4.503706242140022e+02,0.000000000000000e+00,3.886150574971165e-08,0.000000000000000e+00,1.511802298634055e-10,0.000000000000000e+00,0.000000000000000e+00
4.565579513488987e+02,0.000000000000000e+00,7.230509889150518e-09,0.000000000000000e+00,3.697097754225848e-11,0.000000000000000e+00,0.000000000000000e+00
4.628302818455070e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,5.431565955488778e-13,0.000000000000000e+00,0.000000000000000e+00
