# energy,mu_nu,pi_pi0,pi_pi_pi,pi0_e_nu,pi0_mu_nu,pi_pi0_pi0,e_nu
2.465851628546232e+01,4.419113700018946e-03,2.109307843613129e-03,2.802020203008640e-03,2.974856338955960e-05,4.318453767519191e-04,2.883136510284495e-04,0.000000000000000e+00
2.496581140948315e+01,4.417224537107618e-03,2.107433358816164e-03,2.835920271302400e-03,3.059804263126862e-05,4.332990143947397e-04,2.912922198492958e-04,0.000000000000000e+00
2.527693605398909e+01,4.415289717277120e-03,2.105459612932188e-03,2.869070092694880e-03,3.139868514698374e-05,4.346664434022668e-04,2.941804069387102e-04,0.000000000000000e+00
2.559193794257216e+01,4.413308160995495e-03,2.103434509253641e-03,2.901419375173895e-03,3.219996165554004e-05,4.359294598505404e-04,2.969732371865870e-04,0.000000000000000e+00
2.591086539355724e+01,4.411278764139726e-03,2.101375061372387e-03,2.932924320512331e-03,3.301122369449982e-05,4.370937686072707e-04,2.996672044511621e-04,0.000000000000000e+00
2.623376732741346e+01,4.409200397473056e-03,2.099252599257879e-03,2.963527159329122e-03,3.381380995566329e-05,4.381745939702819e-04,3.022560559239248e-04,0.000000000000000e+00
2.656069327425819e+01,4.407071906112777e-03,2.097068587598620e-03,2.993160206951836e-03,3.457462519006047e-05,4.391748538117656e-04,3.047378349552394e-04,0.000000000000000e+00
2.689169338145462e+01,4.404892108988342e-03,2.094862326464270e-03,3.021844555715233e-03,3.534492172532369e-05,4.400697926500437e-04,3.071081043374326e-04,0.000000000000000e+00
2.722681842130368e+01,4.402659798289746e-03,2.092597412074306e-03,3.049446800158982e-03,3.612481771769109e-05,4.408675173928105e-04,3.093625972203208e-04,0.000000000000000e+00
2.756611979883223e+01,4.400373738906034e-03,2.090263887452763e-03,3.075938811981349e-03,3.695567764523078e-05,4.415900059002290e-04,3.114966796549719e-04,0.000000000000000e+00
2.790964955967798e+01,4.398032667853869e-03,2.087904707578057e-03,3.101283345842559e-03,3.780578511176502e-05,4.422227641917020e-04,3.135072517753105e-04,0.000000000000000e+00
2.825746039807280e+01,4.395635293696055e-03,2.085467669352117e-03,3.125419705820009e-03,3.866648664147538e-05,4.427448977598667e-04,3.153876759808081e-04,0.000000000000000e+00
2.860960566492568e+01,4.393180295949923e-03,2.082956118027751e-03,3.148304949082634e-03,3.960199358390725e-05,4.431994980428561e-04,3.171426699943722e-04,0.000000000000000e+00
2.896613937600599e+01,4.390666324485500e-03,2.080421578364725e-03,3.169883847665199e-03,4.060855754055181e-05,4.435590221911628e-04,3.187600635767921e-04,0.000000000000000e+00
2.932711622022929e+01,4.388091998913374e-03,2.077784714100902e-03,3.190118798443432e-03,4.162766532555623e-05,4.438180817002976e-04,3.202395590049432e-04,0.000000000000000e+00
2.969259156804581e+01,4.385455907962190e-03,2.075159420038560e-03,3.208962770692617e-03,4.255802226898740e-05,4.440197634031185e-04,3.215771266439251e-04,0.000000000000000e+00
3.006262147993400e+01,4.382756608845690e-03,2.072427036546328e-03,3.226358675605869e-03,4.330812614652667e-05,4.440949133406640e-04,3.227698550869642e-04,0.000000000000000e+00
3.043726271499949e+01,4.379992626619231e-03,2.069638151907578e-03,3.242271174437282e-03,4.406757783970126e-05,4.441092735455320e-04,3.238103508600563e-04,0.000000000000000e+00
3.081657273968150e+01,4.377162453525745e-03,2.066770148141648e-03,3.256663296246231e-03,4.497566222781430e-05,4.440291892398554e-04,3.247108918317722e-04,0.000000000000000e+00
3.120060973656768e+01,4.374264548331046e-03,2.063841185734697e-03,3.269475228470801e-03,4.623116070501644e-05,4.438605393557466e-04,3.254577942003612e-04,0.000000000000000e+00
3.158943261331865e+01,4.371297335648470e-03,2.060858759944251e-03,3.280669838567756e-03,4.750230523958031e-05,4.436198247898175e-04,3.260536406474834e-04,0.000000000000000e+00
3.198310101170404e+01,4.368259205252790e-03,2.057795823443087e-03,3.290235767620279e-03,4.867742748607929e-05,4.432737040554441e-04,3.265058523460657e-04,0.000000000000000e+00
3.238167531675083e+01,4.365148511383379e-03,2.054664716218351e-03,3.298146942222305e-03,4.966014057383999e-05,4.428684662885074e-04,3.268087893168337e-04,0.000000000000000e+00
3.278521666600588e+01,4.361963572036591e-03,2.051463030302817e-03,3.304384450885145e-03,5.065510025976103e-05,4.423527669091480e-04,3.269648716796762e-04,0.000000000000000e+00
3.319378695891399e+01,4.358702668247342e-03,2.048180040288728e-03,3.308943879327612e-03,5.155490533701963e-05,4.417792505115222e-04,3.269770200200435e-04,0.000000000000000e+00
3.360744886631245e+01,4.355364043359896e-03,2.044827564113833e-03,3.311813953737035e-03,5.236346274468007e-05,4.411028464358643e-04,3.268463918312818e-04,0.000000000000000e+00
3.402626584004442e+01,4.351945902287838e-03,2.041390190910104e-03,3.313001809579737e-03,5.318209641751357e-05,4.403561381672022e-04,3.265743821202675e-04,0.000000000000000e+00
3.445030212269159e+01,4.348446410763267e-03,2.037880621042358e-03,3.312503765238781e-03,5.481864498243214e-05,4.395303106997932e-04,3.261630575304338e-04,0.000000000000000e+00
3.487962275742863e+01,4.344863694575212e-03,2.034281194547298e-03,3.310320564453741e-03,5.671619092108698e-05,4.386056723707556e-04,3.256114236351217e-04,0.000000000000000e+00
3.531429359800000e+01,4.341195838797325e-03,2.030609005042870e-03,3.306476745005664e-03,5.853114655877903e-05,4.376453778879315e-04,3.249303677779464e-04,0.000000000000000e+00
3.575438131882134e+01,4.337440887004895e-03,2.026858896969787e-03,3.300929688035918e-03,5.958151996919161e-05,4.365392708234997e-04,3.241139519256062e-04,0.000000000000000e+00
3.619995342520691e+01,4.333596840481215e-03,2.023008121789841e-03,3.293791812942668e-03,6.064498316261006e-05,4.354005762516222e-04,3.231658475613921e-04,0.000000000000000e+00
3.665107826372387e+01,4.329661657413443e-03,2.019045491330973e-03,3.284976531791836e-03,6.181452193673134e-05,4.341726895574186e-04,3.220886863000650e-04,0.000000000000000e+00
3.710782503267643e+01,4.325633252077962e-03,2.015046615886223e-03,3.274542808544978e-03,6.307447349443203e-05,4.328459692579764e-04,3.208853185447927e-04,0.000000000000000e+00
3.757026379271988e+01,4.321509494015407e-03,2.010934661836936e-03,3.262494957583670e-03,6.441664850368227e-05,4.314837321871318e-04,3.195575631154753e-04,0.000000000000000e+00
3.803846547760737e+01,4.317288207195478e-03,2.006738425773894e-03,3.248850357653064e-03,6.676519504627660e-05,4.300095505959054e-04,3.181077203514339e-04,0.000000000000000e+00
3.851250190507059e+01,4.312967169171621e-03,2.002431635465751e-03,3.233671688512156e-03,6.914300924199023e-05,4.284534858963209e-04,3.165379238582204e-04,0.000000000000000e+00
3.899244578783568e+01,4.308544110225811e-03,1.998033384731020e-03,3.216924063567461e-03,7.047474954750799e-05,4.268590838934912e-04,3.148496929342306e-04,0.000000000000000e+00
3.947837074477697e+01,4.304016712503561e-03,1.993533138913554e-03,3.198667128175404e-03,7.123828452859009e-05,4.251720305253698e-04,3.130455543364951e-04,0.000000000000000e+00
3.997035131220910e+01,4.299382609139382e-03,1.988932818565261e-03,3.178904526160557e-03,7.227405261499536e-05,4.233790138891651e-04,3.111323921703408e-04,0.000000000000000e+00
4.046846295532057e+01,4.294639383372892e-03,1.984218249461362e-03,3.157668632362777e-03,7.392454528178845e-05,4.215449529540049e-04,3.091066270895296e-04,0.000000000000000e+00
4.097278207974900e+01,4.289784567655833e-03,1.979410039613075e-03,3.134994376015887e-03,7.561789436852347e-05,4.196689669717173e-04,3.069715983391664e-04,0.000000000000000e+00
4.148338604330124e+01,4.284815642750277e-03,1.974494345385773e-03,3.110900274530854e-03,7.813150877939101e-05,4.176590879130309e-04,3.047298489313467e-04,0.000000000000000e+00
4.200035316781946e+01,4.279730036818259e-03,1.969481617598049e-03,3.085377381988041e-03,8.067644792379850e-05,4.155763745521326e-04,3.023842845538158e-04,0.000000000000000e+00
4.252376275119463e+01,4.274525124503224e-03,1.964319521086078e-03,3.058552089140404e-03,8.239354158775906e-05,4.134492006008966e-04,2.999354358605939e-04,0.000000000000000e+00
4.305369507953044e+01,4.269198226003581e-03,1.959061470148296e-03,3.030350916148090e-03,8.393165779223756e-05,4.112767453444307e-04,2.973871320766200e-04,0.000000000000000e+00
4.359023143945816e+01,4.263746606138777e-03,1.953686127082526e-03,3.000848911372143e-03,8.528420968143075e-05,4.090341304010747e-04,2.947397118391417e-04,0.000000000000000e+00
4.413345413060532e+01,4.258167473408268e-03,1.948191776253507e-03,2.970060473342606e-03,8.654543392069189e-05,4.066499245950868e-04,2.919971990419152e-04,0.000000000000000e+00
4.468344647821986e+01,4.252457979043858e-03,1.942573428321120e-03,2.938022242465270e-03,8.823095926337892e-05,4.042180566580960e-04,2.891591001098018e-04,0.000000000000000e+00
4.524029284595115e+01,4.246615216055865e-03,1.936831721385920e-03,2.904774353180357e-03,9.026641996342727e-05,4.017377906224055e-04,2.862294624350949e-04,0.000000000000000e+00
4.580407864879089e+01,4.240636218273612e-03,1.930975303531328e-03,2.870336161485861e-03,9.244069559279516e-05,3.992083894530342e-04,2.832089791098673e-04,0.000000000000000e+00
4.637489036617469e+01,4.234517959380821e-03,1.924960076738803e-03,2.834766431665312e-03,9.475234608090526e-05,3.966291156792598e-04,2.801017711628037e-04,0.000000000000000e+00
4.695281555524730e+01,4.228257351946486e-03,1.918836510389737e-03,2.798058543683324e-03,9.754063277259161e-05,3.939992320669201e-04,2.769084610702638e-04,0.000000000000000e+00
4.753794286429324e+01,4.221851246451854e-03,1.912565977854514e-03,2.760337538132346e-03,1.007925639789305e-04,3.912865557499692e-04,2.736316322129070e-04,0.000000000000000e+00
4.813036204633422e+01,4.215296430314178e-03,1.906156044216005e-03,2.721542121436877e-03,1.035256629552008e-04,3.884976865420522e-04,2.702720658086593e-04,0.000000000000000e+00
4.873016397289688e+01,4.208589626907994e-03,1.899611822547704e-03,2.681774451784172e-03,1.058581203715885e-04,3.856560890490944e-04,2.668365862181294e-04,0.000000000000000e+00
4.933744064795112e+01,4.201727494584671e-03,1.892921580765009e-03,2.641046585192991e-03,1.073813777700330e-04,3.827610926536591e-04,2.633225426489316e-04,0.000000000000000e+00
4.995228522202316e+01,4.194706625691038e-03,1.886087998325123e-03,2.599407746341776e-03,1.084929654982298e-04,3.798120345934452e-04,2.597317051574119e-04,0.000000000000000e+00
5.057479200648352e+01,4.187523545588025e-03,1.879105558857285e-03,2.556896575055988e-03,1.096683800099600e-04,3.768082610923107e-04,2.560737115208019e-04,0.000000000000000e+00
5.120505648801368e+01,4.180174711670147e-03,1.871971226798004e-03,2.513558524517547e-03,1.108707348811259e-04,3.737491285550157e-04,2.523421547528104e-04,0.000000000000000e+00
5.184317534325298e+01,4.172656512386930e-03,1.864680610642288e-03,2.469429562354980e-03,1.133142971774180e-04,3.706340048286236e-04,2.485433300748789e-04,0.000000000000000e+00
5.248924645362757e+01,4.164965266267240e-03,1.857233221763630e-03,2.424562208009562e-03,1.159965255022535e-04,3.674622705336216e-04,2.446809312552515e-04,0.000000000000000e+00
5.314336892036486e+01,4.157097220947687e-03,1.849594728540099e-03,2.378978478967552e-03,1.194372535635471e-04,3.642333204679545e-04,2.407555697277384e-04,0.000000000000000e+00
5.380564307969440e+01,4.149048552206248e-03,1.841852851844546e-03,2.332758580785043e-03,1.223730856913138e-04,3.609465650872842e-04,2.367692984938835e-04,0.000000000000000e+00
5.447617051823880e+01,4.140815363002381e-03,1.833915013395840e-03,2.285948953662207e-03,1.247286792367050e-04,3.576014320649558e-04,2.327240862643870e-04,0.000000000000000e+00
5.515505408859583e+01,4.132393682524963e-03,1.825806668150782e-03,2.238539341673419e-03,1.269217550458182e-04,3.541973679352695e-04,2.286256309531595e-04,0.000000000000000e+00
5.584239792511548e+01,4.123779465249411e-03,1.817524878428070e-03,2.190649958511931e-03,1.292391173613743e-04,3.507338398238226e-04,2.244733506109139e-04,0.000000000000000e+00
5.653830745987273e+01,4.114968590005545e-03,1.809067396299015e-03,2.142279511081688e-03,1.329324084866135e-04,3.472103372688453e-04,2.202718130449686e-04,0.000000000000000e+00
5.724288943884006e+01,4.105956859057670e-03,1.800431856882155e-03,2.093481986070845e-03,1.361845526397364e-04,3.436263741376095e-04,2.160235921257406e-04,0.000000000000000e+00
5.795625193826145e+01,4.096739997198624e-03,1.791611995531864e-03,2.044308388364013e-03,1.389257622281520e-04,3.399814906421625e-04,2.117282027858181e-04,0.000000000000000e+00
5.867850438122981e+01,4.087313650859469e-03,1.782606295819709e-03,1.994818453939958e-03,1.414653711143777e-04,3.362752554588301e-04,2.073954319921138e-04,0.000000000000000e+00
5.940975755447198e+01,4.077673387236717e-03,1.773411795038302e-03,1.945055201587473e-03,1.446921251928742e-04,3.325288333940192e-04,2.030221345198377e-04,0.000000000000000e+00
6.015012362534192e+01,4.067814693439019e-03,1.764024160974209e-03,1.895065748240536e-03,1.495766295507377e-04,3.287542927992945e-04,1.986132838655867e-04,0.000000000000000e+00
6.089971615902631e+01,4.057732975655376e-03,1.754439444836424e-03,1.844902072409804e-03,1.515224515918893e-04,3.249172257128572e-04,1.941714762455196e-04,0.000000000000000e+00
6.165865013596457e+01,4.047423558347028e-03,1.744663554330994e-03,1.794606423824940e-03,1.531853610021065e-04,3.210172806631129e-04,1.897011375181143e-04,0.000000000000000e+00
6.242704196948533e+01,4.036881683465328e-03,1.734659926512821e-03,1.744238437253523e-03,1.567977927331601e-04,3.170541434208237e-04,1.852047401506280e-04,0.000000000000000e+00
6.320500952366368e+01,4.026102509697958e-03,1.724479766510732e-03,1.693846533040966e-03,1.605639386173126e-04,3.130275396765890e-04,1.806846867534753e-04,0.000000000000000e+00
6.399267213139989e+01,4.015081111746061e-03,1.714078078431293e-03,1.643481078674919e-03,1.643837400896535e-04,3.089372378514707e-04,1.761457948223809e-04,0.000000000000000e+00
6.479015061272426e+01,4.003812479634924e-03,1.703461466207843e-03,1.593194832179085e-03,1.681922938078899e-04,3.048721879792928e-04,1.715909403427407e-04,0.000000000000000e+00
6.559756729332985e+01,3.992291518060986e-03,1.692623359324589e-03,1.543031638343779e-03,1.689105561065413e-04,3.007726043519835e-04,1.670234997952845e-04,0.000000000000000e+00
6.641504602333569e+01,3.980513045778197e-03,1.681575611560643e-03,1.493041235661862e-03,1.719448744347658e-04,2.966087118332417e-04,1.624470182041828e-04,0.000000000000000e+00
6.724271219628480e+01,3.968471795026708e-03,1.670298984333103e-03,1.443276847380267e-03,1.777482589560142e-04,2.923803553695528e-04,1.578631860884039e-04,0.000000000000000e+00
6.808069276837770e+01,3.956162411007240e-03,1.658792259602763e-03,1.393786263345862e-03,1.806450726955214e-04,2.881109945095964e-04,1.532816665164846e-04,0.000000000000000e+00
6.892911627794702e+01,3.943579451404477e-03,1.647053500217034e-03,1.344623015731018e-03,1.848899988912273e-04,2.838736796661181e-04,1.487001214912232e-04,0.000000000000000e+00
6.978811286517345e+01,3.930717385963116e-03,1.635082642936196e-03,1.295832106300251e-03,1.885799993886958e-04,2.795716190995148e-04,1.441243562756721e-04,0.000000000000000e+00
7.065781429204829e+01,3.917570596120318e-03,1.622875025973670e-03,1.247464187107402e-03,1.909162807462198e-04,2.752047610245915e-04,1.395589622856995e-04,0.000000000000000e+00
7.153835396258468e+01,3.904133374698512e-03,1.610421698205359e-03,1.199570184932005e-03,1.958034734562873e-04,2.708332995017400e-04,1.350074405236776e-04,0.000000000000000e+00
7.242986694328008e+01,3.890399925662703e-03,1.597721435985777e-03,1.152201658905532e-03,1.986176085310392e-04,2.664560259545638e-04,1.304751061619086e-04,0.000000000000000e+00
7.333248998383466e+01,3.876364363946630e-03,1.584774216234846e-03,1.105408670148157e-03,2.023805303715489e-04,2.620139901937404e-04,1.259651758696657e-04,0.000000000000000e+00
7.424636153812709e+01,3.862020715352350e-03,1.571571307805053e-03,1.059252055969266e-03,2.071433398809918e-04,2.575460768609927e-04,1.214832071306259e-04,0.000000000000000e+00
7.517162178545206e+01,3.847362916528040e-03,1.558113670208749e-03,1.013771412943978e-03,2.108029473669730e-04,2.530946892175685e-04,1.170321669352241e-04,0.000000000000000e+00
7.610841265202289e+01,3.832384815028974e-03,1.544397668134367e-03,9.690172140645383e-04,2.140261883616086e-04,2.485788303209359e-04,1.126193080047022e-04,0.000000000000000e+00
7.705687783274101e+01,3.817080169467038e-03,1.530412786638295e-03,9.250402485722493e-04,2.183204528133882e-04,2.440572558869653e-04,1.082477448996617e-04,0.000000000000000e+00
7.801716281323807e+01,3.801442649754182e-03,1.516158086342763e-03,8.818926837800743e-04,2.226174225100643e-04,2.395328374861252e-04,1.039220211792054e-04,0.000000000000000e+00
7.898941489219148e+01,3.785465837445683e-03,1.501634937432290e-03,8.396112479415068e-04,2.272034181775995e-04,2.349445011696268e-04,9.964718259584517e-05,0.000000000000000e+00
7.997378320391917e+01,3.769143226189163e-03,1.486837396987724e-03,7.982408299900474e-04,2.321580403099233e-04,2.304010355243107e-04,9.542843045812753e-05,0.000000000000000e+00
8.097041874125496e+01,3.752468222285818e-03,1.471761438069774e-03,7.578267566564917e-04,2.366348037935797e-04,2.258049220457667e-04,9.126997538551535e-05,0.000000000000000e+00
8.197947437870958e+01,3.735434145370356e-03,1.456400129369717e-03,7.184058622511629e-04,2.411512208328061e-04,2.212092411791986e-04,8.717664673309303e-05,0.000000000000000e+00
8.300110489592046e+01,3.718034229216696e-03,1.440756522027172e-03,6.800185643332129e-04,2.451322512103888e-04,2.166071180489935e-04,8.315343232770756e-05,0.000000000000000e+00
8.403546700139290e+01,3.700261622676633e-03,1.424823884205468e-03,6.426967794943740e-04,2.491142895843821e-04,2.119797028787705e-04,7.920494575543735e-05,0.000000000000000e+00
8.508271935653838e+01,3.682109390759085e-03,1.408597229732839e-03,6.064760968042797e-04,2.510967555192906e-04,2.073724700987773e-04,7.533610601810024e-05,0.000000000000000e+00
8.614302260001102e+01,3.663570515857910e-03,1.392076510466637e-03,5.713890072324056e-04,2.576389992932440e-04,2.027304087385920e-04,7.155115891730846e-05,0.000000000000000e+00
8.721653937234845e+01,3.644637899136551e-03,1.375257603597226e-03,5.374557245981556e-04,2.611047722838311e-04,1.981191220708172e-04,6.785482139320946e-05,0.000000000000000e+00
8.830343434091945e+01,3.625304362078288e-03,1.358135083346429e-03,5.047014876387036e-04,2.663025412509559e-04,1.934773609364299e-04,6.425171278257125e-05,0.000000000000000e+00
8.940387422518189e+01,3.605562648211156e-03,1.340703489407198e-03,4.731419952502054e-04,2.713792621400138e-04,1.888645633196292e-04,6.074526704492386e-05,0.000000000000000e+00
9.051802782225656e+01,3.585405425017073e-03,1.322975649153296e-03,4.427841200425635e-04,2.750501730516316e-04,1.842374578467337e-04,5.733971861514212e-05,0.000000000000000e+00
9.164606603281841e+01,3.564825286035107e-03,1.304932608921832e-03,4.136229546693569e-04,2.796521693886488e-04,1.796258822007486e-04,5.403826324671714e-05,0.000000000000000e+00
9.278816188731146e+01,3.543814753169319e-03,1.286574470134702e-03,3.856499227579469e-04,2.846365199261382e-04,1.750258277584606e-04,5.084378748282439e-05,0.000000000000000e+00
9.394449057249024e+01,3.522366279212058e-03,1.267881283423338e-03,3.588551548294756e-04,2.895378471854157e-04,1.704170279517003e-04,4.775819030120459e-05,0.000000000000000e+00
9.511522945829120e+01,3.500472250594030e-03,1.248909422777867e-03,3.332275337117901e-04,2.933078391038321e-04,1.658553789482019e-04,4.478184347030043e-05,0.000000000000000e+00
9.630055812504027e+01,3.478124990373080e-03,1.229597838640176e-03,3.087547653976553e-04,2.989571634748568e-04,1.612794265466736e-04,4.191452726362700e-05,0.000000000000000e+00
9.750065839099811e+01,3.455316761474063e-03,1.209963958026044e-03,2.854233572591822e-04,3.060391208623353e-04,1.567400331003178e-04,3.915591580195040e-05,0.000000000000000e+00
9.871571434025003e+01,3.432039770192765e-03,1.190004859731387e-03,2.632148981812411e-04,3.082054465192756e-04,1.522219777567007e-04,3.650558657753991e-05,0.000000000000000e+00
9.994591235094212e+01,3.408286169977443e-03,1.169719106203129e-03,2.421202657960265e-04,3.105972755654569e-04,1.477055905356321e-04,3.396301723940757e-05,0.000000000000000e+00
1.011914411238701e+02,3.384048065502118e-03,1.149104601400195e-03,2.221187082321409e-04,3.199997854241044e-04,1.432418670665026e-04,3.152758059639895e-05,0.000000000000000e+00
1.024524917114248e+02,3.359317517046349e-03,1.128159720850380e-03,2.031885416249855e-04,3.210027068465420e-04,1.388001219130359e-04,2.919827833682792e-05,0.000000000000000e+00
1.037292575468967e+02,3.334086545196994e-03,1.106888518561963e-03,1.853167417159716e-04,3.269715511082839e-04,1.343738707581659e-04,2.697475555477412e-05,0.000000000000000e+00
1.050219344741478e+02,3.308347135887973e-03,1.085282668445593e-03,1.684757693300465e-04,3.309212240742484e-04,1.299931745637175e-04,2.485578282919521e-05,0.000000000000000e+00
1.063307207776518e+02,3.282091245794936e-03,1.063344609864702e-03,1.526503225044803e-04,3.365045081526591e-04,1.256564017917249e-04,2.284004569608514e-05,0.000000000000000e+00
1.076558172129088e+02,3.255310808102289e-03,1.041076353785763e-03,1.378105464108861e-04,3.401602470348722e-04,1.213468853592496e-04,2.092685335633913e-05,0.000000000000000e+00
1.089974270372400e+02,3.227997738660938e-03,1.018473172823427e-03,1.239387178964173e-04,3.448193182915406e-04,1.170698080351570e-04,1.911437958449918e-05,0.000000000000000e+00
1.103557560409646e+02,3.200143942555908e-03,9.955381452920254e-04,1.110027672629133e-04,3.512267274757698e-04,1.128485804451325e-04,1.740172741879372e-05,0.000000000000000e+00
1.117310125789671e+02,3.171741321103701e-03,9.722720053969422e-04,9.897947441713564e-05,3.539787325771182e-04,1.086792723036100e-04,1.578680987528708e-05,0.000000000000000e+00
1.131234076026559e+02,3.142781779300250e-03,9.486743678472153e-04,8.784116560616532e-05,3.581694955596849e-04,1.045519553846571e-04,1.426847935708040e-05,0.000000000000000e+00
1.145331546923222e+02,3.113257233741190e-03,9.247441997455192e-04,7.756259411246731e-05,3.629614640547075e-04,1.004707301808207e-04,1.284438564441229e-05,0.000000000000000e+00
1.159604700899005e+02,3.083159621037080e-03,9.004906509682351e-04,6.810761512068383e-05,3.635796373411940e-04,9.643967035392515e-05,1.151283803209103e-05,0.000000000000000e+00
1.174055727321385e+02,3.052480906747209e-03,8.759089705100325e-04,5.944900648784048e-05,3.681973342295526e-04,9.246346493695753e-05,1.027205026900916e-05,0.000000000000000e+00
1.188686842841799e+02,3.021213094856641e-03,8.510038540092291e-04,5.155521581093795e-05,3.744431613309795e-04,8.856020784016323e-05,9.119259490344285e-06,0.000000000000000e+00
1.203500291735655e+02,2.989348237822213e-03,8.257775789156919e-04,4.439372025968574e-05,3.793675036639909e-04,8.471534185830621e-05,8.052402120577269e-06,0.000000000000000e+00
1.218498346246586e+02,2.956878447214258e-03,8.002243733398473e-04,3.793120722532536e-05,3.827094711320675e-04,8.093232477272379e-05,7.069001747320525e-06,0.000000000000000e+00
1.233683306934987e+02,2.923795904982052e-03,7.743788743039190e-04,3.213351507481322e-05,3.824639194283163e-04,7.721452419940225e-05,6.166449233740824e-06,0.000000000000000e+00
1.249057503030902e+02,2.890092875372118e-03,7.482142136210813e-04,2.696269721427054e-05,3.853490961859052e-04,7.356435706072150e-05,5.342004640402747e-06,0.000000000000000e+00
1.264623292791308e+02,2.855761717529758e-03,7.217460792753141e-04,2.238923336553925e-05,3.943855071177368e-04,6.998469599209973e-05,4.592796971347338e-06,0.000000000000000e+00
1.280383063861842e+02,2.820794898815531e-03,6.949435654567548e-04,1.837393871479946e-05,3.923674386350251e-04,6.647904991413672e-05,3.915824877951421e-06,0.000000000000000e+00
1.296339233643054e+02,2.785185008869680e-03,6.679266757213269e-04,1.488030123622072e-05,3.943946889195722e-04,6.304998653671597e-05,3.307941886575776e-06,0.000000000000000e+00
1.312494249661202e+02,2.748924774458972e-03,6.408428909174749e-04,1.186845060212020e-05,3.980578173392467e-04,5.969878237622596e-05,2.765880050670647e-06,0.000000000000000e+00
1.328850589943690e+02,2.712007075141760e-03,6.142009630217975e-04,9.306592721124037e-06,4.020284038125502e-04,5.642700956385055e-05,2.286249914788427e-06,0.000000000000000e+00
1.345410763399166e+02,2.674424959788810e-03,5.880137634738551e-04,7.151727089477019e-06,4.087660229056767e-04,5.323699347667415e-05,1.865254819552730e-06,0.000000000000000e+00
1.362177310202367e+02,2.636171663998685e-03,5.622889681081709e-04,5.371342222844747e-06,4.104969781046768e-04,5.013167482506102e-05,1.499853527256869e-06,0.000000000000000e+00
1.379152802183765e+02,2.597240628448465e-03,5.370343041359508e-04,3.922675640664441e-06,4.112836453549559e-04,4.711286894849305e-05,1.186021145801665e-06,0.000000000000000e+00
1.396339843224048e+02,2.557625518222080e-03,5.122575460904435e-04,2.770922273200455e-06,4.131153255396993e-04,4.418141981036235e-05,9.196531053513011e-07,0.000000000000000e+00
1.413741069653546e+02,2.517320243160304e-03,4.879665114682847e-04,1.881286233750105e-06,4.069262119481524e-04,4.133828322861927e-05,6.974066741403596e-07,0.000000000000000e+00
1.431359150656606e+02,2.476318979278434e-03,4.641690560517112e-04,1.212708887349984e-06,4.109623097546758e-04,3.858561757789323e-05,5.147365806048430e-07,0.000000000000000e+00
1.449196788681027e+02,2.434616191299483e-03,4.408730688955543e-04,7.319783062769314e-07,4.109176098305406e-04,3.593581341979825e-05,3.681589323022919e-07,0.000000000000000e+00
1.467256719852592e+02,2.392206656352789e-03,4.180864669624206e-04,4.046886182511820e-07,4.130899782772396e-04,3.337873470918424e-05,2.530566273970080e-07,0.000000000000000e+00
1.485541714394754e+02,2.349085488889940e-03,3.958171893887052e-04,1.979268500054263e-07,4.109808174869899e-04,3.091495028727905e-05,1.656177509294902e-07,0.000000000000000e+00
1.504054577053576e+02,2.305248166872213e-03,3.740731913632172e-04,8.071836368231690e-08,4.085334271253115e-04,2.854562025856597e-05,1.020286859713868e-07,0.000000000000000e+00
1.522798147527940e+02,2.260690559285762e-03,3.528624375995685e-04,2.462520552479066e-08,4.100070307572064e-04,2.627064168940568e-05,5.776244058495821e-08,0.000000000000000e+00
1.541775300905135e+02,2.215408955043433e-03,3.321928953825011e-04,4.545530259456797e-09,4.088924220185278e-04,2.410432515308448e-05,2.915006159568931e-08,0.000000000000000e+00
1.560988948101874e+02,2.169400093334131e-03,3.120725271675710e-04,1.679193992820841e-10,4.055677551660505e-04,2.203704560045206e-05,1.242153190339476e-08,0.000000000000000e+00
1.580442036310791e+02,2.122661195483630e-03,2.925092827126988e-04,0.000000000000000e+00,4.022557039696877e-04,2.006571763519277e-05,4.037460916160984e-09,0.000000000000000e+00
1.600137549452521e+02,2.075189998392938e-03,2.735110907190825e-04,0.000000000000000e+00,4.008636370066300e-04,1.819390765810643e-05,8.019059633730593e-10,0.000000000000000e+00
1.620078508633398e+02,2.026984789623397e-03,2.550858499581507e-04,0.000000000000000e+00,3.948964074884587e-04,1.643334654246460e-05,2.796579521615437e-11,0.000000000000000e+00
1.640267972608873e+02,1.978044444200262e-03,2.372414198600824e-04,0.000000000000000e+00,3.902529190306076e-04,1.476701295039066e-05,0.000000000000000e+00,0.000000000000000e+00
1.660709038252691e+02,1.928368463209798e-03,2.199856105384614e-04,0.000000000000000e+00,3.852316508245453e-04,1.320017983862732e-05,0.000000000000000e+00,0.000000000000000e+00
1.681404841031921e+02,1.877957014267610e-03,2.033261722245045e-04,0.000000000000000e+00,3.792149026333313e-04,1.174083102887632e-05,0.000000000000000e+00,0.000000000000000e+00
1.702358555487920e+02,1.826810973939469e-03,1.872707840831713e-04,0.000000000000000e+00,3.735570665073668e-04,1.037267274470260e-05,0.000000000000000e+00,0.000000000000000e+00
1.723573395723258e+02,1.774931972199087e-03,1.718270423823131e-04,0.000000000000000e+00,3.614581575726930e-04,9.111380571360543e-06,0.000000000000000e+00,0.000000000000000e+00
