# energy,pi0_pi0_pi0,pi_pi_pi0,pi_e_nu,pi_mu_nu,pi_pi,pi0_pi0
7.318640286584791e+01,0.000000000000000e+00,1.787745019597147e-03,3.236185433328068e-03,4.271790716758561e-03,3.015148330417419e-05,0.000000000000000e+00
7.420263363649616e+01,0.000000000000000e+00,1.717359374194707e-03,3.199607984804083e-03,4.194131461451350e-03,2.987160558275917e-05,0.000000000000000e+00
7.523297529302994e+01,0.000000000000000e+00,1.647490479501742e-03,3.162334364396916e-03,4.115402039633877e-03,2.958885816440308e-05,0.000000000000000e+00
7.627762377234292e+01,0.000000000000000e+00,1.578219482139081e-03,3.124410643762661e-03,4.035816943830651e-03,2.929997736649269e-05,0.000000000000000e+00
7.733677773201325e+01,0.000000000000000e+00,1.509662211306701e-03,3.085300434575489e-03,3.954822002407737e-03,2.900508747243224e-05,0.000000000000000e+00
7.841063858808124e+01,0.000000000000000e+00,1.441925929092940e-03,3.044874227550761e-03,3.874817507660191e-03,2.870375660353855e-05,0.000000000000000e+00
7.949941055335255e+01,0.000000000000000e+00,1.375084772171533e-03,3.004103879802517e-03,3.796256328138278e-03,2.839599823151406e-05,0.000000000000000e+00
8.060330067623239e+01,0.000000000000000e+00,1.309208329323837e-03,2.963286150814362e-03,3.716425339248218e-03,2.808175088785768e-05,0.000000000000000e+00
8.172251888009937e+01,0.000000000000000e+00,1.244429679554638e-03,2.922114500098221e-03,3.635767821487139e-03,2.776102552126125e-05,0.000000000000000e+00
8.285727800322604e+01,0.000000000000000e+00,1.180851863297426e-03,2.881100621114545e-03,3.554191836159340e-03,2.743437051830181e-05,0.000000000000000e+00
8.400779383925338e+01,0.000000000000000e+00,1.118538239579530e-03,2.839451086418330e-03,3.471616814287044e-03,2.709950974319442e-05,0.000000000000000e+00
8.517428517822806e+01,0.000000000000000e+00,1.057643667082565e-03,2.797100236633415e-03,3.388250877885326e-03,2.675836436102870e-05,0.000000000000000e+00
8.635697384820880e+01,0.000000000000000e+00,9.982595125875094e-04,2.754000340668098e-03,3.303665176193826e-03,2.641059153518472e-05,0.000000000000000e+00
8.755608475745076e+01,0.000000000000000e+00,9.404588272816209e-04,2.709901463667231e-03,3.220452761949764e-03,2.605555042927575e-05,0.000000000000000e+00
8.877184593717578e+01,0.000000000000000e+00,8.842805529965914e-04,2.665584656374834e-03,3.138604749243988e-03,2.569348629477618e-05,0.000000000000000e+00
9.000448858493598e+01,0.000000000000000e+00,8.298415999792501e-04,2.621127446930216e-03,3.056083034275702e-03,2.532430878074707e-05,0.000000000000000e+00
9.125424710858044e+01,0.000000000000000e+00,7.772150124562472e-04,2.575965046276968e-03,2.972781233340555e-03,2.494779728833071e-05,0.000000000000000e+00
9.252135917083145e+01,0.000000000000000e+00,7.265228489134079e-04,2.530202990483753e-03,2.888809671611812e-03,2.456401329301395e-05,0.000000000000000e+00
9.380606573448030e+01,0.000000000000000e+00,6.776460739306268e-04,2.485489344126535e-03,2.804184159160587e-03,2.417279230423192e-05,0.000000000000000e+00
9.510861110821004e+01,0.000000000000000e+00,6.306991434409156e-04,2.440633762750247e-03,2.718126778242475e-03,2.377431160081496e-05,0.000000000000000e+00
9.642924299305545e+01,0.000000000000000e+00,5.856818019092624e-04,2.391934386160882e-03,2.636967926309245e-03,2.336795618196728e-05,0.000000000000000e+00
9.776821252950725e+01,0.000000000000000e+00,5.425763828460091e-04,2.343336030820773e-03,2.554804693126052e-03,2.295415171603916e-05,0.000000000000000e+00
9.912577434527080e+01,0.000000000000000e+00,5.013368550348296e-04,2.296347520100606e-03,2.472128004900862e-03,2.253297848154288e-05,0.000000000000000e+00
1.005021866036879e+02,0.000000000000000e+00,4.619991296486317e-04,2.248539726148366e-03,2.388998930904847e-03,2.210384555812681e-05,0.000000000000000e+00
1.018977110528306e+02,0.000000000000000e+00,4.245424734700821e-04,2.200177756626724e-03,2.305555937064680e-03,2.166697153288112e-05,0.000000000000000e+00
1.033126130752776e+02,0.000000000000000e+00,3.889245998238183e-04,2.152372827523636e-03,2.223378361376584e-03,2.122247691484987e-05,0.000000000000000e+00
1.047471617385808e+02,0.000000000000000e+00,3.551597930699153e-04,2.104994042768819e-03,2.143399171532672e-03,2.077015689188922e-05,0.000000000000000e+00
1.062016298464332e+02,0.000000000000000e+00,3.232357036355111e-04,2.058355716540473e-03,2.063226112333031e-03,2.031013266315730e-05,0.000000000000000e+00
1.076762939905472e+02,0.000000000000000e+00,2.930571372431597e-04,2.008802562477146e-03,1.982989900410463e-03,1.984217684781395e-05,0.000000000000000e+00
1.091714346032528e+02,0.000000000000000e+00,2.646895988901196e-04,1.958374453050324e-03,1.900401098923631e-03,1.936649207885302e-05,0.000000000000000e+00
1.106873360108271e+02,0.000000000000000e+00,2.380535119546005e-04,1.907498220554067e-03,1.823968973278478e-03,1.888290667865727e-05,0.000000000000000e+00
1.122242864875634e+02,0.000000000000000e+00,2.131377707307661e-04,1.858245038551391e-03,1.747603039939514e-03,1.839161276478196e-05,0.000000000000000e+00
1.137825783105918e+02,0.000000000000000e+00,1.899000393646242e-04,1.809279807444445e-03,1.671341413423415e-03,1.789241349419399e-05,0.000000000000000e+00
1.153625078154600e+02,0.000000000000000e+00,1.683098679509914e-04,1.759286828953917e-03,1.595163395800597e-03,1.738568992462639e-05,0.000000000000000e+00
1.169643754524869e+02,0.000000000000000e+00,1.483284882046419e-04,1.712487330388732e-03,1.519595194376476e-03,1.687101027090085e-05,0.000000000000000e+00
1.185884858438987e+02,0.000000000000000e+00,1.299086195907824e-04,1.664904403256456e-03,1.447968982103123e-03,1.634850646120220e-05,0.000000000000000e+00
1.202351478417572e+02,0.000000000000000e+00,1.130134920127173e-04,1.615859619522364e-03,1.376704774340847e-03,1.581902896962696e-05,0.000000000000000e+00
1.219046745866938e+02,0.000000000000000e+00,9.758756966908182e-05,1.568479746100446e-03,1.305856171593397e-03,1.528177614573649e-05,0.000000000000000e+00
1.235973835674582e+02,0.000000000000000e+00,8.358224171601283e-05,1.520285646517365e-03,1.235703526209239e-03,1.473713317054169e-05,0.000000000000000e+00
1.253135966812944e+02,0.000000000000000e+00,7.094809339164381e-05,1.471517014877582e-03,1.169824868621382e-03,1.418520683380020e-05,0.000000000000000e+00
1.270536402951548e+02,0.000000000000000e+00,5.961735156641537e-05,1.422494169325246e-03,1.104608434029041e-03,1.362620866923980e-05,0.000000000000000e+00
1.288178453077646e+02,0.000000000000000e+00,4.955076655167679e-05,1.376794365694828e-03,1.037374816165383e-03,1.306025243968955e-05,0.000000000000000e+00
1.306065472125476e+02,0.000000000000000e+00,4.064842681765353e-05,1.331399585415965e-03,9.774371929972363e-04,1.248855138798632e-05,0.000000000000000e+00
1.324200861614260e+02,0.000000000000000e+00,3.288888090383071e-05,1.285342734323607e-03,9.182376593679785e-04,1.192052990308622e-05,0.000000000000000e+00
1.342588070295059e+02,0.000000000000000e+00,2.617613672062555e-05,1.239531244633036e-03,8.598689823026492e-04,1.136294906221289e-05,0.000000000000000e+00
1.361230594806614e+02,0.000000000000000e+00,2.042935561428897e-05,1.197265310895753e-03,8.017498983481514e-04,1.081627262645208e-05,0.000000000000000e+00
1.380131980340289e+02,0.000000000000000e+00,1.561873609130719e-05,1.154638023933657e-03,7.487926813302928e-04,1.028029494925115e-05,0.000000000000000e+00
1.399295821314252e+02,0.000000000000000e+00,1.162633613559047e-05,1.110977995892944e-03,6.966880590191783e-04,9.756216616239517e-06,0.000000000000000e+00
1.418725762057012e+02,0.000000000000000e+00,8.378298000766328e-06,1.069048664578520e-03,6.440125275207814e-04,9.242389417599538e-06,0.000000000000000e+00
1.438425497500445e+02,0.000000000000000e+00,5.825147983568293e-06,1.029098835337006e-03,5.971165166005671e-04,8.740804045147639e-06,0.000000000000000e+00
1.458398773882458e+02,0.000000000000000e+00,3.858073652918458e-06,9.901434240221505e-04,5.513486963927367e-04,8.250966278708903e-06,0.000000000000000e+00
1.478649389459394e+02,0.000000000000000e+00,2.399481155375444e-06,9.514985546400553e-04,5.046442475792200e-04,7.772764169329018e-06,0.000000000000000e+00
1.499181195228333e+02,0.000000000000000e+00,1.367198033844008e-06,9.138513631824345e-04,4.640004393721227e-04,7.307589866746271e-06,0.000000000000000e+00
1.519998095659427e+02,0.000000000000000e+00,7.052748611365341e-07,8.761744220840228e-04,4.242666746196810e-04,6.854881088107097e-06,0.000000000000000e+00
1.541104049438400e+02,0.000000000000000e+00,3.051770624296017e-07,8.389831825123835e-04,3.840177139643000e-04,6.414659530116419e-06,0.000000000000000e+00
1.562503070219359e+02,0.000000000000000e+00,9.943152667166419e-08,8.040237672876986e-04,3.493176346811528e-04,5.987019510217698e-06,0.000000000000000e+00
1.584199227388059e+02,0.000000000000000e+00,1.762788732830649e-08,7.694107228876641e-04,3.118549388913230e-04,5.572450914894536e-06,0.000000000000000e+00
1.606196646835768e+02,0.000000000000000e+00,0.000000000000000e+00,7.369611295442377e-04,2.819896191647578e-04,5.171112809866640e-06,0.000000000000000e+00
1.628499511743865e+02,0.000000000000000e+00,0.000000000000000e+00,7.016580170418284e-04,2.529458666095696e-04,4.783267949630388e-06,0.000000000000000e+00
1.651112063379354e+02,0.000000000000000e+00,0.000000000000000e+00,6.687440968604253e-04,2.223828577767835e-04,4.409112766869499e-06,0.000000000000000e+00
1.674038601901411e+02,0.000000000000000e+00,0.000000000000000e+00,6.389408809836753e-04,1.979206848288403e-04,4.048842465512483e-06,0.000000000000000e+00
1.697283487179125e+02,0.000000000000000e+00,0.000000000000000e+00,6.089469635782925e-04,1.707106059820986e-04,3.702638817973177e-06,0.000000000000000e+00
1.720851139620609e+02,0.000000000000000e+00,0.000000000000000e+00,5.763288072603481e-04,1.504737719736510e-04,3.370725289321156e-06,0.000000000000000e+00
1.744746041013605e+02,0.000000000000000e+00,0.000000000000000e+00,5.439069011218332e-04,1.310734919110349e-04,3.053307308244712e-06,0.000000000000000e+00
1.768972735377786e+02,0.000000000000000e+00,0.000000000000000e+00,5.149804068895848e-04,1.104900493470464e-04,2.750558462174080e-06,0.000000000000000e+00
1.793535829828868e+02,0.000000000000000e+00,0.000000000000000e+00,4.823339106718782e-04,9.496452898322625e-05,2.462653644505932e-06,0.000000000000000e+00
1.818439995454731e+02,0.000000000000000e+00,0.000000000000000e+00,4.542053620498641e-04,7.777430176191203e-05,2.189829378664339e-06,0.000000000000000e+00
1.843689968203713e+02,0.000000000000000e+00,0.000000000000000e+00,4.238100834647721e-04,6.572810559804926e-05,1.932193899282643e-06,0.000000000000000e+00
1.869290549785219e+02,0.000000000000000e+00,0.000000000000000e+00,3.939675419541194e-04,5.188353370850656e-05,1.690042251661643e-06,0.000000000000000e+00
1.895246608582859e+02,0.000000000000000e+00,0.000000000000000e+00,3.649497150684182e-04,4.292512375122342e-05,1.463435182286572e-06,0.000000000000000e+00
1.921563080580247e+02,0.000000000000000e+00,0.000000000000000e+00,3.343858863294801e-04,3.231777213375901e-05,1.252611461639094e-06,0.000000000000000e+00
1.948244970299662e+02,0.000000000000000e+00,0.000000000000000e+00,3.029993858067740e-04,2.597987573150684e-05,1.057718912949397e-06,0.000000000000000e+00
1.975297351753748e+02,0.000000000000000e+00,0.000000000000000e+00,2.724934435352731e-04,1.831619587135665e-05,8.788310296428031e-07,0.000000000000000e+00
2.002725369410412e+02,0.000000000000000e+00,0.000000000000000e+00,2.425749286498940e-04,1.415996443816023e-05,7.162145917419286e-07,0.000000000000000e+00
2.030534239171142e+02,0.000000000000000e+00,0.000000000000000e+00,2.113163686119551e-04,9.087305533981974e-06,5.699112351249061e-07,0.000000000000000e+00
2.058729249362898e+02,0.000000000000000e+00,0.000000000000000e+00,1.810517635083861e-04,6.630007523079312e-06,4.400712397579218e-07,0.000000000000000e+00
2.087315761743772e+02,0.000000000000000e+00,0.000000000000000e+00,1.503508901983464e-04,3.700739463939154e-06,3.268152567891613e-07,0.000000000000000e+00
2.116299212522620e+02,0.000000000000000e+00,0.000000000000000e+00,1.195130619016108e-04,2.453108717319467e-06,2.302302577617105e-07,0.000000000000000e+00
2.145685113392844e+02,0.000000000000000e+00,0.000000000000000e+00,9.025272686237121e-05,1.032249803206132e-06,1.504398558930505e-07,0.000000000000000e+00
2.175479052580546e+02,0.000000000000000e+00,0.000000000000000e+00,6.314108217098015e-05,5.361764382699024e-07,8.750641881066127e-08,0.000000000000000e+00
2.205686695907209e+02,0.000000000000000e+00,0.000000000000000e+00,3.861822901394197e-05,2.214729961583185e-07,4.148626287082298e-08,0.000000000000000e+00
2.236313787867161e+02,0.000000000000000e+00,0.000000000000000e+00,1.882436562822019e-05,9.807391429921063e-08,0.000000000000000e+00,0.000000000000000e+00
2.267366152719979e+02,0.000000000000000e+00,0.000000000000000e+00,5.722669141679614e-06,1.668774559054957e-08,0.000000000000000e+00,0.000000000000000e+00
2.298849695598073e+02,0.000000000000000e+00,0.000000000000000e+00,1.753918119005149e-06,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.330770403629651e+02,0.000000000000000e+00,0.000000000000000e+00,9.886114654582795e-07,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.363134347077265e+02,0.000000000000000e+00,0.000000000000000e+00,3.363233093846925e-07,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.395947680492185e+02,0.000000000000000e+00,0.000000000000000e+00,1.452636230959401e-07,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.429216643884780e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.462947563911163e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.497146855076321e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.531821020953931e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.566976655423132e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.602620443922461e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.638759164721190e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.675399690208351e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.712548988199621e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.750214123262376e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.788402258059131e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.827120654709652e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.866376676171965e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.906177787642545e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.946531557975957e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.987445661124188e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.028927877595995e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.070986095936491e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.113628314227286e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.156862641607464e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.200697299815655e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.245140624753561e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.290201068071157e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.335887198773912e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.382207704852341e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.429171394934156e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.476787199959396e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.525064174878783e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.574011500375678e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.623638484611948e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.673954564998053e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.724969309987752e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.776692420897693e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.829133733752287e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.882303221154193e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.936210994180769e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
3.990867304306882e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.046282545354385e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.102467255468686e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.159432119122749e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.217187969148925e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.275745788799009e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.335116713832884e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.395312034636173e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.456343198367305e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.518221811134365e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.580959640202221e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.644568616230247e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.709060835541154e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.774448562421288e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.840744231452917e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.907960449878868e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
4.976110000000000e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
