# energy,pi_pi,pi0_pi0
1.697283487179125e+02,1.302606030522338e-03,0.000000000000000e+00
1.720851139620609e+02,1.185837264977244e-03,0.000000000000000e+00
1.744746041013605e+02,1.074168102341302e-03,0.000000000000000e+00
1.768972735377786e+02,9.676596115020150e-04,0.000000000000000e+00
1.793535829828868e+02,8.663733207921226e-04,0.000000000000000e+00
1.818439995454731e+02,7.703924402825228e-04,0.000000000000000e+00
1.843689968203713e+02,6.797550474344632e-04,0.000000000000000e+00
1.869290549785219e+02,5.945649405947415e-04,0.000000000000000e+00
1.895246608582859e+02,5.148434906671619e-04,0.000000000000000e+00
1.921563080580247e+02,4.406746982482220e-04,0.000000000000000e+00
1.948244970299662e+02,3.721105682567272e-04,0.000000000000000e+00
1.975297351753748e+02,3.091769560309200e-04,0.000000000000000e+00
2.002725369410412e+02,2.519677160576586e-04,0.000000000000000e+00
2.030534239171142e+02,2.004974960378419e-04,0.000000000000000e+00
2.058729249362898e+02,1.548191651817396e-04,0.000000000000000e+00
2.087315761743772e+02,1.149751691398574e-04,0.000000000000000e+00
2.116299212522620e+02,8.099610491667699e-05,0.000000000000000e+00
2.145685113392844e+02,5.292546023283727e-05,0.000000000000000e+00
2.175479052580546e+02,3.078517631773136e-05,0.000000000000000e+00
2.205686695907209e+02,1.459506553462608e-05,0.000000000000000e+00
2.236313787867161e+02,0.000000000000000e+00,0.000000000000000e+00
2.267366152719979e+02,0.000000000000000e+00,0.000000000000000e+00
2.298849695598073e+02,0.000000000000000e+00,0.000000000000000e+00
2.330770403629651e+02,0.000000000000000e+00,0.000000000000000e+00
2.363134347077265e+02,0.000000000000000e+00,0.000000000000000e+00
2.395947680492185e+02,0.000000000000000e+00,0.000000000000000e+00
2.429216643884780e+02,0.000000000000000e+00,0.000000000000000e+00
2.462947563911163e+02,0.000000000000000e+00,0.000000000000000e+00
2.497146855076321e+02,0.000000000000000e+00,0.000000000000000e+00
2.531821020953931e+02,0.000000000000000e+00,0.000000000000000e+00
2.566976655423132e+02,0.000000000000000e+00,0.000000000000000e+00
2.602620443922461e+02,0.000000000000000e+00,0.000000000000000e+00
2.638759164721190e+02,0.000000000000000e+00,0.000000000000000e+00
2.675399690208351e+02,0.000000000000000e+00,0.000000000000000e+00
2.712548988199621e+02,0.000000000000000e+00,0.000000000000000e+00
2.750214123262376e+02,0.000000000000000e+00,0.000000000000000e+00
2.788402258059131e+02,0.000000000000000e+00,0.000000000000000e+00
2.827120654709652e+02,0.000000000000000e+00,0.000000000000000e+00
2.866376676171965e+02,0.000000000000000e+00,0.000000000000000e+00
2.906177787642545e+02,0.000000000000000e+00,0.000000000000000e+00
2.946531557975957e+02,0.000000000000000e+00,0.000000000000000e+00
2.987445661124188e+02,0.000000000000000e+00,0.000000000000000e+00
3.028927877595995e+02,0.000000000000000e+00,0.000000000000000e+00
3.070986095936491e+02,0.000000000000000e+00,0.000000000000000e+00
3.113628314227286e+02,0.000000000000000e+00,0.000000000000000e+00
3.156862641607464e+02,0.000000000000000e+00,0.000000000000000e+00
3.200697299815655e+02,0.000000000000000e+00,0.000000000000000e+00
3.245140624753561e+02,0.000000000000000e+00,0.000000000000000e+00
3.290201068071157e+02,0.000000000000000e+00,0.000000000000000e+00
3.335887198773912e+02,0.000000000000000e+00,0.000000000000000e+00
3.382207704852341e+02,0.000000000000000e+00,0.000000000000000e+00
3.429171394934156e+02,0.000000000000000e+00,0.000000000000000e+00
3.476787199959396e+02,0.000000000000000e+00,0.000000000000000e+00
3.525064174878783e+02,0.000000000000000e+00,0.000000000000000e+00
3.574011500375678e+02,0.000000000000000e+00,0.000000000000000e+00
3.623638484611948e+02,0.000000000000000e+00,0.000000000000000e+00
3.673954564998053e+02,0.000000000000000e+00,0.000000000000000e+00
3.724969309987752e+02,0.000000000000000e+00,0.000000000000000e+00
3.776692420897693e+02,0.000000000000000e+00,0.000000000000000e+00
3.829133733752287e+02,0.000000000000000e+00,0.000000000000000e+00
3.882303221154193e+02,0.000000000000000e+00,0.000000000000000e+00
3.936210994180769e+02,0.000000000000000e+00,0.000000000000000e+00
3.990867304306882e+02,0.000000000000000e+00,0.000000000000000e+00
4.046282545354385e+02,0.000000000000000e+00,0.000000000000000e+00
4.102467255468686e+02,0.000000000000000e+00,0.000000000000000e+00
4.159432119122749e+02,0.000000000000000e+00,0.000000000000000e+00
4.217187969148925e+02,0.000000000000000e+00,0.000000000000000e+00
4.275745788799009e+02,0.000000000000000e+00,0.000000000000000e+00
4.335116713832884e+02,0.000000000000000e+00,0.000000000000000e+00
4.395312034636173e+02,0.000000000000000e+00,0.000000000000000e+00
4.456343198367305e+02,0.000000000000000e+00,0.000000000000000e+00
4.518221811134365e+02,0.000000000000000e+00,0.000000000000000e+00
4.580959640202221e+02,0.000000000000000e+00,0.000000000000000e+00
4.644568616230247e+02,0.000000000000000e+00,0.000000000000000e+00
4.709060835541154e+02,0.000000000000000e+00,0.000000000000000e+00
4.774448562421288e+02,0.000000000000000e+00,0.000000000000000e+00
4.840744231452917e+02,0.000000000000000e+00,0.000000000000000e+00
4.907960449878868e+02,0.000000000000000e+00,0.000000000000000e+00
4.976110000000000e+02,0.000000000000000e+00,0.000000000000000e+00
