,photon_energies,1e15.0,1e15.05,1e15.1,1e15.15,1e15.2,1e15.25,1e15.3,1e15.35,1e15.4,1e15.45,1e15.5,1e15.55,1e15.6,1e15.65,1e15.7,1e15.75,1e15.8,1e15.85,1e15.9,1e15.95,1e16.0,1e16.05,1e16.1,1e16.15,1e16.2,1e16.25,1e16.3,1e16.35,1e16.4,1e16.45,1e16.5,1e16.55,1e16.6,1e16.65,1e16.7,1e16.75,1e16.8,1e16.85,1e16.9,1e16.95,1e17.0,1e17.05,1e17.1,1e17.15,1e17.2,1e17.25,1e17.3,1e17.35,1e17.4,1e17.45,1e17.5,1e17.55,1e17.6,1e17.65,1e17.7,1e17.75,1e17.8,1e17.85,1e17.9,1e17.95,1e18.0
196,0.02092,3.50599e+20,3.19601e+20,3.33555e+20,3.86758e+20,4.78423e+20,6.10838e+20,7.86897e+20,1.00233e+21,1.2284e+21,1.37473e+21,1.28799e+21,9.19365e+20,4.91748e+20,2.11924e+20,8.28028e+19,3.42613e+19,1.26817e+19,3.23895e+18,7.17069e+17,1.48451e+17,2.008e+16,2467150000000000.0,197495000000000.0,12747500000000.0,529605000000.0,14718100000.0,262108000.0,2742250.0,16839.5,52.3985,0.0735784,6.54182e-05,1.98922e-08,2.36472e-12,1.08912e-16,1.32703e-21,3.97059e-27,2.63464e-33,3.11885e-40,4.7052e-48,9.64936e-57,1.47904e-66,1.70489e-77,8.43987e-90,1.37569e-103,4.84619e-119,2.23939e-136,6.87288e-156,1.12523e-177,3.32246e-202,1.14268e-229,1.62473e-260,3.97884e-295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,0.02201,3.41842e+20,3.27445e+20,3.5641e+20,4.24924e+20,5.33175e+20,6.84032e+20,8.78505e+20,1.10449e+21,1.31113e+21,1.3753e+21,1.15186e+21,7.20885e+20,3.45179e+20,1.40625e+20,5.57283e+19,2.29176e+19,7.24478e+18,1.67012e+18,3.69807e+17,6.39628e+16,8086090000000000.0,852997000000000.0,60677700000000.0,3243580000000.0,117925000000.0,2584390000.0,39425300.0,319500.0,1219.4,3.48206,0.00378986,1.82691e-06,4.444e-10,3.03394e-14,6.87035e-19,4.62306e-24,7.08977e-30,2.03622e-36,9.92896e-44,6.81193e-52,3.58788e-61,1.68514e-71,4.30675e-83,3.89632e-96,1.1237e-110,4.18201e-127,1.80455e-145,4.13733e-166,3.10599e-189,2.96066e-215,2.16005e-244,5.0749e-277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0.02316,3.39162e+20,3.4085e+20,3.8509e+20,4.69719e+20,5.95578e+20,7.65457e+20,9.76511e+20,1.20383e+21,1.36725e+21,1.31446e+21,9.71335e+20,5.35575e+20,2.35195e+20,9.27501e+19,3.78711e+19,1.44577e+19,3.88039e+18,8.51856e+17,1.80304e+17,2.59294e+16,3191130000000000.0,265286000000000.0,18230300000000.0,768812000000.0,22405500000.0,440047000.0,4867620.0,31003.3,106.671,0.174169,0.000159814,5.15139e-08,7.35514e-12,3.80273e-16,5.13508e-21,1.78716e-26,1.42988e-32,2.17753e-39,4.50348e-47,1.04484e-55,2.49656e-65,4.0706e-76,2.99953e-88,6.63651e-102,4.121e-117,3.01443e-134,1.94666e-153,4.96566e-175,3.42048e-199,2.45592e-226,8.65767e-257,6.76251e-291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.02437,3.4275e+20,3.60622e+20,4.20733e+20,5.21924e+20,6.66361e+20,8.55172e+20,1.07846e+21,1.29212e+21,1.37979e+21,1.19281e+21,7.72004e+20,3.8077e+20,1.56732e+20,6.14675e+19,2.5606e+19,8.45973e+18,1.96742e+18,4.4214e+17,8.09103e+16,1.00871e+16,1143950000000000.0,83992400000000.0,4551940000000.0,176771000000.0,4320170000.0,62190400.0,546206.0,2877.91,6.66126,0.00835053,4.69433e-06,1.23454e-09,9.31664e-14,2.56561e-18,2.08266e-23,3.84597e-29,1.34047e-35,7.52268e-43,6.71174e-51,4.82194e-60,3.4112e-70,1.24004e-81,1.68855e-94,6.10108e-109,4.17727e-125,2.97468e-143,1.46911e-163,1.99319e-186,5.3178e-212,9.14914e-241,4.80876e-273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.02563,3.51846e+20,3.85804e+20,4.62209e+20,5.8092e+20,7.444e+20,9.50405e+20,1.17838e+21,1.35551e+21,1.33676e+21,1.02344e+21,5.8333e+20,2.62038e+20,1.03591e+20,4.19993e+19,1.6553e+19,4.6088e+18,1.01713e+18,2.23319e+17,3.31686e+16,4087530000000000.0,373242000000000.0,25595700000000.0,1102990000000.0,36381700000.0,724009000.0,8483260.0,61645.6,207.706,0.387695,0.000392726,1.37269e-07,2.35141e-11,1.32978e-15,2.01398e-20,8.31091e-26,8.00126e-32,1.50995e-38,4.37643e-46,1.24775e-54,4.38106e-64,9.04893e-75,9.80473e-87,3.79177e-100,2.96763e-115,3.73162e-132,4.33558e-151,2.49531e-172,3.46738e-196,6.04286e-223,5.81145e-253,1.0527e-286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,0.02697,3.67913e+20,4.18229e+20,5.11705e+20,6.49116e+20,8.31652e+20,1.05155e+21,1.27019e+21,1.3822e+21,1.23146e+21,8.26255e+20,4.18893e+20,1.74943e+20,6.87937e+19,2.85293e+19,9.81756e+18,2.38962e+18,5.27532e+17,1.00061e+17,1.31707e+16,1534400000000000.0,110488000000000.0,6833000000000.0,271068000000.0,6399620000.0,108390000.0,1040210.0,4955.62,14.6592,0.0185788,1.22808e-05,3.41992e-09,2.9457e-13,9.89535e-18,9.47924e-23,2.08672e-28,9.03112e-35,6.13726e-42,6.31971e-50,7.04254e-59,6.32245e-69,3.09713e-80,6.91814e-93,3.7605e-107,4.73256e-123,5.99624e-141,4.3135e-161,1.38837e-183,6.62231e-209,3.1034e-237,4.35203e-269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,0.02837,3.89638e+20,4.5697e+20,5.6814e+20,7.24719e+20,9.2539e+20,1.15233e+21,1.34178e+21,1.35544e+21,1.07241e+21,6.32222e+20,2.89927e+20,1.15988e+20,4.65191e+19,1.87058e+19,5.46427e+18,1.21738e+18,2.69407e+17,4.23513e+16,5275570000000000.0,504589000000000.0,35308400000000.0,1665040000000.0,55816400000.0,1163740000.0,15491700.0,112059.0,411.207,0.879959,0.000925688,3.5899e-07,7.19656e-11,4.36927e-15,7.5769e-20,3.76405e-25,4.35228e-31,9.77662e-38,3.70886e-45,1.48739e-53,6.41158e-63,1.72878e-73,2.68097e-85,1.67936e-98,2.20476e-113,5.20085e-130,9.81483e-149,1.07153e-169,3.07619e-193,1.22512e-219,2.90465e-249,1.66321e-282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,0.02985,4.18669e+20,5.03406e+20,6.33215e+20,8.09332e+20,1.02507e+21,1.24796e+21,1.37951e+21,1.26547e+21,8.80077e+20,4.59886e+20,1.95687e+20,7.64567e+19,3.17024e+19,1.14252e+19,2.84593e+18,6.26579e+17,1.26879e+17,1.67579e+16,1993180000000000.0,157852000000000.0,9814380000000.0,380795000000.0,10729300000.0,180289000.0,1608100.0,10687.6,31.0696,0.0408235,3.15739e-05,9.20617e-09,9.31557e-13,3.74809e-17,4.11134e-22,1.06211e-27,5.72656e-34,5.02418e-41,5.87134e-49,9.62123e-58,1.01629e-67,7.00568e-79,2.28739e-91,2.40639e-105,3.96197e-121,8.62027e-139,1.49951e-158,8.15077e-181,1.00843e-205,9.29416e-234,4.1712e-265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0.0314,4.54118e+20,5.56837e+20,7.0612e+20,9.00872e+20,1.12623e+21,1.32574e+21,1.36763e+21,1.11978e+21,6.82688e+20,3.21992e+20,1.29642e+20,5.1474e+19,2.11302e+19,6.44656e+18,1.4501e+18,3.25922e+17,5.39587e+16,6699110000000000.0,691470000000000.0,48611900000000.0,2412610000000.0,87055600000.0,1924810000.0,26195300.0,206880.0,878.877,1.89125,0.00214741,9.47424e-07,2.16075e-10,1.40931e-14,2.88446e-19,1.74905e-24,2.44554e-30,6.49526e-37,2.96865e-44,1.76336e-52,8.72942e-62,3.53355e-72,8.0465e-84,6.71338e-97,1.71662e-111,5.81863e-128,2.17867e-146,3.94319e-167,2.47309e-190,2.13151e-216,1.21982e-245,2.20999e-278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.03304,4.97393e+20,6.19158e+20,7.88132e+20,9.99241e+20,1.22374e+21,1.374e+21,1.29664e+21,9.33197e+20,5.03052e+20,2.16963e+20,8.55776e+19,3.51768e+19,1.30829e+19,3.41011e+18,7.50748e+17,1.55569e+17,2.15104e+16,2650370000000000.0,211480000000000.0,13886500000000.0,591448000000.0,16169700000.0,285742000.0,3349560.0,19179.0,53.1475,0.106266,7.94376e-05,2.42893e-08,2.94469e-12,1.37524e-16,1.68629e-21,5.06187e-27,3.35581e-33,3.91121e-40,5.66717e-48,1.15099e-56,1.6247e-66,1.71004e-77,7.71901e-90,1.19579e-103,3.38337e-119,1.31977e-136,3.58469e-156,4.41692e-178,1.03211e-202,2.91393e-230,2.79074e-261,5.2043e-296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0.03476,5.47828e+20,6.89226e+20,8.77574e+20,1.10025e+21,1.30749e+21,1.37713e+21,1.16337e+21,7.34587e+20,3.54945e+20,1.44672e+20,5.72427e+19,2.36458e+19,7.53689e+18,1.74997e+18,3.89122e+17,6.76248e+16,8623380000000000.0,927550000000000.0,65654600000000.0,3580700000000.0,131700000000.0,3021890000.0,44849000.0,360632.0,1711.33,4.14732,0.00482522,2.46319e-06,6.1837e-10,4.39722e-14,1.08544e-18,7.99552e-24,1.34951e-29,4.30435e-36,2.27072e-43,1.8393e-51,1.16947e-60,7.32097e-71,2.41107e-82,2.88925e-95,9.89442e-110,5.64621e-126,3.54097e-144,1.5681e-164,1.83834e-187,3.76333e-213,5.56272e-242,2.09716e-274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,0.03657,6.06689e+20,7.68198e+20,9.739e+20,1.19935e+21,1.36551e+21,1.32109e+21,9.85823e+20,5.47932e+20,2.42537e+20,9.54975e+19,3.88346e+19,1.50416e+19,4.06356e+18,8.81853e+17,1.92736e+17,2.77097e+16,3356500000000000.0,294860000000000.0,20049900000000.0,827855000000.0,25746300000.0,509211000.0,5451530.0,36504.2,132.674,0.201805,0.0001958,6.36149e-08,9.29727e-12,4.86638e-16,6.61186e-21,2.31191e-26,1.85277e-32,2.80784e-39,5.59375e-47,1.27081e-55,2.80183e-65,4.31167e-76,2.86827e-88,5.66327e-102,3.16118e-117,2.04181e-134,1.01727e-153,2.35085e-175,1.27766e-199,6.33667e-227,1.78544e-257,8.84043e-292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0.03847,6.73545e+20,8.54891e+20,1.07394e+21,1.28788e+21,1.38121e+21,1.20462e+21,7.87707e+20,3.91765e+20,1.61844e+20,6.35863e+19,2.64334e+19,8.83608e+18,2.09296e+18,4.64977e+17,8.6325e+16,1.09884e+16,1238950000000000.0,91717100000000.0,5194860000000.0,196803000000.0,4926410000.0,74252500.0,649505.0,3453.18,8.39476,0.0108537,6.5038e-06,1.75238e-09,1.39868e-13,4.22307e-18,3.72481e-23,7.54871e-29,2.96804e-35,1.85784e-42,1.81477e-50,1.73064e-59,1.45457e-69,6.51767e-81,1.27646e-93,6.00996e-108,6.73248e-124,7.40137e-142,4.6302e-162,1.20855e-184,5.10534e-210,1.80813e-238,2.28608e-270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0.04048,7.49844e+20,9.49534e+20,1.17434e+21,1.35346e+21,1.34348e+21,1.03632e+21,5.95902e+20,2.68726e+20,1.06599e+20,4.31479e+19,1.70766e+19,4.79765e+18,1.0693e+18,2.341e+17,3.47763e+16,4411320000000000.0,401886000000000.0,26728600000000.0,1264780000000.0,40433000000.0,759269000.0,10302400.0,71743.0,225.454,0.491828,0.000469692,1.65612e-07,2.88984e-11,1.64577e-15,2.50059e-20,1.03274e-25,9.90571e-32,1.85742e-38,5.2303e-46,1.41713e-54,4.7432e-64,9.36709e-75,9.28938e-87,3.0438e-100,2.23037e-115,2.32228e-132,2.37574e-151,9.88756e-173,1.08879e-196,1.66578e-223,1.16934e-253,1.55554e-287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.04259,8.34006e+20,1.04875e+21,1.26628e+21,1.38233e+21,1.24167e+21,8.40756e+20,4.29817e+20,1.79889e+20,7.08378e+19,2.93592e+19,1.02166e+19,2.50732e+18,5.52155e+17,1.0722e+17,1.40481e+16,1643260000000000.0,123845000000000.0,7501770000000.0,298433000000.0,7591250000.0,122519000.0,1191470.0,6450.45,17.2846,0.0236362,1.6578e-05,4.7018e-09,4.32697e-13,1.57703e-17,1.61318e-22,3.85277e-28,1.87876e-34,1.4773e-41,1.63613e-49,2.35488e-58,2.34506e-68,1.44255e-79,4.26085e-92,3.79618e-106,5.83349e-122,1.11194e-139,1.57752e-159,7.76115e-182,7.58706e-207,6.09034e-235,2.01495e-266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0.0448,9.25771e+20,1.14887e+21,1.34011e+21,1.35905e+21,1.08567e+21,6.44809e+20,2.98771e+20,1.19515e+20,4.76403e+19,1.93484e+19,5.71891e+18,1.27002e+18,2.83282e+17,4.53673e+16,5591850000000000.0,541667000000000.0,38926900000000.0,1815940000000.0,59758000000.0,1384650000.0,17524700.0,112705.0,553.163,1.03919,0.00110935,4.35506e-07,8.88208e-11,5.41912e-15,9.4374e-20,4.69359e-25,5.39761e-31,1.20233e-37,4.49867e-45,1.6904e-53,7.15994e-63,1.79462e-73,2.55414e-85,1.45222e-98,1.56266e-113,3.13359e-130,4.92394e-149,4.86216e-170,1.12654e-193,3.01828e-220,5.31878e-250,2.53526e-283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0.04714,1.02358e+21,1.24399e+21,1.37961e+21,1.27453e+21,8.94354e+20,4.70897e+20,2.0131e+20,7.89076e+19,3.25575e+19,1.18642e+19,2.99417e+18,6.54195e+17,1.34455e+17,1.79522e+16,2148280000000000.0,171376000000000.0,10754900000000.0,438017000000.0,12006800000.0,200735000.0,2119790.0,12469.9,35.9482,0.0566598,4.24126e-05,1.2601e-08,1.37551e-12,5.92685e-17,6.86028e-22,1.9116e-27,1.15236e-33,1.19177e-40,1.57855e-48,2.99361e-57,3.78601e-67,3.49312e-78,1.43164e-90,2.05698e-104,4.87712e-120,1.64088e-137,4.13003e-157,3.99246e-179,8.1025e-204,1.78349e-231,1.35998e-262,1.91316e-297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0.04959,1.1239e+21,1.32302e+21,1.37168e+21,1.13237e+21,6.9662e+20,3.30351e+20,1.32882e+20,5.30564e+19,2.17705e+19,6.65777e+18,1.53246e+18,3.41614e+17,5.64926e+16,7188560000000000.0,749209000000000.0,51958900000000.0,2664520000000.0,98089700000.0,2120210000.0,29119500.0,248328.0,1000.59,1.99515,0.00254166,1.13711e-06,2.62766e-10,1.71927e-14,3.53343e-19,2.14186e-24,2.97017e-30,7.77569e-37,3.51653e-44,1.98029e-52,9.49273e-62,3.4706e-72,7.17757e-84,5.59729e-97,1.22234e-111,3.77711e-128,1.16062e-146,1.64025e-167,7.9663e-191,6.12402e-217,2.63881e-246,2.90759e-279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0.05217,1.22032e+21,1.37333e+21,1.30433e+21,9.47925e+20,5.15214e+20,2.24214e+20,8.81897e+19,3.61481e+19,1.36355e+19,3.57469e+18,7.86461e+17,1.65973e+17,2.29559e+16,2844630000000000.0,234109000000000.0,15190700000000.0,656193000000.0,18568100000.0,337837000.0,3892160.0,22709.8,76.2786,0.128002,0.000107281,3.36217e-08,4.42367e-12,2.18082e-16,2.8108e-21,9.11783e-27,6.70147e-33,9.11324e-40,1.60318e-47,3.49646e-56,6.6342e-66,9.20832e-77,5.47707e-89,9.97338e-103,4.83083e-118,2.80137e-135,1.1481e-154,2.45043e-176,1.08496e-200,4.49434e-228,1.05701e-258,3.81922e-293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0.05489,1.3055e+21,1.37977e+21,1.17508e+21,7.48752e+20,3.64274e+20,1.49243e+20,5.88001e+19,2.432e+19,7.8906e+18,1.83194e+18,4.04096e+17,7.29095e+16,9174850000000000.0,969198000000000.0,72961700000000.0,3946590000000.0,140131000000.0,3498090000.0,51381900.0,400514.0,2054.25,5.09437,0.00572486,2.97397e-06,7.54571e-10,5.38835e-14,1.33934e-18,9.88201e-24,1.65644e-29,5.19107e-36,2.69481e-43,2.12838e-51,1.26248e-60,7.27463e-71,2.20174e-82,2.3396e-95,7.64419e-110,3.57901e-126,1.93925e-144,6.92549e-165,6.86217e-188,9.61983e-214,1.11379e-242,3.26209e-275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.05775,1.36488e+21,1.32795e+21,9.99753e+20,5.60318e+20,2.49573e+20,9.84068e+19,3.9967e+19,1.55771e+19,4.24784e+18,9.35163e+17,2.03187e+17,2.94388e+16,3657270000000000.0,319734000000000.0,21817200000000.0,950681000000.0,28813200000.0,576386000.0,6742240.0,42782.3,157.403,0.269426,0.000260838,8.75911e-08,1.38355e-11,7.53334e-16,1.07938e-20,4.1036e-26,3.622e-32,6.21129e-39,1.53313e-46,3.86523e-55,1.1408e-64,2.10345e-75,1.87098e-87,5.25817e-101,3.66422e-116,3.32374e-133,2.97864e-152,9.96241e-174,9.30169e-198,1.17695e-224,6.38822e-255,7.43486e-289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.06075,1.38352e+21,1.21693e+21,8.02451e+20,4.01998e+20,1.66155e+20,6.54813e+19,2.7217e+19,9.17719e+18,2.19066e+18,4.88303e+17,9.12298e+16,1.15816e+16,1351910000000000.0,98713500000000.0,5474260000000.0,226556000000.0,5475490000.0,75658200.0,804687.0,4013.15,8.61366,0.0127641,7.7829e-06,2.11139e-09,1.69309e-13,5.14325e-18,4.5401e-23,9.13559e-29,3.52e-35,2.1414e-42,2.06534e-50,1.80496e-59,1.45612e-69,6.08109e-81,1.04222e-93,4.29336e-108,4.05734e-124,3.72535e-142,2.0821e-162,4.05933e-185,1.50175e-210,3.71317e-239,3.74387e-271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0.06392,1.3486e+21,1.05034e+21,6.09312e+20,2.76985e+20,1.09815e+20,4.43665e+19,1.76883e+19,5.01884e+18,1.12303e+18,2.46889e+17,3.75223e+16,4717320000000000.0,434540000000000.0,30320300000000.0,1398680000000.0,44725900000.0,946465000.0,11903000.0,82442.3,320.275,0.598887,0.000623831,2.2984e-07,4.29877e-11,2.52762e-15,4.09797e-20,1.86026e-25,1.96875e-31,4.07771e-38,1.37188e-45,4.55548e-54,1.8078e-63,4.177e-74,5.35983e-86,2.67742e-99,2.50429e-114,4.28567e-131,5.98264e-150,5.15676e-171,1.00933e-194,2.16443e-221,3.08579e-251,1.11684e-284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0.06724,1.25191e+21,8.56433e+20,4.40199e+20,1.86221e+20,7.30226e+19,3.01284e+19,1.06874e+19,2.63821e+18,5.75127e+17,1.14446e+17,1.50948e+16,1759080000000000.0,134473000000000.0,8394920000000.0,327544000000.0,8296720000.0,145583000.0,1352370.0,6738.67,23.0825,0.0280836,2.01025e-05,5.73105e-09,5.32233e-13,1.95832e-17,2.01001e-22,4.78399e-28,2.29812e-34,1.74695e-41,1.89692e-49,2.57124e-58,2.47761e-68,1.40169e-79,3.78635e-92,2.78451e-106,4.01021e-122,6.52102e-140,6.89151e-160,2.97528e-182,2.07691e-207,1.42835e-235,3.00028e-267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0.07075,1.0991e+21,6.5915e+20,3.06949e+20,1.22979e+20,4.91401e+19,1.99628e+19,5.968e+18,1.34162e+18,2.97214e+17,4.83161e+16,6012380000000000.0,587376000000000.0,42330900000000.0,2021450000000.0,69593500000.0,1567140000.0,19841700.0,155101.0,656.075,1.19485,0.00145632,6.0347e-07,1.30166e-10,8.19946e-15,1.54616e-19,8.52001e-25,1.08627e-30,2.65547e-37,1.11872e-44,5.46402e-53,2.51021e-62,8.08101e-73,1.49698e-84,1.08462e-97,1.98914e-112,5.66905e-129,1.46895e-147,1.83235e-168,7.33848e-192,4.85575e-218,1.72003e-247,1.35046e-280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0.07443,9.09791e+20,4.83373e+20,2.07284e+20,8.10491e+19,3.35684e+19,1.23269e+19,3.10522e+18,6.92373e+17,1.42452e+17,1.8726e+16,2339870000000000.0,186559000000000.0,11493800000000.0,490927000000.0,13582800000.0,222242000.0,2441880.0,15009.9,41.0802,0.0616581,5.09147e-05,1.51802e-08,1.67421e-12,7.27338e-17,8.43585e-22,2.34174e-27,1.39486e-33,1.39633e-40,1.77553e-48,3.28424e-57,3.86651e-67,3.21549e-78,1.21207e-90,1.59466e-104,3.15852e-120,8.87386e-138,2.01244e-157,1.45522e-179,2.4975e-204,3.66681e-232,2.30269e-263,2.11387e-298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0.0783,7.11548e+20,3.39738e+20,1.37521e+20,5.46264e+19,2.24539e+19,7.02301e+18,1.61092e+18,3.58241e+17,6.13482e+16,7686740000000000.0,810367000000000.0,58023600000000.0,2959140000000.0,109777000000.0,2496720000.0,34023700.0,289773.0,1249.88,2.83543,0.00335528,1.60056e-06,3.86227e-10,2.63197e-14,5.9455e-19,4.00533e-24,6.18599e-30,1.79982e-36,8.86069e-44,6.26247e-52,3.42197e-61,1.72502e-71,4.70948e-83,4.53867e-96,1.38852e-110,5.67754e-127,2.72892e-145,7.79318e-166,6.73923e-189,7.45574e-215,6.84623e-244,1.82347e-276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,0.08238,5.2716e+20,2.30861e+20,9.09551e+19,3.71103e+19,1.41143e+19,3.75789e+18,8.21633e+17,1.73656e+17,2.478e+16,3035790000000000.0,244165000000000.0,17119000000000.0,720290000000.0,19223200000.0,401701000.0,4474410.0,24100.0,94.0097,0.155559,0.00012704,3.99216e-08,5.30324e-12,2.6296e-16,3.38721e-21,1.09212e-26,7.93498e-33,1.05137e-39,1.7474e-47,3.74953e-56,6.41754e-66,8.15412e-77,4.35383e-89,7.4093e-103,2.94911e-118,1.47904e-135,4.90411e-155,8.92022e-177,2.97122e-201,1.07815e-228,1.82507e-259,4.93898e-294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0.08667,3.74321e+20,1.53952e+20,6.06329e+19,2.50911e+19,8.24047e+18,1.92534e+18,4.27663e+17,7.77378e+16,9744470000000000.0,1086570000000000.0,79462900000000.0,4319840000000.0,166378000000.0,3964660000.0,58046100.0,519159.0,2472.35,6.06047,0.00751825,4.1846e-06,1.095e-09,8.25234e-14,2.26889e-18,1.84512e-23,3.43303e-29,1.21599e-35,6.94243e-43,6.27925e-51,4.79461e-60,3.54689e-70,1.35995e-81,2.03974e-94,7.73817e-109,6.15999e-125,4.92075e-143,2.58342e-163,4.1051e-186,1.31965e-211,2.64023e-240,1.95465e-272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,0.09118,2.57102e+20,1.00999e+20,4.11855e+19,1.61563e+19,4.42806e+18,9.82202e+17,2.15079e+17,3.12489e+16,3889750000000000.0,351416000000000.0,23666900000000.0,1015360000000.0,33436800000.0,646692000.0,6899380.0,54789.5,183.564,0.256738,0.000309613,1.04383e-07,1.66763e-11,9.12424e-16,1.30508e-20,4.92882e-26,4.30333e-32,7.25689e-39,1.7022e-46,4.12264e-55,1.11988e-64,1.95777e-75,1.56867e-87,3.76373e-101,2.47444e-116,1.93877e-133,1.40703e-152,3.82606e-174,2.90279e-198,2.51163e-225,9.94156e-256,9.13118e-290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,0.09593,1.71864e+20,6.74298e+19,2.80095e+19,9.59368e+18,2.30047e+18,5.11794e+17,9.74337e+16,1.24592e+16,1459910000000000.0,107484000000000.0,6310040000000.0,252340000000.0,6037590000.0,98405100.0,936690.0,4576.73,13.235,0.0166783,1.09026e-05,3.02564e-09,2.59935e-13,8.70798e-18,8.34677e-23,1.84843e-28,8.12432e-35,5.66113e-42,5.89203e-50,6.95732e-59,6.38279e-69,3.29503e-80,7.96563e-93,4.93387e-107,6.64016e-123,9.46645e-141,8.04448e-161,3.03274e-183,1.69172e-208,9.83173e-237,1.59054e-268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,0.1009,1.13818e+20,4.56975e+19,1.82446e+19,5.30568e+18,1.18217e+18,2.57918e+17,4.05442e+16,5068680000000000.0,465149000000000.0,33278800000000.0,1566290000000.0,49380600000.0,1057670000.0,14169500.0,94043.2,345.756,0.78141,0.000742917,2.7536e-07,5.21069e-11,3.07299e-15,4.96878e-20,2.2384e-25,2.33911e-31,4.77619e-38,1.55476e-45,4.80999e-54,1.83929e-63,4.00771e-74,4.69837e-86,2.0221e-99,1.66414e-114,2.32169e-131,2.8631e-150,1.90176e-171,2.94184e-195,5.36122e-222,5.83619e-252,1.29052e-285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
