# energy,pi_pi,pi0_pi0
9.234790474086516e+00,2.677188115868212e-03,0.000000000000000e+00
9.494040814096683e+00,2.590379366567671e-03,0.000000000000000e+00
9.760569146930186e+00,2.506037600107939e-03,0.000000000000000e+00
1.003457978930861e+01,2.424094780364934e-03,0.000000000000000e+00
1.031628279378254e+01,2.344484696668908e-03,0.000000000000000e+00
1.060589410975490e+01,2.267142932267565e-03,0.000000000000000e+00
1.090363574902450e+01,2.192006831168577e-03,0.000000000000000e+00
1.120973595597710e+01,2.119015493779282e-03,0.000000000000000e+00
1.152442938255414e+01,2.048109794923345e-03,0.000000000000000e+00
1.184795726813358e+01,1.979232334723532e-03,0.000000000000000e+00
1.218056762446041e+01,1.912327592784479e-03,0.000000000000000e+00
1.252251542576887e+01,1.847342484606837e-03,0.000000000000000e+00
1.287406280424196e+01,1.784227787885282e-03,0.000000000000000e+00
1.323547925095806e+01,1.722936613061619e-03,0.000000000000000e+00
1.360704182247897e+01,1.663423333576115e-03,0.000000000000000e+00
1.398903535323736e+01,1.605643545215260e-03,0.000000000000000e+00
1.438175267388670e+01,1.549554024822512e-03,0.000000000000000e+00
1.478549483578086e+01,1.495112632602372e-03,0.000000000000000e+00
1.520057134175583e+01,1.442278646962427e-03,0.000000000000000e+00
1.562730038338997e+01,1.391012357591364e-03,0.000000000000000e+00
1.606600908492507e+01,1.341274714899935e-03,0.000000000000000e+00
1.651703375403487e+01,1.293028360594959e-03,0.000000000000000e+00
1.698072013963384e+01,1.246236485912161e-03,0.000000000000000e+00
1.745742369692306e+01,1.200863505969031e-03,0.000000000000000e+00
1.794750985987706e+01,1.156874652917059e-03,0.000000000000000e+00
1.845135432138004e+01,1.114236079160529e-03,0.000000000000000e+00
1.896934332122673e+01,1.072914757263733e-03,0.000000000000000e+00
1.950187394220805e+01,1.032878656458784e-03,0.000000000000000e+00
2.004935441450900e+01,9.940961705959353e-04,5.804255897551775e-03
2.061220442865185e+01,9.565366579695351e-04,5.804255897551775e-03
2.119085545722493e+01,9.201698291917093e-04,5.804255897551775e-03
2.178575108564311e+01,8.849653324220304e-04,5.804255897551775e-03
2.239734735219388e+01,8.508915424479376e-04,5.804255897551775e-03
2.302611309762969e+01,8.179161397896703e-04,5.804255897551775e-03
2.367253032457425e+01,7.860080244691952e-04,5.804255897551775e-03
2.433709456701896e+01,7.551366084899233e-04,5.804255897551775e-03
2.502031527019180e+01,7.252720111315589e-04,5.804255897551775e-03
2.572271618109075e+01,6.963858072284981e-04,5.804255897551775e-03
2.644483574998032e+01,6.684495917678252e-04,5.804255897551775e-03
2.718722754315997e+01,6.414362030986425e-04,5.804255897551775e-03
2.795046066731975e+01,6.153188727287776e-04,5.804255897551775e-03
2.873512020580926e+01,5.900721291528914e-04,5.804255897551775e-03
2.954180766715374e+01,5.656696008007582e-04,5.804255897551775e-03
3.037114144616211e+01,5.420880347773865e-04,5.804255897551775e-03
3.122375729797907e+01,5.193030192373051e-04,5.804255897551775e-03
3.210030882544589e+01,4.972914851992243e-04,5.804255897551775e-03
3.300146798014252e+01,4.760308244009271e-04,5.804255897551775e-03
3.392792557749618e+01,4.554989356406806e-04,5.804255897551775e-03
3.488039182635015e+01,4.356745100007058e-04,5.804255897551775e-03
3.585959687339954e+01,4.165367955972552e-04,5.804255897551775e-03
3.686629136291113e+01,3.980654376008864e-04,5.804255897551775e-03
3.790124701215601e+01,3.802409212710532e-04,5.804255897551775e-03
3.896525720299717e+01,3.630439755949284e-04,5.804255897551775e-03
4.005913759008412e+01,3.464559712327391e-04,5.804255897551775e-03
4.118372672612204e+01,3.304589666113481e-04,5.804255897551775e-03
4.233988670469363e+01,3.150351598007035e-04,5.804255897551775e-03
4.352850382112795e+01,3.001676111749041e-04,5.804255897551775e-03
4.475048925192112e+01,2.858397332315238e-04,5.804255897551775e-03
4.600677975323110e+01,2.720349898941214e-04,5.804255897551775e-03
4.729833837898086e+01,2.587382509895216e-04,5.804255897551775e-03
4.862615521912196e+01,2.459337623677037e-04,5.804255897551775e-03
4.999124815862275e+01,2.336070714134132e-04,5.804255897551775e-03
5.139466365776417e+01,2.217436878409544e-04,5.804255897551775e-03
5.283747755434059e+01,2.103296528912730e-04,5.804255897551775e-03
5.432079588838189e+01,1.993514548634776e-04,5.804255897551775e-03
5.584575575002715e+01,1.887959161407319e-04,5.804255897551775e-03
