,photon_energies,1e15.0,1e15.05,1e15.1,1e15.15,1e15.2,1e15.25,1e15.3,1e15.35,1e15.4,1e15.45,1e15.5,1e15.55,1e15.6,1e15.65,1e15.7,1e15.75,1e15.8,1e15.85,1e15.9,1e15.95,1e16.0,1e16.05,1e16.1,1e16.15,1e16.2,1e16.25,1e16.3,1e16.35,1e16.4,1e16.45,1e16.5,1e16.55,1e16.6,1e16.65,1e16.7,1e16.75,1e16.8,1e16.85,1e16.9,1e16.95,1e17.0,1e17.05,1e17.1,1e17.15,1e17.2,1e17.25,1e17.3,1e17.35,1e17.4,1e17.45,1e17.5,1e17.55,1e17.6,1e17.65,1e17.7,1e17.75,1e17.8,1e17.85,1e17.9,1e17.95,1e18.0
99,2.1057e-06,326685000.0,457522000.0,640761000.0,897386000.0,1256790000.0,1760140000.0,2465070000.0,3452340000.0,4835000000.0,6771430000.0,9483400000.0,13281500000.0,18600800000.0,26050400000.0,36483600000.0,51095300000.0,71559100000.0,100219000000.0,140356000000.0,196569000000.0,275295000000.0,385551000000.0,539965000000.0,756222000000.0,1059090000000.0,1483260000000.0,2077300000000.0,2909270000000.0,4074430000000.0,5706240000000.0,7991600000000.0,11192200000000.0,15674800000000.0,21952500000000.0,30744500000000.0,43057800000000.0,60302400000000.0,84453600000000.0,118277000000000.0,165648000000000.0,231990000000000.0,324902000000000.0,455026000000000.0,637264000000000.0,892489000000000.0,1249930000000000.0,1750530000000000.0,2451620000000000.0,3433500000000000.0,4808620000000000.0,6734480000000000.0,9431640000000000.0,1.3209e+16,1.84993e+16,2.59082e+16,3.62845e+16,5.08165e+16,7.13679e+16,1.03472e+17,1.42766e+17,1.92574e+17
100,2.1365e-06,340865000.0,477381000.0,668573000.0,936338000.0,1311340000.0,1836540000.0,2572070000.0,3602190000.0,5044870000.0,7065350000.0,9895030000.0,13858000000.0,19408100000.0,27181100000.0,38067200000.0,53313200000.0,74665200000.0,104569000000.0,146449000000.0,205101000000.0,287245000000.0,402287000000.0,563403000000.0,789046000000.0,1105060000000.0,1547640000000.0,2167470000000.0,3035540000000.0,4251280000000.0,5953930000000.0,8338480000000.0,11678100000000.0,16355100000000.0,22905400000000.0,32079000000000.0,44926700000000.0,62919900000000.0,88119400000000.0,123411000000000.0,172838000000000.0,242059000000000.0,339005000000000.0,474776000000000.0,664925000000000.0,931228000000000.0,1304190000000000.0,1826510000000000.0,2558040000000000.0,3582530000000000.0,5017340000000000.0,7026790000000000.0,9841030000000000.0,1.37824e+16,1.93022e+16,2.70328e+16,3.78595e+16,5.02664e+16,7.49523e+16,1.08043e+17,1.48322e+17,2.0019e+17
101,2.16776e-06,355660000.0,498103000.0,697593000.0,976980000.0,1368260000.0,1916250000.0,2683710000.0,3758540000.0,5263850000.0,7372020000.0,10324500000.0,14459500000.0,20250600000.0,28360900000.0,39719500000.0,55627300000.0,77906100000.0,109108000000.0,152805000000.0,214004000000.0,299713000000.0,419748000000.0,587858000000.0,823295000000.0,1153030000000.0,1614810000000.0,2261550000000.0,3167300000000.0,4435810000000.0,6212360000000.0,8700420000000.0,12184900000000.0,17065000000000.0,23899600000000.0,33471400000000.0,46876800000000.0,65651000000000.0,91944300000000.0,128768000000000.0,180340000000000.0,252566000000000.0,353719000000000.0,495384000000000.0,693786000000000.0,971649000000000.0,1360800000000000.0,1905800000000000.0,2669070000000000.0,3738030000000000.0,5235120000000000.0,7331790000000000.0,1.02682e+16,1.43806e+16,2.01401e+16,2.82062e+16,3.95028e+16,5.28611e+16,7.87129e+16,1.12733e+17,1.53958e+17,2.08266e+17
102,2.19947e-06,371098000.0,519723000.0,727873000.0,1019390000.0,1427650000.0,1999430000.0,2800200000.0,3921690000.0,5492330000.0,7692010000.0,10772700000.0,15087100000.0,21129600000.0,29592000000.0,41443600000.0,58041800000.0,81287600000.0,113843000000.0,159438000000.0,223293000000.0,312722000000.0,437968000000.0,613374000000.0,859031000000.0,1203070000000.0,1684910000000.0,2359710000000.0,3304780000000.0,4628350000000.0,6482010000000.0,9078070000000.0,12713800000000.0,17805800000000.0,24937000000000.0,34924300000000.0,48911500000000.0,68500600000000.0,95935200000000.0,134357000000000.0,188168000000000.0,263529000000000.0,369073000000000.0,516887000000000.0,723901000000000.0,1013820000000000.0,1419860000000000.0,1988520000000000.0,2784920000000000.0,3900290000000000.0,5462350000000000.0,7650030000000000.0,1.07139e+16,1.50048e+16,2.10143e+16,2.94305e+16,4.12174e+16,5.56715e+16,8.25561e+16,1.1752e+17,1.59902e+17,2.16702e+17
103,2.23165e-06,387206000.0,542282000.0,759466000.0,1063630000.0,1489620000.0,2086220000.0,2921750000.0,4091910000.0,5730730000.0,8025890000.0,11240300000.0,15742000000.0,22046700000.0,30876400000.0,43242500000.0,60561100000.0,84816000000.0,118785000000.0,166358000000.0,232985000000.0,326296000000.0,456978000000.0,639998000000.0,896318000000.0,1255290000000.0,1758040000000.0,2462140000000.0,3448230000000.0,4829250000000.0,6763370000000.0,9472110000000.0,13265700000000.0,18578600000000.0,26019400000000.0,36440200000000.0,51034500000000.0,71473900000000.0,100099000000000.0,140189000000000.0,196335000000000.0,274968000000000.0,385093000000000.0,539323000000000.0,755322000000000.0,1057830000000000.0,1481490000000000.0,2074830000000000.0,2905800000000000.0,4069580000000000.0,5699450000000000.0,7982090000000000.0,1.11789e+16,1.56561e+16,2.19264e+16,3.07079e+16,4.30065e+16,5.8555e+16,8.65881e+16,1.22418e+17,1.65939e+17,2.25824e+17
104,2.2643e-06,404012000.0,565820000.0,792432000.0,1109800000.0,1554280000.0,2176770000.0,3048570000.0,4269520000.0,5979470000.0,8374260000.0,11728200000.0,16425300000.0,23003700000.0,32216600000.0,45119400000.0,63189800000.0,88497500000.0,123941000000.0,173579000000.0,243098000000.0,340459000000.0,476813000000.0,667778000000.0,935223000000.0,1309780000000.0,1834350000000.0,2569010000000.0,3597900000000.0,5038870000000.0,7056940000000.0,9883250000000.0,13841500000000.0,19385000000000.0,27148800000000.0,38021900000000.0,53249700000000.0,74576300000000.0,104444000000000.0,146274000000000.0,204857000000000.0,286903000000000.0,401808000000000.0,562732000000000.0,788107000000000.0,1103750000000000.0,1545800000000000.0,2164890000000000.0,3031930000000000.0,4246220000000000.0,5946840000000000.0,8328560000000000.0,1.16642e+16,1.63357e+16,2.28781e+16,3.20408e+16,4.48732e+16,6.16267e+16,9.06822e+16,1.27429e+17,1.72343e+17,2.35226e+17
105,2.29742e-06,421549000.0,590380000.0,826828000.0,1157970000.0,1621740000.0,2271250000.0,3180890000.0,4454840000.0,6239010000.0,8737750000.0,12237200000.0,17138200000.0,24002100000.0,33615000000.0,47077900000.0,65932600000.0,92338700000.0,129321000000.0,181114000000.0,253650000000.0,355237000000.0,497510000000.0,696763000000.0,975817000000.0,1366630000000.0,1913970000000.0,2680520000000.0,3754070000000.0,5257580000000.0,7363250000000.0,10312200000000.0,14442300000000.0,20226500000000.0,28327200000000.0,39672300000000.0,55561100000000.0,77813300000000.0,108978000000000.0,152623000000000.0,213749000000000.0,299356000000000.0,419248000000000.0,587158000000000.0,822315000000000.0,1151650000000000.0,1612890000000000.0,2258860000000000.0,3163530000000000.0,4430530000000000.0,6204970000000000.0,8690060000000000.0,1.21704e+16,1.70447e+16,2.38712e+16,3.34316e+16,4.6821e+16,6.48071e+16,9.49629e+16,1.32547e+17,1.78899e+17,2.45596e+17
106,2.33103e-06,439847000.0,616006000.0,862717000.0,1208240000.0,1692140000.0,2369840000.0,3318960000.0,4648210000.0,6509820000.0,9117010000.0,12768400000.0,17882100000.0,25044000000.0,35074100000.0,49121300000.0,68794500000.0,96346800000.0,134934000000.0,188975000000.0,264660000000.0,370656000000.0,519104000000.0,727006000000.0,1018170000000.0,1425950000000.0,1997050000000.0,2796870000000.0,3917020000000.0,5485790000000.0,7682860000000.0,10759800000000.0,15069200000000.0,21104400000000.0,29556700000000.0,41394300000000.0,57972700000000.0,81190900000000.0,113708000000000.0,159248000000000.0,223027000000000.0,312350000000000.0,437446000000000.0,612644000000000.0,858009000000000.0,1201640000000000.0,1682900000000000.0,2356910000000000.0,3300850000000000.0,4622840000000000.0,6474300000000000.0,9067260000000000.0,1.26987e+16,1.77846e+16,2.49073e+16,3.48827e+16,4.88533e+16,6.81444e+16,9.93062e+16,1.37804e+17,1.85873e+17,2.5612e+17
107,2.36513e-06,458938000.0,642744000.0,900163000.0,1260680000.0,1765580000.0,2472700000.0,3463020000.0,4849970000.0,6792390000.0,9512740000.0,13322600000.0,18658300000.0,26131000000.0,36596500000.0,51253500000.0,71780600000.0,100529000000.0,140791000000.0,197177000000.0,276147000000.0,386745000000.0,541636000000.0,758562000000.0,1062370000000.0,1487850000000.0,2083730000000.0,2918270000000.0,4087040000000.0,5723900000000.0,8016330000000.0,11226900000000.0,15723300000000.0,22020500000000.0,30839700000000.0,43191000000000.0,60489100000000.0,84715000000000.0,118643000000000.0,166160000000000.0,232708000000000.0,325907000000000.0,456434000000000.0,639236000000000.0,895251000000000.0,1253800000000000.0,1755950000000000.0,2459210000000000.0,3444120000000000.0,4823500000000000.0,6755320000000000.0,9460830000000000.0,1.32499e+16,1.85565e+16,2.59884e+16,3.63968e+16,4.78939e+16,7.16226e+16,1.03802e+17,1.43168e+17,1.93104e+17,2.67926e+17
108,2.39973e-06,478859000.0,670642000.0,939236000.0,1315400000.0,1842220000.0,2580030000.0,3613340000.0,5060480000.0,7087210000.0,9925650000.0,13900900000.0,19468200000.0,27265300000.0,38185000000.0,53478200000.0,74896200000.0,104892000000.0,146902000000.0,205736000000.0,288134000000.0,403532000000.0,565146000000.0,791488000000.0,1108480000000.0,1552430000000.0,2174180000000.0,3044940000000.0,4264440000000.0,5972350000000.0,8364290000000.0,11714200000000.0,16405700000000.0,22976300000000.0,32178300000000.0,45065700000000.0,63114600000000.0,88392100000000.0,123793000000000.0,173373000000000.0,242809000000000.0,340054000000000.0,476246000000000.0,666983000000000.0,934110000000000.0,1308220000000000.0,1832170000000000.0,2565950000000000.0,3593620000000000.0,5032870000000000.0,7048540000000000.0,9871490000000000.0,1.3825e+16,1.9362e+16,2.71165e+16,3.79766e+16,5.04538e+16,7.5224e+16,1.08377e+17,1.48729e+17,2.00773e+17,2.79904e+17
109,2.43484e-06,499644000.0,699752000.0,980004000.0,1372500000.0,1922180000.0,2692020000.0,3770180000.0,5280140000.0,7394840000.0,10356500000.0,14504300000.0,20313200000.0,28448700000.0,39842500000.0,55799400000.0,78147200000.0,109445000000.0,153278000000.0,214666000000.0,300640000000.0,421047000000.0,589677000000.0,825843000000.0,1156590000000.0,1619810000000.0,2268550000000.0,3177110000000.0,4449540000000.0,6231590000000.0,8727350000000.0,12222700000000.0,17117900000000.0,23973600000000.0,33575000000000.0,47021900000000.0,65854200000000.0,92228800000000.0,129167000000000.0,180898000000000.0,253348000000000.0,354814000000000.0,496917000000000.0,695933000000000.0,974656000000000.0,1365010000000000.0,1911690000000000.0,2677330000000000.0,3749600000000000.0,5251320000000000.0,7354480000000000.0,1.03e+16,1.44251e+16,2.02024e+16,2.82935e+16,3.9625e+16,5.30512e+16,7.89885e+16,1.13079e+17,1.54383e+17,2.08858e+17,2.93112e+17
110,2.47046e-06,521331000.0,730125000.0,1022540000.0,1432070000.0,2005620000.0,2808870000.0,3933820000.0,5509330000.0,7715820000.0,10806000000.0,15133800000.0,21195000000.0,29683600000.0,41571900000.0,58221400000.0,81539200000.0,114196000000.0,159931000000.0,223984000000.0,313690000000.0,439323000000.0,615272000000.0,861690000000.0,1206800000000.0,1690120000000.0,2367020000000.0,3315010000000.0,4642680000000.0,6502070000000.0,9106160000000.0,12753200000000.0,17860900000000.0,25014200000000.0,35032400000000.0,49062900000000.0,68712600000000.0,96232100000000.0,134773000000000.0,188750000000000.0,264345000000000.0,370215000000000.0,518486000000000.0,726141000000000.0,1016960000000000.0,1424260000000000.0,1994670000000000.0,2793540000000000.0,3912360000000000.0,5479260000000000.0,7673710000000000.0,1.0747e+16,1.50512e+16,2.10793e+16,2.95216e+16,4.1345e+16,5.58798e+16,8.28474e+16,1.17871e+17,1.60338e+17,2.17361e+17,3.06698e+17
111,2.5066e-06,543960000.0,761817000.0,1066930000.0,1494230000.0,2092670000.0,2930790000.0,4104570000.0,5748460000.0,8050730000.0,11275100000.0,15790700000.0,22114900000.0,30972000000.0,43376300000.0,60748600000.0,85078500000.0,119152000000.0,166873000000.0,233706000000.0,327306000000.0,458392000000.0,641979000000.0,899092000000.0,1259180000000.0,1763480000000.0,2469760000000.0,3458900000000.0,4844190000000.0,6784300000000.0,9501420000000.0,13306800000000.0,18636100000000.0,26099900000000.0,36553000000000.0,51192500000000.0,71695100000000.0,100409000000000.0,140623000000000.0,196943000000000.0,275819000000000.0,386284000000000.0,540992000000000.0,757660000000000.0,1061100000000000.0,1486080000000000.0,2081250000000000.0,2914800000000000.0,4082170000000000.0,5717090000000000.0,8006790000000000.0,1.12135e+16,1.57046e+16,2.19942e+16,3.0803e+16,4.31396e+16,5.87664e+16,8.68836e+16,1.2278e+17,1.66381e+17,2.26492e+17,3.21381e+17
112,2.54327e-06,567571000.0,794884000.0,1113240000.0,1559090000.0,2183510000.0,3058000000.0,4282740000.0,5997980000.0,8400170000.0,11764500000.0,16476100000.0,23074800000.0,32316300000.0,45259100000.0,63385400000.0,88771300000.0,124324000000.0,174116000000.0,243850000000.0,341513000000.0,478289000000.0,669844000000.0,938118000000.0,1313830000000.0,1840030000000.0,2576960000000.0,3609040000000.0,5054460000000.0,7078780000000.0,9913840000000.0,13884300000000.0,19445000000000.0,27232800000000.0,38139600000000.0,53414500000000.0,74807100000000.0,104767000000000.0,146727000000000.0,205491000000000.0,287791000000000.0,403051000000000.0,564474000000000.0,790546000000000.0,1107160000000000.0,1550580000000000.0,2171590000000000.0,3041310000000000.0,4259360000000000.0,5965250000000000.0,8354330000000000.0,1.17003e+16,1.63862e+16,2.29489e+16,3.214e+16,4.50121e+16,6.18565e+16,9.09914e+16,1.27796e+17,1.72816e+17,2.35976e+17,3.36664e+17
113,2.58047e-06,592207000.0,829387000.0,1161560000.0,1626760000.0,2278280000.0,3190740000.0,4468630000.0,6258320000.0,8764790000.0,12275100000.0,17191300000.0,24076400000.0,33719100000.0,47223600000.0,66136700000.0,92624500000.0,129721000000.0,181674000000.0,254435000000.0,356336000000.0,499049000000.0,698919000000.0,978837000000.0,1370860000000.0,1919890000000.0,2688820000000.0,3765690000000.0,5273850000000.0,7386040000000.0,10344200000000.0,14487000000000.0,20289100000000.0,28414900000000.0,39795000000000.0,55733000000000.0,78054100000000.0,109315000000000.0,153096000000000.0,214411000000000.0,300282000000000.0,420546000000000.0,588975000000000.0,824860000000000.0,1155220000000000.0,1617880000000000.0,2265850000000000.0,3173320000000000.0,4444240000000000.0,6224170000000000.0,8716960000000000.0,1.22081e+16,1.70975e+16,2.3945e+16,3.35351e+16,4.69659e+16,6.50402e+16,9.52766e+16,1.32926e+17,1.7938e+17,2.46357e+17,3.52846e+17
114,2.61822e-06,617912000.0,865387000.0,1211970000.0,1697370000.0,2377170000.0,3329230000.0,4662590000.0,6529970000.0,9145230000.0,12807900000.0,17937500000.0,25121500000.0,35182700000.0,49273400000.0,69007400000.0,96644900000.0,135351000000.0,189560000000.0,265479000000.0,371803000000.0,520711000000.0,729256000000.0,1021320000000.0,1430370000000.0,2003230000000.0,2805530000000.0,3929140000000.0,5502770000000.0,7706630000000.0,10793100000000.0,15115800000000.0,21169700000000.0,29648200000000.0,41522400000000.0,58152100000000.0,81442100000000.0,114060000000000.0,159741000000000.0,223717000000000.0,313316000000000.0,438800000000000.0,614540000000000.0,860664000000000.0,1205360000000000.0,1688110000000000.0,2364200000000000.0,3311060000000000.0,4637150000000000.0,6494330000000000.0,9095320000000000.0,1.2738e+16,1.78396e+16,2.49844e+16,3.49907e+16,4.90045e+16,6.83956e+16,9.96245e+16,1.38189e+17,1.86395e+17,2.56973e+17,3.69818e+17
115,2.65652e-06,644733000.0,902949000.0,1264580000.0,1771050000.0,2480360000.0,3473740000.0,4864980000.0,6813410000.0,9542190000.0,13363800000.0,18716100000.0,26211900000.0,36709800000.0,51412100000.0,72002700000.0,100840000000.0,141226000000.0,197788000000.0,277002000000.0,387942000000.0,543313000000.0,760910000000.0,1065660000000.0,1492450000000.0,2090180000000.0,2927300000000.0,4099690000000.0,5741620000000.0,8041140000000.0,11261600000000.0,15771900000000.0,22088600000000.0,30935100000000.0,43324700000000.0,60676300000000.0,84977200000000.0,119011000000000.0,166675000000000.0,233428000000000.0,326916000000000.0,457846000000000.0,641215000000000.0,898022000000000.0,1257680000000000.0,1761380000000000.0,2466820000000000.0,3454780000000000.0,4838430000000000.0,6776230000000000.0,9490110000000000.0,1.32909e+16,1.86139e+16,2.60688e+16,3.65095e+16,4.80788e+16,7.18775e+16,1.04133e+17,1.43569e+17,1.93634e+17,2.68791e+17,3.87467e+17
116,2.69539e-06,672718000.0,942142000.0,1319470000.0,1847920000.0,2588020000.0,3624520000.0,5076150000.0,7109150000.0,9956370000.0,13943900000.0,19528500000.0,27349600000.0,38303200000.0,53643700000.0,75128000000.0,105217000000.0,147356000000.0,206373000000.0,289025000000.0,404780000000.0,566896000000.0,793938000000.0,1111910000000.0,1557230000000.0,2180910000000.0,3054360000000.0,4277640000000.0,5990840000000.0,8390180000000.0,11750500000000.0,16456500000000.0,23047400000000.0,32277900000000.0,45205200000000.0,63310000000000.0,88665700000000.0,124176000000000.0,173909000000000.0,243560000000000.0,341106000000000.0,477720000000000.0,669047000000000.0,937001000000000.0,1312270000000000.0,1837840000000000.0,2573890000000000.0,3604740000000000.0,5048440000000000.0,7070350000000000.0,9902040000000000.0,1.38678e+16,1.94219e+16,2.72004e+16,3.80942e+16,5.06415e+16,7.54959e+16,1.08713e+17,1.49137e+17,2.01357e+17,2.80781e+17,4.06019e+17
117,2.73482e-06,701918000.0,983037000.0,1376740000.0,1928130000.0,2700350000.0,3781840000.0,5296480000.0,7417720000.0,10388500000.0,14549200000.0,20376100000.0,28536800000.0,39965800000.0,55972100000.0,78389000000.0,109784000000.0,153753000000.0,215331000000.0,301571000000.0,422350000000.0,591502000000.0,828399000000.0,1160170000000.0,1624830000000.0,2275570000000.0,3186940000000.0,4463310000000.0,6250870000000.0,8754360000000.0,12260500000000.0,17170800000000.0,24047800000000.0,33678900000000.0,47167400000000.0,66058000000000.0,92514300000000.0,129566000000000.0,181458000000000.0,254132000000000.0,355912000000000.0,498455000000000.0,698087000000000.0,977672000000000.0,1369230000000000.0,1917610000000000.0,2685610000000000.0,3761210000000000.0,5267570000000000.0,7377250000000000.0,1.03318e+16,1.44698e+16,2.02649e+16,2.8381e+16,3.97477e+16,5.32416e+16,7.92644e+16,1.13425e+17,1.54813e+17,2.0945e+17,2.94093e+17,4.25047e+17
118,2.77483e-06,732385000.0,1025710000.0,1436500000.0,2011820000.0,2817560000.0,3946000000.0,5526380000.0,7739700000.0,10839500000.0,15180700000.0,21260500000.0,29775400000.0,41700500000.0,58401600000.0,81791500000.0,114549000000.0,160426000000.0,224677000000.0,314661000000.0,440683000000.0,617177000000.0,864357000000.0,1210530000000.0,1695350000000.0,2374340000000.0,3325270000000.0,4657040000000.0,6522200000000.0,9134350000000.0,12792700000000.0,17916100000000.0,25091600000000.0,35140800000000.0,49214700000000.0,68925300000000.0,96529900000000.0,135190000000000.0,189334000000000.0,265163000000000.0,371361000000000.0,520091000000000.0,728388000000000.0,1020110000000000.0,1428660000000000.0,2000840000000000.0,2802190000000000.0,3924460000000000.0,5496220000000000.0,7697460000000000.0,1.07803e+16,1.50978e+16,2.11445e+16,2.96129e+16,4.14729e+16,5.60883e+16,8.31389e+16,1.18223e+17,1.60775e+17,2.18021e+17,3.07694e+17,4.44972e+17
119,2.81542e-06,764175000.0,1070230000.0,1498850000.0,2099150000.0,2939860000.0,4117280000.0,5766250000.0,8075640000.0,11309900000.0,15839600000.0,22183400000.0,31067800000.0,43510600000.0,60936600000.0,85341800000.0,119521000000.0,167390000000.0,234429000000.0,328319000000.0,459811000000.0,643965000000.0,901874000000.0,1263080000000.0,1768940000000.0,2477400000000.0,3469610000000.0,4859190000000.0,6805300000000.0,9530830000000.0,13347900000000.0,18693800000000.0,26180700000000.0,36666100000000.0,51350900000000.0,71917000000000.0,100720000000000.0,141058000000000.0,197552000000000.0,276672000000000.0,387480000000000.0,542666000000000.0,760004000000000.0,1064390000000000.0,1490680000000000.0,2087690000000000.0,2923820000000000.0,4094810000000000.0,5734780000000000.0,8031570000000000.0,1.12482e+16,1.57532e+16,2.20623e+16,3.08983e+16,4.32731e+16,5.89779e+16,8.71794e+16,1.23143e+17,1.66824e+17,2.27161e+17,3.22485e+17,4.65246e+17
120,2.85661e-06,797344000.0,1116680000.0,1563910000.0,2190260000.0,3067470000.0,4295990000.0,6016540000.0,8426170000.0,11800900000.0,16527100000.0,23146300000.0,32416400000.0,45399200000.0,63581600000.0,89046100000.0,124709000000.0,174655000000.0,244605000000.0,342570000000.0,479769000000.0,671917000000.0,941021000000.0,1317900000000.0,1845720000000.0,2584940000000.0,3620210000000.0,5070100000000.0,7100690000000.0,9944520000000.0,13927300000000.0,19505200000000.0,27317100000000.0,38257600000000.0,53579800000000.0,75038600000000.0,105092000000000.0,147181000000000.0,206127000000000.0,288681000000000.0,404299000000000.0,566221000000000.0,792993000000000.0,1110590000000000.0,1555380000000000.0,2178310000000000.0,3050730000000000.0,4272550000000000.0,5983710000000000.0,8380190000000000.0,1.17365e+16,1.64369e+16,2.30199e+16,3.22395e+16,4.51514e+16,6.20864e+16,9.13009e+16,1.28163e+17,1.7329e+17,2.36725e+17,3.37784e+17,4.86326e+17
121,2.8984e-06,831953000.0,1165150000.0,1631800000.0,2285330000.0,3200610000.0,4482460000.0,6277690000.0,8791910000.0,12313100000.0,17244500000.0,24150900000.0,33823400000.0,47369700000.0,66341400000.0,92911200000.0,130122000000.0,182236000000.0,255222000000.0,357439000000.0,500594000000.0,701082000000.0,981867000000.0,1375110000000.0,1925840000000.0,2697140000000.0,3777340000000.0,5290170000000.0,7408900000000.0,10376200000000.0,14531800000000.0,20351900000000.0,28502800000000.0,39918200000000.0,55905500000000.0,78295700000000.0,109653000000000.0,153570000000000.0,215074000000000.0,301212000000000.0,421847000000000.0,590798000000000.0,827413000000000.0,1158790000000000.0,1622890000000000.0,2272860000000000.0,3183150000000000.0,4458000000000000.0,6243430000000000.0,8743940000000000.0,1.22459e+16,1.71504e+16,2.40191e+16,3.36388e+16,4.71112e+16,6.52735e+16,9.55907e+16,1.33306e+17,1.79861e+17,2.47117e+17,3.54072e+17,5.07714e+17
122,2.9408e-06,868065000.0,1215730000.0,1702630000.0,2384530000.0,3339540000.0,4677020000.0,6550180000.0,9173530000.0,12847500000.0,17993000000.0,25199200000.0,35291500000.0,49425900000.0,69221000000.0,96944100000.0,135770000000.0,190146000000.0,266300000000.0,372954000000.0,522322000000.0,731513000000.0,1024490000000.0,1434790000000.0,2009430000000.0,2814210000000.0,3941300000000.0,5519800000000.0,7730480000000.0,10826600000000.0,15162600000000.0,21235200000000.0,29740000000000.0,41650900000000.0,58332100000000.0,81694200000000.0,114413000000000.0,160235000000000.0,224410000000000.0,314286000000000.0,440158000000000.0,616442000000000.0,863328000000000.0,1209090000000000.0,1693330000000000.0,2371520000000000.0,3321310000000000.0,4651500000000000.0,6514430000000000.0,9123470000000000.0,1.27774e+16,1.78948e+16,2.50617e+16,3.5099e+16,4.91561e+16,6.86472e+16,9.99451e+16,1.38575e+17,1.86918e+17,2.57827e+17,3.71062e+17,5.29784e+17
123,2.98382e-06,905744000.0,1268500000.0,1776530000.0,2488030000.0,3484490000.0,4880030000.0,6834490000.0,9571720000.0,13405200000.0,18774000000.0,26293000000.0,36823400000.0,51571200000.0,72225500000.0,101152000000.0,141663000000.0,198400000000.0,277859000000.0,389142000000.0,544994000000.0,763265000000.0,1068950000000.0,1497070000000.0,2096650000000.0,2936360000000.0,4112380000000.0,5759390000000.0,8066030000000.0,11296500000000.0,15820700000000.0,22157000000000.0,31030900000000.0,43458800000000.0,60864100000000.0,85240200000000.0,119379000000000.0,167190000000000.0,234150000000000.0,327928000000000.0,459263000000000.0,643199000000000.0,900801000000000.0,1261570000000000.0,1766830000000000.0,2474450000000000.0,3465480000000000.0,4853400000000000.0,6797200000000000.0,9519480000000000.0,1.3332e+16,1.86715e+16,2.61495e+16,3.66224e+16,4.82639e+16,7.21327e+16,1.04464e+17,1.43972e+17,1.94164e+17,2.69657e+17,3.88807e+17,5.52196e+17
124,3.02747e-06,945058000.0,1323560000.0,1853640000.0,2596030000.0,3635740000.0,5091860000.0,7131150000.0,9987180000.0,13987100000.0,19588900000.0,27434300000.0,38421700000.0,53809700000.0,75360500000.0,105543000000.0,147812000000.0,207012000000.0,289920000000.0,406033000000.0,568650000000.0,796395000000.0,1115350000000.0,1562050000000.0,2187660000000.0,3063810000000.0,4290880000000.0,6009380000000.0,8416140000000.0,11786800000000.0,16507500000000.0,23118700000000.0,32377800000000.0,45345100000000.0,63505900000000.0,88940100000000.0,124561000000000.0,174447000000000.0,244314000000000.0,342162000000000.0,479198000000000.0,671117000000000.0,939901000000000.0,1316330000000000.0,1843530000000000.0,2581860000000000.0,3615900000000000.0,5064070000000000.0,7092230000000000.0,9932680000000000.0,1.39107e+16,1.9482e+16,2.72846e+16,3.82121e+16,5.08293e+16,7.57681e+16,1.09048e+17,1.49545e+17,2.01942e+17,2.8166e+17,4.07378e+17,5.75277e+17
125,3.07176e-06,986079000.0,1381000000.0,1934100000.0,2708710000.0,3793550000.0,5312870000.0,7440680000.0,10420700000.0,14594200000.0,20439200000.0,28625100000.0,40089500000.0,56145300000.0,78631600000.0,110124000000.0,154228000000.0,215997000000.0,302504000000.0,423657000000.0,593333000000.0,830963000000.0,1163760000000.0,1629850000000.0,2282610000000.0,3196800000000.0,4477130000000.0,6270220000000.0,8781450000000.0,12298400000000.0,17224000000000.0,24122200000000.0,33783200000000.0,47313400000000.0,66262400000000.0,92800600000000.0,129967000000000.0,182019000000000.0,254918000000000.0,357014000000000.0,499998000000000.0,700248000000000.0,980698000000000.0,1373470000000000.0,1923540000000000.0,2693930000000000.0,3772850000000000.0,5283880000000000.0,7400080000000000.0,1.03638e+16,1.45145e+16,2.03276e+16,2.84689e+16,3.98707e+16,5.3446e+16,7.95406e+16,1.13771e+17,1.55244e+17,2.10044e+17,2.95076e+17,4.26487e+17,5.9878e+17
126,3.1167e-06,1028880000.0,1440950000.0,2018050000.0,2826280000.0,3958210000.0,5543480000.0,7763650000.0,10873000000.0,15227700000.0,21326300000.0,29867600000.0,41829600000.0,58582400000.0,82044700000.0,114904000000.0,160923000000.0,225372000000.0,315634000000.0,442046000000.0,619087000000.0,867032000000.0,1214280000000.0,1700600000000.0,2381690000000.0,3335560000000.0,4671460000000.0,6542380000000.0,9162610000000.0,12832300000000.0,17971600000000.0,25169200000000.0,35249500000000.0,49367000000000.0,69138600000000.0,96828700000000.0,135609000000000.0,189920000000000.0,265983000000000.0,372510000000000.0,521701000000000.0,730642000000000.0,1023270000000000.0,1433080000000000.0,2007040000000000.0,2810860000000000.0,3936610000000000.0,5513230000000000.0,7721280000000000.0,1.08137e+16,1.51446e+16,2.121e+16,2.97046e+16,4.16013e+16,5.6297e+16,8.34308e+16,1.18574e+17,1.61212e+17,2.18681e+17,3.08691e+17,4.46433e+17,6.231e+17
