,photon_energies,1000000000000000.0,1091850416099001.4,1192137331135562.5,1301635641047522.2,1421191416287027.5,1551728439229320.0,1694255342045187.0,1849873400189993.2,2019785041727918.8,2205303138241175.8,2407861149113061.5,2629024197567715.5,2870501164048653.5,3134157890379190.0,3422031596730501.0,3736346622794127.5,4079531614787867.0,4454238291095163.5,4863361931536359.0,5310063748588038.0,5797795313408072.0,6330325225401444.0,6911768231396571.0,7546617019430205.0,8239776932804675.0,8996603872645774.0,9822945681826176.0,1.0725187330019842e+16,1.1710300249021902e+16,1.2785896199538804e+16,1.3960286085665084e+16,1.524254417149452e+16,1.66425781960537e+16,1.81712059283214e+16,1.984023875385836e+16,2.1662572938903784e+16,2.3652289277117064e+16,2.5824761888914212e+16,2.819677701406885e+16,3.0786662715461828e+16,3.361443049617661e+16,3.670192992418139e+16,4.007301745935384e+16,4.375374078733804e+16,4.777254008454289e+16,5.216046776941437e+16,5.695142843795363e+16,6.218244083741217e+16,6.789392390238002e+16,7.413000906340816e+16,8.093888124130494e+16,8.837315116190646e+16,9.649026186810752e+16,1.053529325701948e+17,1.1502964326401722e+17,1.255951638615369e+17,1.3713113192224131e+17,1.4972668344942624e+17,1.634791416253795e+17,1.7849476880717818e+17,1.948895875936141e+17,2.1279027730745037e+17,2.3233515281996157e+17,2.536752332809001e+17,2.7697540901176202e+17,3.0241571557868346e+17,3.301927248894628e+17,3.6052106406342304e+17,3.936350738101032e+17,4.2979061913072224e+17,4.692670663333265e+17,5.123694416376044e+17,5.5943078804843136e+17,6.10814738709272e+17,6.669183266191215e+17,7.281750524231375e+17,7.950582339811148e+17,8.680846635952174e+17,9.478186011555997e+17,1.034876134058115e+18,1.1299299375822788e+18,1.2337144725119296e+18,1.3470316601595215e+18,1.470757078643702e+18,1.6058467282976778e+18,1.7533444184830395e+18,1.9143898328855683e+18,2.0902273356118054e+18,2.2822155861292567e+18,2.491838037342855e+18,2.7207143979241155e+18,2.9706131474599895e+18,3.2434652011233536e+18,3.541378829449194e+18,3.866655948498297e+18,4.221809906279544e+18,4.609584902862206e+18,5.032977194233774e+18,5.495258243740931e+18,6.000000000000003e+18
173,6.16793e-06,1.3514672192241841e+24,1.2139727187208893e+24,1.0900453193486405e+24,9.783760878339711e+23,8.777812714572204e+23,7.871856273558939e+23,7.05619950815308e+23,6.322066197629028e+23,5.661497270664066e+23,5.067324566884933e+23,4.533049887355137e+23,4.052791593495952e+23,3.6212548619423495e+23,3.233636601332668e+23,2.8855964437859642e+23,2.5732293994394764e+23,2.292991066885053e+23,2.041684997161968e+23,1.8164328064750175e+23,1.614625436313031e+23,1.4339131509763577e+23,1.2721794402203224e+23,1.1275054769654442e+23,9.981687603288724e+22,8.826148406125242e+22,7.794372219362098e+22,6.873745835114443e+22,6.052885560799366e+22,5.321505971113411e+22,4.670396581944754e+22,4.091236490649019e+22,3.5765294103213334e+22,3.119565874574156e+22,2.7142849947648947e+22,2.355242247473549e+22,2.037562856476096e+22,1.7568524621673463e+22,1.5091715705312935e+22,1.2909956625973853e+22,1.0991539903453668e+22,9.308121230073272e+21,7.834365484616683e+21,6.547557887957934e+21,5.427465917260299e+21,4.4560489602575106e+21,3.617231680736104e+21,2.8967915811866595e+21,2.2821745180549102e+21,1.7623954714621601e+21,1.3280101510259747e+21,9.709895782332996e+20,6.845340116394325e+20,4.624679868828606e+20,2.981229353388494e+20,1.83264930608335e+20,1.0786412952211928e+20,6.125521208066513e+19,3.382635521680865e+19,1.8202909433565164e+19,9.42428911528349e+18,4.5503439665622595e+18,1.997928713469904e+18,8.20785838963459e+17,3.601088217802827e+17,2.0648997624821488e+17,1.7086371418899984e+17,1.845575546392155e+17,2.2549574008019293e+17,2.908969118574662e+17,3.8486821426726234e+17,5.056840387567868e+17,6.46921630597479e+17,8.24165174633324e+17,1.074100015866031e+18,1.4027000010816824e+18,1.7907600000623084e+18,2.31231000000265e+18,3.003870000000083e+18,3.840610000000002e+18,4.97606e+18,6.3666e+18,8.22224e+18,1.05207e+19,1.35213e+19,1.73323e+19,2.21456e+19,2.82853e+19,3.61257e+19,4.60626e+19,5.86234e+19,7.44794e+19,9.44792e+19,1.19584e+20,1.51151e+20,1.90615e+20,2.3979e+20,3.00888e+20,3.76628e+20,4.69677e+20,5.83025e+20
174,6.25816e-06,1.3319782942768358e+24,1.1964662505078103e+24,1.0743256977398648e+24,9.642665748648532e+23,8.651221964798112e+23,7.758328225532598e+23,6.954432223371894e+23,6.230884272934064e+23,5.579840056641702e+23,4.994234764438687e+23,4.4676638882955977e+23,3.994330590985424e+23,3.569016389728046e+23,3.1869874440752894e+23,2.8439659654896355e+23,2.5361032661125114e+23,2.2599060476961993e+23,2.0122239476158756e+23,1.7902200825300863e+23,1.59132301133421e+23,1.4132168767686072e+23,1.2538156843816464e+23,1.1112282727953088e+23,9.837569760927149e+22,8.698697566306989e+22,7.681803974564439e+22,6.774457634813643e+22,5.965438984931231e+22,5.244610895826952e+22,4.602895680155735e+22,4.032092406995496e+22,3.5248128719573133e+22,3.0744443461089807e+22,2.67501332805234e+22,2.321153794637227e+22,2.008061254932728e+22,1.7314047086412025e+22,1.4873014624391468e+22,1.2722778146364736e+22,1.0832087341866993e+22,9.173006576521742e+21,7.720566012463983e+21,6.45237837217756e+21,5.348502833171537e+21,4.3911588683565687e+21,3.564502867507306e+21,2.8545172926742774e+21,2.2488288132709593e+21,1.736610423805984e+21,1.3085533177211338e+21,9.567431149606129e+20,6.744763195499862e+20,4.5566419434562087e+20,2.9373206720499876e+20,1.8056340436752076e+20,1.0627322073009571e+20,6.0351611649246355e+19,3.3327618564321657e+19,1.793505617851372e+19,9.286468497190556e+18,4.4850950773909453e+18,1.968086895859841e+18,8.127119305326906e+17,3.600563215147805e+17,2.098074982433207e+17,1.7588967006907037e+17,1.9119896033446077e+17,2.3468792127131648e+17,3.0443855940263066e+17,4.033790618754468e+17,5.276868590030239e+17,6.728076062333473e+17,8.587111720229919e+17,1.1234700156287364e+18,1.462480001065501e+18,1.8662600000613757e+18,2.41687000000261e+18,3.129000000000082e+18,4.002290000000002e+18,5.18953e+18,6.6402e+18,8.56906e+18,1.09675e+19,1.40653e+19,1.8056e+19,2.30902e+19,2.94856e+19,3.76117e+19,4.79123e+19,6.10014e+19,7.75007e+19,9.82614e+19,1.24342e+20,1.57046e+20,1.97985e+20,2.49037e+20,3.124e+20,3.90824e+20,4.86885e+20,6.0371e+20
175,6.34971e-06,1.3127703529933135e+24,1.1792121836781514e+24,1.0588327154640442e+24,9.503604873167141e+23,8.526456350800384e+23,7.646436980398379e+23,6.854132179436252e+23,6.14101697353895e+23,5.499360144400053e+23,4.9221987422163823e+23,4.403220599066971e+23,3.93671245644402e+23,3.517531071503808e+23,3.14101085627923e+23,2.802935699331851e+23,2.4995124030671425e+23,2.2272980356125547e+23,1.983187656224499e+23,1.7643852836780405e+23,1.5683565519221162e+23,1.3928189936910434e+23,1.235716690361495e+23,1.095185747383657e+23,9.69552975745787e+22,8.573084267313616e+22,7.570858699412406e+22,6.67660093792355e+22,5.879253184813442e+22,5.168824469126978e+22,4.536367985672489e+22,3.973801045542996e+22,3.4738419685719896e+22,3.029973368557382e+22,2.6363078714276343e+22,2.287556822513131e+22,1.978985002826864e+22,1.706323857885317e+22,1.4657466761233266e+22,1.2538298404634366e+22,1.0674933776988047e+22,9.039840025086773e+21,7.608407327852258e+21,6.358571187549006e+21,5.27067827635802e+21,4.3272044025313346e+21,3.512534340866958e+21,2.8128525579251766e+21,2.215963929249921e+21,1.7111971855902334e+21,1.2893770510443893e+21,9.427020920143657e+20,6.645636708203498e+20,4.4895852775101576e+20,2.894045341104125e+20,1.7790085682800316e+20,1.0470528071571656e+20,5.946107604967793e+19,3.2836118399189697e+19,1.7671122646057169e+19,9.150709137800336e+18,4.4208823393279334e+18,1.9421447018063473e+18,8.050001734286774e+17,3.601684107372649e+17,2.1321468023296237e+17,1.810471456790605e+17,1.9827210535076896e+17,2.4490151811623616e+17,3.188242985702979e+17,4.2224792610491974e+17,5.500676818419189e+17,6.998045822206323e+17,8.972501694503101e+17,1.1754100153948644e+18,1.5234700010495526e+18,1.9428600000604564e+18,2.5259800000025713e+18,3.258420000000081e+18,4.179520000000002e+18,5.40775e+18,6.91787e+18,8.92247e+18,1.14452e+19,1.4657e+19,1.88008e+19,2.40519e+19,3.07132e+19,3.91814e+19,4.99132e+19,6.3484e+19,8.06004e+19,1.02099e+20,1.29272e+20,1.63266e+20,2.05736e+20,2.58605e+20,3.24107e+20,4.05343e+20,5.04759e+20,6.25395e+20
176,6.4426e-06,1.2938392060028895e+24,1.1622067550132815e+24,1.0435629934059753e+24,9.366547921858999e+23,8.40348866042738e+23,7.53615813398407e+23,6.75527750028657e+23,6.05244469883018e+23,5.4200399807727756e+23,4.8512007887162864e+23,4.3397059641895266e+23,3.879924623000429e+23,3.466787678003474e+23,3.0956968101664896e+23,2.762496696357936e+23,2.4634488296099564e+23,2.1951599186251202e+23,1.9545697899932007e+23,1.738922775189557e+23,1.545721048949986e+23,1.3727150528392796e+23,1.2178785106573934e+23,1.0793744017565302e+23,9.55553661307811e+22,8.44928111210813e+22,7.4615121960556705e+22,6.580154401293654e+22,5.794309362790217e+22,5.094130161525342e+22,4.470798988393606e+22,3.9163496925852525e+22,3.423605583096265e+22,2.9861432425243052e+22,2.5981601829914856e+22,2.2544440033940683e+22,1.9503277584483525e+22,1.6816044396113601e+22,1.4445025103521532e+22,1.2356477164615583e+22,1.052004493266295e+22,8.908592531331492e+21,7.497864968296188e+21,6.266115874164319e+21,5.193975272834286e+21,4.264171613957236e+21,3.4613147662098996e+21,2.7717882896964817e+21,2.183572698057806e+21,1.686150214157283e+21,1.270477168665585e+21,9.288634471369692e+20,6.547939036993107e+20,4.4234952492053456e+20,2.8513939264906432e+20,1.7527670785002222e+20,1.0315996839701688e+20,5.858341231612805e+19,3.2351748748645523e+19,1.7411052946489553e+19,9.016983337400766e+18,4.3576945725873326e+18,1.9166524141012462e+18,7.975475463438994e+17,3.604834072453376e+17,2.167912142893785e+17,1.8642004384683373e+17,2.0555096376499117e+17,2.553575244200134e+17,3.3405712799493376e+17,4.421298067079613e+17,5.7307650723483194e+17,7.278435585540969e+17,9.363521669147176e+17,1.2291100151643643e+18,1.5864000010338342e+18,2.0273900000595507e+18,2.638750000002533e+18,3.3901500000000794e+18,4.362590000000002e+18,5.6316e+18,7.22568e+18,9.29054e+18,1.19332e+19,1.52595e+19,1.9565e+19,2.50464e+19,3.19885e+19,4.07908e+19,5.19434e+19,6.60332e+19,8.38255e+19,1.06234e+20,1.3438e+20,1.69601e+20,2.13648e+20,2.68546e+20,3.36524e+20,4.20469e+20,5.23066e+20,6.47398e+20
177,6.536849999999999e-06,1.2751807933060448e+24,1.1454463175058514e+24,1.0285132568003069e+24,9.231465501304008e+23,8.282292521861053e+23,7.427468035738349e+23,6.657846985413979e+23,5.965148453477314e+23,5.341862554649752e+23,4.781225677620777e+23,4.2771063622283254e+23,3.8239549118586996e+23,3.4167753267298945e+23,3.051035587625141e+23,2.7226402839643426e+23,2.4279048114979674e+23,2.163484804349643e+23,1.9263642114954904e+23,1.713827096340454e+23,1.5234116479770867e+23,1.3529007426948354e+23,1.2002973196690792e+23,1.0637908449912571e+23,9.417560304667873e+22,8.327261549697625e+22,7.353741013894543e+22,6.485097340868667e+22,5.71058930169408e+22,5.020511953979364e+22,4.406174626302847e+22,3.859726027027109e+22,3.3740929417667244e+22,2.9429445681414723e+22,2.5605620815389388e+22,2.2218082358600707e+22,1.922083375925906e+22,1.6572411524596999e+22,1.42356440907342e+22,1.2177275432685017e+22,1.0367387591227734e+22,8.779235947752155e+21,7.388915226749169e+21,6.174992603955122e+21,5.118377372798234e+21,4.2020469845782776e+21,3.4108331589719304e+21,2.7313156813432517e+21,2.1516481731078733e+21,1.661464138026485e+21,1.251849617462345e+21,9.152242126998202e+20,6.451649232174445e+20,4.358357688362616e+20,2.809357285771638e+20,1.726903952613621e+20,1.0163695305701558e+20,5.7718432985654346e+19,3.18744069560891e+19,1.7154792874928314e+19,8.885264919733566e+18,4.2955210415073254e+18,1.8918115075580777e+18,7.90414202754508e+17,3.609400560840901e+17,2.20462801995442e+17,1.9198627040152634e+17,2.1347651045464822e+17,2.6681893417904893e+17,3.4994804635318054e+17,4.6230270344450246e+17,5.96547335144316e+17,7.577795352286652e+17,9.796211644156707e+17,1.284460014937186e+18,1.6505600010183424e+18,2.1143400000586578e+18,2.755690000002495e+18,3.5313400000000783e+18,4.556670000000002e+18,5.86176e+18,7.53799e+18,9.6703e+18,1.24417e+19,1.59154e+19,2.03661e+19,2.60555e+19,3.32924e+19,4.24549e+19,5.40527e+19,6.86943e+19,8.71322e+19,1.10457e+20,1.39668e+20,1.76255e+20,2.21926e+20,2.78758e+20,3.49122e+20,4.36032e+20,5.42166e+20,6.70302e+20
178,6.632480000000001e-06,1.2567911751915508e+24,1.1289273322008108e+24,1.0136803279053282e+24,9.098329088940377e+23,8.16284234461867e+23,7.320343735820448e+23,6.561820062431119e+23,5.879109804937159e+23,5.2648113589203034e+23,4.712258633732451e+23,4.2154085753197357e+23,3.768791505052161e+23,3.367483457608913e+23,3.0070177584682425e+23,2.683358046496543e+23,2.3928728436357847e+23,2.1322660046071613e+23,1.8985649651425423e+23,1.6890929481951152e+23,1.5014236383884913e+23,1.3333718794795277e+23,1.1829694051399682e+23,1.04843178663037e+23,9.281571698623005e+22,8.206999815734084e+22,7.247522397116861e+22,6.391409685414641e+22,5.6280753240908386e+22,4.947954302054393e+22,4.342481254010001e+22,3.803918092820001e+22,3.3252935900227946e+22,2.900368224038167e+22,2.5235056282565322e+22,2.189642628891159e+22,1.8942458914776275e+22,1.6332288521391806e+22,1.4029279512217998e+22,1.2000655370528448e+22,1.0216929519200434e+22,8.651742960809109e+21,7.281535098564312e+21,6.085182136330572e+21,5.043868613839884e+21,4.1408173968636175e+21,3.361078860052254e+21,2.691426187185383e+21,2.1201836136788176e+21,1.6371337448761228e+21,1.2334904644014184e+21,9.017815090030653e+20,6.356746965391749e+20,4.2941588448951986e+20,2.767926547864223e+20,1.7014137358798334e+20,1.0013591390196354e+20,5.68659566767498e+19,3.1403993648264348e+19,1.6902290286004417e+19,8.755528067159838e+18,4.234351523368817e+18,1.867411235530509e+18,7.835618656698612e+17,3.615986276330933e+17,2.2430815377693056e+17,1.9778373396283152e+17,2.215267210417166e+17,2.7872674156764886e+17,3.668660523608962e+17,4.833116160815886e+17,6.207641655340344e+17,7.886145122394124e+17,1.0239101619526414e+18,1.3414800147132823e+18,1.718390001003074e+18,2.2088000000577777e+18,2.875010000002457e+18,3.6745900000000773e+18,4.758040000000002e+18,6.10434e+18,7.86796e+18,1.00718e+19,1.29582e+19,1.65922e+19,2.12176e+19,2.71346e+19,3.46514e+19,4.41623e+19,5.61954e+19,7.14559e+19,9.06848e+19,1.14854e+20,1.45131e+20,1.83006e+20,2.30433e+20,2.89417e+20,3.62405e+20,4.52147e+20,5.61614e+20,6.93645e+20
179,6.72951e-06,1.2386665237846343e+24,1.1126463606033128e+24,9.990611191857797e+23,8.967110971875374e+23,8.04511326465372e+23,7.214762935866002e+23,6.46717674293836e+23,5.794310843910556e+23,5.188870355060607e+23,4.644285301276996e+23,4.154599760815229e+23,3.714422920090426e+23,3.3189018103349036e+23,2.9636341602033126e+23,2.644641807194978e+23,2.3583456339749796e+23,2.1014970210759003e+23,1.8711662644067056e+23,1.6647151822387117e+23,1.4797524432894252e+23,1.31412439818003e+23,1.165891160193272e+23,1.0332940296226028e+23,9.147542488354991e+22,8.08847087724221e+22,7.1428342358800305e+22,6.29907193346021e+22,5.546750254356207e+22,4.876442102576376e+22,4.279705613477315e+22,3.7489142733126268e+22,3.2771973700785023e+22,2.858405347773147e+22,2.4869831096910706e+22,2.157940487084018e+22,1.8668095106167972e+22,1.6095625403910616e+22,1.3825888412343483e+22,1.182658021395929e+22,1.006863939812265e+22,8.526087032327017e+21,7.175702232145527e+21,5.996665776897452e+21,4.970433486687115e+21,4.0804701056704446e+21,3.3120415129544394e+21,2.652111504133476e+21,2.089172470382799e+21,1.613153970370378e+21,1.2153958881501142e+21,8.88532538136729e+20,6.26321248510551e+20,4.230885359598596e+20,2.727093093795266e+20,1.6762911289215605e+20,9.865653937112895e+19,5.602580689717148e+19,3.0940412518612427e+19,1.6653494477258981e+19,8.627748460330373e+18,4.174176379380574e+18,1.843626017367444e+18,7.769907227468639e+17,3.623830158263022e+17,2.2826798828119082e+17,2.0388034574492438e+17,2.3049657184032016e+17,2.915579409255246e+17,3.842501447703984e+17,5.046545443928791e+17,6.456619983686816e+17,8.224414895815528e+17,1.0716201595251174e+18,1.3997000144926062e+18,1.7872200009880256e+18,2.3072900000569103e+18,2.99762000000242e+18,3.832490000000076e+18,4.965350000000002e+18,6.35286e+18,8.20505e+18,1.04989e+19,1.3494e+19,1.72959e+19,2.20982e+19,2.82295e+19,3.60542e+19,4.59704e+19,5.8504e+19,7.43277e+19,9.42894e+19,1.19354e+20,1.50859e+20,1.90244e+20,2.39326e+20,3.0031e+20,3.75938e+20,4.68827e+20,5.81986e+20,7.17771e+20
180,6.82796e-06,1.2208031151889248e+24,1.0966000576199981e+24,9.846526269746077e+23,8.837784189994898e+23,7.929081093313762e+23,7.110703943211858e+23,6.373897581490597e+23,5.710734147577276e+23,5.114023940208992e+23,4.577291714432925e+23,4.094667424917353e+23,3.6608379863875564e+23,3.271020403307895e+23,2.9208758792231083e+23,2.606483611409391e+23,2.3243160885445935e+23,2.071171531951182e+23,1.8441624799426297e+23,1.6406887898080662e+23,1.4583936101095803e+23,1.2951543442030054e+23,1.1490590759276114e+23,1.0183744637598169e+23,9.015445136181715e+22,7.971650381230414e+22,7.039655020922754e+22,6.208065113262912e+22,5.4665973834167475e+22,4.805960662627169e+22,4.217834806802721e+22,3.694703267403637e+22,3.2297944000700134e+22,2.8170473176412507e+22,2.450987021914968e+22,2.1266952969071966e+22,1.8397685962565801e+22,1.5862373547280926e+22,1.3625429002317384e+22,1.1655014197451112e+22,9.922486760272252e+21,8.40224234501281e+21,7.071394883059903e+21,5.909425339083231e+21,4.898056903372328e+21,4.020992712069987e+21,3.2637110424979694e+21,2.6133635546727653e+21,2.0586083717794992e+21,1.589519887761963e+21,1.1975621711605877e+21,8.754745781959362e+20,6.171026577034923e+20,4.16852423631371e+20,2.6868485394941438e+20,1.6515309783292166e+20,9.719852649507303e+19,5.519781227932087e+19,3.048356952584551e+19,1.6408356080731863e+19,8.501902222094379e+18,4.11192012770278e+18,1.8203044267494702e+18,7.707151217475443e+17,3.633684364970205e+17,2.3242203179945434e+17,2.1019901937416182e+17,2.3960003980809674e+17,3.050685267461706e+17,4.0274332236790336e+17,5.266204881581828e+17,6.714608336139114e+17,8.567774672504312e+17,1.1209501571325997e+18,1.4594300142751124e+18,1.862410000973194e+18,2.4114000000560553e+18,3.122500000002384e+18,3.994060000000075e+18,5.178650000000002e+18,6.62626e+18,8.55132e+18,1.09435e+19,1.40376e+19,1.80191e+19,2.30421e+19,2.94239e+19,3.75329e+19,4.78119e+19,6.08802e+19,7.73468e+19,9.80688e+19,1.24094e+20,1.56734e+20,1.9761e+20,2.48566e+20,3.11813e+20,3.90095e+20,4.85988e+20,6.02656e+20,7.42442e+20
181,6.92784e-06,1.2031990592945075e+24,1.0807867254071336e+24,9.704533267232452e+23,8.71033505935776e+23,7.814733553347423e+23,7.008155747477053e+23,6.281972708310336e+23,5.628370872768231e+23,5.040264194938976e+23,4.511270784673856e+23,4.035605226243825e+23,3.608031034173726e+23,3.223834170242677e+23,2.878738391315408e+23,2.5688794216581027e+23,2.2907806067114303e+23,2.0412863285224064e+23,1.817550754506053e+23,1.6170112286938725e+23,1.4373448788915002e+23,1.276459710345402e+23,1.1324713713564288e+23,1.0036715104171645e+23,8.885265665009854e+22,7.85652596703465e+22,6.9379738349516395e+22,6.1183795954785825e+22,5.387608230374085e+22,4.736502524633093e+22,4.156862287495242e+22,3.641279339078093e+22,3.1830796643340554e+22,2.776289757588419e+22,2.4155135562160984e+22,2.0959037523364615e+22,1.8131202872231621e+22,1.5632508271344023e+22,1.342788007171929e+22,1.148593916776569e+22,9.77845614138121e+21,8.280195794986301e+21,6.968602014657311e+21,5.82345159208038e+21,4.826731205827292e+21,3.962378922860029e+21,3.2160823349620035e+21,2.5751782389968625e+21,2.0284880840069533e+21,1.5662289965061112e+21,1.1799874266677363e+21,8.626062478018604e+20,6.080179490562399e+20,4.107068881311711e+20,2.6471886325012e+20,1.62713066974104e+20,9.576172183863252e+19,5.438188653229813e+19,3.0033418227229925e+19,1.616685152379307e+19,8.377978762786204e+18,4.0540583807003095e+18,1.7975571586998556e+18,7.646883702668128e+17,3.6447749162796966e+17,2.367261454060754e+17,2.1697771101007443e+17,2.4967611324948374e+17,3.1935949623466086e+17,4.2155158453733286e+17,5.489844472657377e+17,6.984376712522911e+17,8.952874452436847e+17,1.1727201547748352e+18,1.520320014060778e+18,1.9389600009585782e+18,2.520420000055213e+18,3.251820000002348e+18,4.1703300000000737e+18,5.396510000000002e+18,6.90366e+18,8.90447e+18,1.14209e+19,1.46268e+19,1.87624e+19,2.40019e+19,3.06506e+19,3.91015e+19,4.98113e+19,6.3356e+19,8.04384e+19,1.01903e+20,1.29021e+20,1.62949e+20,2.05338e+20,2.58106e+20,3.23485e+20,4.04603e+20,5.03848e+20,6.2429e+20,7.67778e+20
182,7.02919e-06,1.1858472948421738e+24,1.0652000209924858e+24,9.56457522872653e+23,8.584712458145622e+23,7.702024778187107e+23,6.907077214993534e+23,6.191365250908577e+23,5.547187982299475e+23,4.967561533075433e+23,4.446196029983304e+23,3.977389474032873e+23,3.5559808817633076e+23,3.177324184011045e+23,2.8372047944818035e+23,2.531814154318741e+23,2.257725736874817e+23,2.0118294233720484e+23,1.7913204137221235e+23,1.5936730014599895e+23,1.4165978066633894e+23,1.2580329979002996e+23,1.1161213928947408e+23,9.89179272012542e+22,8.756951857839049e+22,7.743051456470851e+22,6.837749892069455e+22,6.029979405858098e+22,5.309751111456503e+22,4.66803982786001e+22,4.096763598533688e+22,3.5886210591714733e+22,3.1370344248670643e+22,2.7361163191264372e+22,2.380548483638287e+22,2.0655535024066947e+22,1.786853894467382e+22,1.5405937373578745e+22,1.3233162380616172e+22,1.1319287306296014e+22,9.636489768543808e+21,8.159898427496298e+21,6.867282395142197e+21,5.738710050509797e+21,4.756427784241296e+21,3.904605227183435e+21,3.169136285776247e+21,2.537540240460601e+21,1.9987995254706078e+21,1.543271954386168e+21,1.1626646053386872e+21,8.499223855027923e+20,5.99063478837654e+20,4.046494647815537e+20,2.60809746981074e+20,1.603080423892802e+20,9.434555013006226e+19,5.357770345698284e+19,2.958977944860903e+19,1.5928885703433871e+19,8.255930887322357e+18,3.997100501712709e+18,1.7752936343327334e+18,7.589582872797893e+17,3.657826943004728e+17,2.4124781010110464e+17,2.2393325687315667e+17,2.6004574847215853e+17,3.3456283894970694e+17,4.414149289771433e+17,5.719534212980237e+17,7.263485112186943e+17,9.343614235524861e+17,1.2263701524508782e+18,1.5831900138495168e+18,2.0230300009441718e+18,2.6328800000543826e+18,3.3830600000023127e+18,4.3532600000000727e+18,5.620190000000002e+18,7.20999e+18,9.27147e+18,1.19077e+19,1.52288e+19,1.95261e+19,2.49957e+19,3.1923e+19,4.07073e+19,5.184e+19,6.59033e+19,8.36612e+19,1.06022e+20,1.34114e+20,1.69267e+20,2.13245e+20,2.6804e+20,3.35891e+20,4.19687e+20,5.22107e+20,6.46277e+20,7.93738e+20
183,7.13202e-06,1.1687461564081606e+24,1.0498384483628985e+24,9.426638721044403e+23,8.460904329091003e+23,7.590943950035421e+23,6.807458644235545e+23,6.1020665127742e+23,5.467177684230592e+23,4.895908976610977e+23,4.382061204481041e+23,3.920014580731884e+23,3.504682533378457e+23,3.1314859805807535e+23,2.7962711023243173e+23,2.4952842518639562e+23,2.225148306425684e+23,1.982797989223984e+23,1.7654689400006294e+23,1.5706718681015e+23,1.3961504021196006e+23,1.2398724382703726e+23,1.1000075712703203e+23,9.748963575797658e+22,8.630491399100045e+22,7.63121595824667e+22,6.73897357277444e+22,5.942856059744514e+22,5.233018553931846e+22,4.600566001253205e+22,4.03753297164153e+22,3.5367233735383287e+22,3.0916542622437837e+22,2.6965231464060683e+22,2.346088448231734e+22,2.035641634099243e+22,1.760966896939643e+22,1.5182639107703935e+22,1.3041257240002709e+22,1.115504261779877e+22,9.496574015836202e+21,8.041338696416029e+21,6.767426299879619e+21,5.655192580908708e+21,4.687139890933238e+21,3.8476660799787903e+21,3.122868389138044e+21,2.5004459466769123e+21,1.9695398467791306e+21,1.5206465581697755e+21,1.145592044781056e+21,8.374217741903629e+20,5.902383880121489e+20,3.986795726998406e+20,2.569571305865624e+20,1.5793779409536637e+20,9.294987638297009e+19,5.278518728801285e+19,2.9152612306613043e+19,1.5694438146821691e+19,8.135750009848115e+18,3.941241774438461e+18,1.7535545821655306e+18,7.534518102620888e+17,3.67221693819387e+17,2.459859034765088e+17,2.3157161833540448e+17,2.713639351711229e+17,3.503605524286914e+17,4.615683551445069e+17,5.95406410156567e+17,7.56263353497761e+17,9.773994021747534e+17,1.2816001501605056e+18,1.6471500136413087e+18,2.1099100009299735e+18,2.7497300000535644e+18,3.524150000002278e+18,4.5465600000000717e+18,5.849580000000002e+18,7.52208e+18,9.65095e+18,1.24158e+19,1.58815e+19,2.03234e+19,2.6004e+19,3.3226e+19,4.23702e+19,5.39451e+19,6.85556e+19,8.69538e+19,1.10242e+20,1.39398e+20,1.75916e+20,2.21499e+20,2.78223e+20,3.4848e+20,4.35239e+20,5.41193e+20,6.69129e+20,8.2024e+20
