# energy,mu_vm,pi_pi0,pi_pi_pi,pi0_e_ve,pi0_mu_vm,pi_pi0_pi0
1.897509576432185e+01,5.306609444642844e-03,2.526438867530097e-03,3.023922097078068e-03,1.778519249011030e-05,4.941185981306341e-04,3.128298403014407e-04
1.932858263820741e+01,5.303290069095552e-03,2.525946562758466e-03,3.080139030415971e-03,1.816330740673053e-05,4.975602279152999e-04,3.180868433259300e-04
1.968865461561821e+01,5.299851265783278e-03,2.524553031520599e-03,3.135273398293566e-03,1.909133415339717e-05,5.007625660023168e-04,3.231952975855845e-04
2.005543437038359e+01,5.296288850922143e-03,2.522360579142927e-03,3.189151371709890e-03,2.003664910127428e-05,5.037248933850148e-04,3.281392620962853e-04
2.042904686162244e+01,5.292598500892969e-03,2.519483166875698e-03,3.241599098175663e-03,2.099957431209355e-05,5.064471630237760e-04,3.329032093323662e-04
2.080961937631587e+01,5.288775747978867e-03,2.516047288571356e-03,3.292443365021228e-03,2.185161105666142e-05,5.089296700332207e-04,3.374720636493744e-04
2.119728157267291e+01,5.284815975999313e-03,2.512192795006876e-03,3.341512514673885e-03,2.271182763770461e-05,5.111723018560053e-04,3.418312625746356e-04
2.159216552430413e+01,5.280714415839920e-03,2.508321377224009e-03,3.388637049553900e-03,2.358649035563414e-05,5.131760993040077e-04,3.459667921390606e-04
2.199440576521807e+01,5.276466140877522e-03,2.504047245407584e-03,3.433650483704891e-03,2.424082829532823e-05,5.149414199545545e-04,3.498652339474144e-04
2.240413933565602e+01,5.272066062300120e-03,2.499625287122762e-03,3.476389914205731e-03,2.490735589011761e-05,5.164698545016875e-04,3.535137990909282e-04
2.282150582878057e+01,5.267508924321685e-03,2.495050704742374e-03,3.516696666569499e-03,2.562341740368228e-05,5.177621162321019e-04,3.569003665628239e-04
2.324664743823401e+01,5.262789299291740e-03,2.490318686432234e-03,3.554416891157752e-03,2.648536982882224e-05,5.188198723127896e-04,3.600135144956842e-04
2.367970900658256e+01,5.257901582700160e-03,2.485423638975144e-03,3.589402310199029e-03,2.736337955728152e-05,5.196445651337890e-04,3.628425702831209e-04
2.412083807466323e+01,5.252839988077666e-03,2.480360808072496e-03,3.621510677623514e-03,2.833228717668376e-05,5.202374672446911e-04,3.653776343298843e-04
2.457018493184982e+01,5.247598541792874e-03,2.475124639872940e-03,3.650606447686615e-03,2.937592500625032e-05,5.206004412745429e-04,3.676096353683526e-04
2.502790266725541e+01,5.242171077747058e-03,2.469709570015674e-03,3.676561577564193e-03,3.043666015436326e-05,5.207353323780648e-04,3.695303587879602e-04
2.549414722188870e+01,5.236551231968061e-03,2.464109913286407e-03,3.699256024599002e-03,3.146560806794316e-05,5.206438580316410e-04,3.711325184646332e-04
2.596907744178190e+01,5.230732437105181e-03,2.458319779291037e-03,3.718578431044556e-03,3.251372424216741e-05,5.203278882689601e-04,3.724098038334784e-04
2.645285513210839e+01,5.224707916827287e-03,2.452333183934495e-03,3.734426930539698e-03,3.386573462179979e-05,5.197893207812707e-04,3.733568885908975e-04
2.694564511230856e+01,5.218470680126769e-03,2.446143951372693e-03,3.746709787151637e-03,3.541145685162319e-05,5.190302251003603e-04,3.739695919833449e-04
2.744761527224258e+01,5.212013515532389e-03,2.439745729272722e-03,3.755346214682834e-03,3.674639625517645e-05,5.180527680407228e-04,3.742448630545045e-04
2.795893662938912e+01,5.205328985234681e-03,2.433131976670718e-03,3.760267077337667e-03,3.759042184045323e-05,5.168592473751784e-04,3.741807582672024e-04
2.847978338710985e+01,5.198409419127966e-03,2.426296079563269e-03,3.761415660772941e-03,3.849803943104666e-05,5.154519671887372e-04,3.737768264280122e-04
2.901033299399913e+01,5.191246908773706e-03,2.419231180063837e-03,3.758748806422650e-03,3.984399930399570e-05,5.138331938478167e-04,3.730338325484713e-04
2.955076620433945e+01,5.183833301290509e-03,2.411930211477974e-03,3.752237294168248e-03,4.121503305028760e-05,5.120052096050153e-04,3.719540370888209e-04
3.010126713968313e+01,5.176160193176745e-03,2.404386047961252e-03,3.741867272434014e-03,4.273888123314045e-05,5.099703726250599e-04,3.705414667085830e-04
3.066202335158102e+01,5.168218924072583e-03,2.396591315652691e-03,3.727640983172909e-03,4.429459513918962e-05,5.077311496343010e-04,3.688021481571907e-04
3.123322588548000e+01,5.160000570468797e-03,2.388538444028682e-03,3.709578205837507e-03,4.603061930102408e-05,5.052901634114550e-04,3.667427108085260e-04
3.181506934581073e+01,5.151495939370797e-03,2.380219752336000e-03,3.687724775902582e-03,4.781137626883324e-05,5.026503637322035e-04,3.643696709288233e-04
3.240775196228790e+01,5.142695561927048e-03,2.371627340549365e-03,3.662127628915901e-03,4.948736447273199e-05,4.998147302733716e-04,3.616912489072943e-04
3.301147565744562e+01,5.133589687032114e-03,2.362753116861682e-03,3.632857107085340e-03,5.121807815738316e-05,4.967848766230742e-04,3.587157342053259e-04
3.362644611543091e+01,5.124168274915525e-03,2.353588893625244e-03,3.599982527201105e-03,5.361922946898662e-05,4.935635524141938e-04,3.554516850267338e-04
3.425287285207878e+01,5.114420990728884e-03,2.344126207653964e-03,3.563592563203683e-03,5.576615592881869e-05,4.901547194184490e-04,3.519078692851794e-04
3.489096928629268e+01,5.104337198144721e-03,2.334356470901779e-03,3.523781063515689e-03,5.679256984172512e-05,4.865603434089996e-04,3.480926184848257e-04
3.554095281275472e+01,5.093905952981954e-03,2.324270931689186e-03,3.480649422095789e-03,5.831072854399531e-05,4.827826633732298e-04,3.440161029881488e-04
3.620304487599042e+01,5.083115996874193e-03,2.313860616194475e-03,3.434305694997545e-03,6.049767296812334e-05,4.788273356747663e-04,3.396863120967085e-04
3.687747104581324e+01,5.071955750998546e-03,2.303116455610107e-03,3.384864315367486e-03,6.294958555933980e-05,4.746940210965598e-04,3.351136091957686e-04
3.756446109417444e+01,5.060413309884255e-03,2.292029143860035e-03,3.332446055019814e-03,6.552476299515338e-05,4.703894764002043e-04,3.303060859838714e-04
3.826424907344476e+01,5.048476435322097e-03,2.280589295433479e-03,3.277169697357792e-03,6.764565921272439e-05,4.659133286271336e-04,3.252735909141544e-04
3.897707339615425e+01,5.036132550397329e-03,2.268787220218578e-03,3.219170071412235e-03,7.001565967972930e-05,4.612729259866168e-04,3.200254220484399e-04
3.970317691621769e+01,5.023368733670925e-03,2.256613045945197e-03,3.158586969942140e-03,7.272890351472200e-05,4.564667518657376e-04,3.145708862405400e-04
4.044280701167300e+01,5.010171713535910e-03,2.244057496590653e-03,3.095544911585028e-03,7.488810278818267e-05,4.515042212666818e-04,3.089193336323356e-04
4.119621566896124e+01,4.996527862777726e-03,2.231109881717165e-03,3.030190523816530e-03,7.715101725363051e-05,4.463826147427689e-04,3.030801602997330e-04
4.196365956877636e+01,4.982423193370100e-03,2.217760292806896e-03,2.962668446168882e-03,7.985155650883538e-05,4.411101969867591e-04,2.970622889926535e-04
4.274540017351449e+01,4.967843351540274e-03,2.203998417052181e-03,2.893120495037258e-03,8.238980972975284e-05,4.356915670626219e-04,2.908765111377118e-04
4.354170381635215e+01,4.952773613140180e-03,2.189813827266799e-03,2.821712065628664e-03,8.497923905519074e-05,4.301242532388699e-04,2.845314500235812e-04
4.435284179198405e+01,4.937198879363120e-03,2.175196103053551e-03,2.748592049508738e-03,8.769765395027526e-05,4.244173732226870e-04,2.780381428240914e-04
4.517909044905110e+01,4.921103672848461e-03,2.160134622762973e-03,2.673913069624481e-03,9.040062566539383e-05,4.185784584519589e-04,2.714056060784944e-04
4.602073128429032e+01,4.904472134220232e-03,2.144618704418383e-03,2.597843116388956e-03,9.320558174533441e-05,4.126072449915725e-04,2.646446550904466e-04
4.687805103843876e+01,4.887288019108979e-03,2.128637669426124e-03,2.520552493335698e-03,9.640878528362796e-05,4.065037266503762e-04,2.577656998294445e-04
4.775134179392379e+01,4.869534695709959e-03,2.112180765214101e-03,2.442193282994250e-03,1.005724317881623e-04,4.002700250199282e-04,2.507793404141641e-04
4.864090107437354e+01,4.851195142934774e-03,2.095237201499237e-03,2.362938591188755e-03,1.045138943994095e-04,3.939140201994684e-04,2.436963423760708e-04
4.954703194598086e+01,4.832251949217772e-03,2.077796222503429e-03,2.282956600517253e-03,1.070400288457296e-04,3.874381944213941e-04,2.365271693158605e-04
5.047004312075575e+01,4.812687312043070e-03,2.059847067884468e-03,2.202416369762336e-03,1.097728769941473e-04,3.808448282287441e-04,2.292840254757027e-04
5.141024906170127e+01,4.792483038262888e-03,2.041379054876339e-03,2.121479769176518e-03,1.135955357815177e-04,3.741366743057742e-04,2.219777527167328e-04
5.236797008994866e+01,4.771620545283000e-03,2.022381498090263e-03,2.040330934699589e-03,1.168893700348364e-04,3.673169972312804e-04,2.146194237201205e-04
5.334353249388841e+01,4.750080863196621e-03,2.002843967475707e-03,1.959125084779874e-03,1.193603624274764e-04,3.603896159793096e-04,2.072213314301926e-04
5.433726864033423e+01,4.727844637953849e-03,1.982756016201756e-03,1.878045117149000e-03,1.254926576577127e-04,3.533589493418814e-04,1.997959414334149e-04
5.534951708775798e+01,4.704892135659966e-03,1.962107474267312e-03,1.797244098689559e-03,1.273385688724375e-04,3.462300644589488e-04,1.923544365224515e-04
5.638062270163399e+01,4.681203248102598e-03,1.940888341876180e-03,1.716895316819608e-03,1.314674863964506e-04,3.390087286520506e-04,1.849096550219824e-04
5.743093677193214e+01,4.656757499614625e-03,1.919088861636776e-03,1.637162731274669e-03,1.364969491242046e-04,3.317014647698145e-04,1.774741276367122e-04
5.850081713279973e+01,4.631534055387365e-03,1.896699676094576e-03,1.558209118401568e-03,1.403322044822622e-04,3.243156102639308e-04,1.700605382750281e-04
5.959062828447291e+01,4.605511731356404e-03,1.873711623446008e-03,1.480192089265509e-03,1.451165810556698e-04,3.168585217524714e-04,1.626816892881521e-04
6.070074151745915e+01,4.578669005790934e-03,1.850116050240692e-03,1.403267357866480e-03,1.492185448002691e-04,3.093320967743349e-04,1.553500320549609e-04
6.183153503903320e+01,4.550984032726543e-03,1.825905195515130e-03,1.327585993358394e-03,1.543657291093631e-04,3.017441227961782e-04,1.480794977552492e-04
6.298339410208941e+01,4.522434657390878e-03,1.801070028029876e-03,1.253286575031557e-03,1.604596696267683e-04,2.941048952606232e-04,1.408826608011058e-04
6.415671113639453e+01,4.492998433781814e-03,1.775604760653395e-03,1.180526110975439e-03,1.652003582714428e-04,2.864258146368424e-04,1.337720767775093e-04
6.535188588228567e+01,4.462652644568645e-03,1.749502539225054e-03,1.109423814130087e-03,1.691281506060831e-04,2.787099107527527e-04,1.267611647106271e-04
6.656932552685871e+01,4.431374323498252e-03,1.722757650816374e-03,1.040120784991999e-03,1.745431976716896e-04,2.709592668546823e-04,1.198630871021880e-04
6.780944484269398e+01,4.399140280500449e-03,1.695365227731264e-03,9.727326096708386e-04,1.799751865733620e-04,2.631871117278583e-04,1.130902015092988e-04
6.907266632916621e+01,4.365927129699743e-03,1.667321329305927e-03,9.073783606975106e-04,1.852253987989791e-04,2.553994075696660e-04,1.064553507765745e-04
7.035942035638679e+01,4.331711320554501e-03,1.638622972457998e-03,8.441659740733948e-04,1.931985911196081e-04,2.475992400707032e-04,9.997089374049363e-05
7.167014531182780e+01,4.296469172359230e-03,1.609268370410058e-03,7.831942858043122e-04,1.965880902037767e-04,2.398000968735736e-04,9.364887078876879e-05
7.300528774967718e+01,4.260176912361228e-03,1.579256913907863e-03,7.245531634401636e-04,2.025557983766668e-04,2.320035108172871e-04,8.750086796793656e-05
7.436530254297652e+01,4.222810717759479e-03,1.548589324591405e-03,6.683157032060283e-04,2.108788558969053e-04,2.242221978475644e-04,8.153763845134754e-05
7.575065303859287e+01,4.184346761871158e-03,1.517267901224137e-03,6.145553565880460e-04,2.150377862779825e-04,2.164596346560455e-04,7.576996895961488e-05
7.716181121507745e+01,4.144761264769863e-03,1.485296409623568e-03,5.633217022335005e-04,2.206125064205629e-04,2.087275227576951e-04,7.020721683973250e-05
7.859925784346554e+01,4.104030548719456e-03,1.452680440551746e-03,5.146459084485174e-04,2.238897056204225e-04,2.010300816162519e-04,6.485754064306805e-05
8.006348265107114e+01,4.062131098748525e-03,1.419427588131531e-03,4.685617487056495e-04,2.298761786673311e-04,1.933787552098963e-04,5.972955052321862e-05
8.155498448833366e+01,4.019039628732703e-03,1.385547485050509e-03,4.250810844121354e-04,2.371441405803997e-04,1.857792385823894e-04,5.482890282001938e-05
8.307427149877248e+01,3.974733153375920e-03,1.351051772738843e-03,3.842089887808572e-04,2.435857456251911e-04,1.782399283497820e-04,5.016146545211923e-05
8.462186129210762e+01,3.929189066506746e-03,1.315955363222948e-03,3.459122938608327e-04,2.543699119907754e-04,1.707703127373304e-04,4.573147199059172e-05
8.619828112060560e+01,3.882385226132789e-03,1.280274788618688e-03,3.101591073772904e-04,2.616914392912881e-04,1.633774658269481e-04,4.154114456060170e-05
8.780406805871020e+01,3.834300046724325e-03,1.244030090412453e-03,2.769177563932858e-04,2.664709290380311e-04,1.560694689478195e-04,3.759209940130462e-05
8.943976918601979e+01,3.784912599228628e-03,1.207244462639660e-03,2.461204414158488e-04,2.702918165502354e-04,1.488557016028799e-04,3.388379056330780e-05
9.110594177367325e+01,3.734202719348188e-03,1.169944238442686e-03,2.176950852959431e-04,2.750543170410165e-04,1.417441949146920e-04,3.041423118280873e-05
9.280315347420809e+01,3.682151124649946e-03,1.132159590815222e-03,1.915547348165937e-04,2.853611396038959e-04,1.347427699603583e-04,2.717927976728200e-05
9.453198251495535e+01,3.628739541108668e-03,1.093924542463430e-03,1.676307455097137e-04,2.912085220707600e-04,1.278594509256716e-04,2.417507402707680e-05
9.629301789503742e+01,3.573950839725542e-03,1.055277437065132e-03,1.458200818309507e-04,2.977942637897789e-04,1.211022665595617e-04,2.139469570923385e-05
9.808685958603560e+01,3.517769183903652e-03,1.016261165090215e-03,1.260384427534567e-04,3.058117371043443e-04,1.144791838181992e-04,1.883278032412530e-05
9.991411873639589e+01,3.460180188304702e-03,9.769236047988993e-04,1.081906507749849e-04,3.122152129688614e-04,1.079980533001364e-04,1.648142003783904e-05
1.017754178796427e+02,3.401171089956952e-03,9.373178867214682e-04,9.217838329536151e-05,3.197187315180478e-04,1.016665202510915e-04,1.433380144064583e-05
1.036713911464717e+02,3.340730932432409e-03,8.975028897887212e-04,7.790076490020849e-05,3.299547690950712e-04,9.549193303766191e-05,1.238212289405914e-05
1.056026844807924e+02,3.278850763962561e-03,8.575436118410724e-04,6.525440297416273e-05,3.333043670034645e-04,8.948134853201261e-05,1.061818298310162e-05
1.075699558597980e+02,3.215523850415997e-03,8.175116682021471e-04,5.412738175731317e-05,3.390360532055647e-04,8.364162007488917e-05,9.033363243370383e-06
1.095738755181315e+02,3.150745904118858e-03,7.774857543122144e-04,4.442752768904138e-05,3.466561766514774e-04,7.797932656258820e-05,7.618680218921071e-06
1.116151261762315e+02,3.084515329559798e-03,7.375521299942542e-04,3.603411068059189e-05,3.540021884886586e-04,7.250081737338764e-05,6.364777116552777e-06
1.136944032729280e+02,3.016833487085941e-03,6.978052315667154e-04,2.885357142935791e-05,3.596779584488288e-04,6.721201781566309e-05,5.261455470955578e-06
1.158124152023750e+02,2.947704975764441e-03,6.583482114212048e-04,2.276579538232910e-05,3.656247342137480e-04,6.211849120976208e-05,4.299949841013082e-06
1.179698835553937e+02,2.877137936657248e-03,6.192935630773790e-04,1.767174450705349e-05,3.716526755258830e-04,5.722497207079393e-05,3.468996951402946e-06
1.201675433653142e+02,2.805144377832970e-03,5.807637960637918e-04,1.346786100074179e-05,3.778356755234783e-04,5.253593309865899e-05,2.758899165684436e-06
1.224061433583945e+02,2.731740522521878e-03,5.428921813167165e-04,1.005239862117305e-05,3.823336597666713e-04,4.805561496156993e-05,2.159272180332240e-06
1.246864462089080e+02,2.656947181905883e-03,5.058234138961644e-04,7.327078321200026e-06,3.869970392903712e-04,4.378713158205670e-05,1.660289668308000e-06
1.270092287989784e+02,2.580790154127204e-03,4.697144755517034e-04,5.191017627838398e-06,3.931678231426934e-04,3.973307952318624e-05,1.250413967853296e-06
1.293752824832600e+02,2.503300651196168e-03,4.347354624020840e-04,3.566570237665898e-06,3.977001078894606e-04,3.589582860751423e-05,9.193910298757841e-07
1.317854133585442e+02,2.424515755581587e-03,4.010554854357586e-04,2.357333716104491e-06,4.006247692124796e-04,3.227615044514107e-05,6.583795732268753e-07
1.342404425383928e+02,2.344478908375618e-03,3.687405381751804e-04,1.495921171674007e-06,4.060250055950967e-04,2.887506485299287e-05,4.570463391478099e-07
1.367412064328829e+02,2.263240431040878e-03,3.378055506248473e-04,8.998412329191600e-07,4.044781397647423e-04,2.569198476997666e-05,3.054747185370734e-07
1.392885570335680e+02,2.180858082869192e-03,3.082636367865298e-04,5.103724303720211e-07,4.093001656546136e-04,2.272630658410145e-05,1.960310123637051e-07
1.418833622037428e+02,2.097397656411365e-03,2.801262023751266e-04,2.714700293809546e-07,4.109392238745301e-04,1.997618483331090e-05,1.193254052314178e-07
1.445265059741199e+02,2.012933613273859e-03,2.534027447799754e-04,1.358885716499547e-07,4.145543613634698e-04,1.743874902274489e-05,6.843987867399582e-08
1.472188888440105e+02,1.927549762824217e-03,2.281006549055716e-04,6.172342441674605e-08,4.103877415158814e-04,1.511071762214865e-05,3.670420635438336e-08
1.499614280881194e+02,1.841339986500145e-03,2.042249871859252e-04,2.830652927127676e-08,4.086236729372200e-04,1.298764245138576e-05,1.835739347380351e-08
1.527550580690522e+02,1.754409010580833e-03,1.817782496434705e-04,9.689935637308574e-09,4.112028537345728e-04,1.106414997516963e-05,8.661527519295194e-09
1.556007305556475e+02,1.666873230451065e-03,1.607601034420788e-04,1.549733503607180e-09,4.066109737556183e-04,9.333946101525911e-06,3.950183539891028e-09
1.584994150472347e+02,1.578861589571936e-03,1.411671537126003e-04,0.000000000000000e+00,4.012745118121139e-04,7.789845715168055e-06,1.674246765160304e-09
1.614520991039385e+02,1.490516516565136e-03,1.229925966650165e-04,0.000000000000000e+00,3.942985749411377e-04,6.423936712904050e-06,2.133927191693087e-10
1.644597886831299e+02,1.401994924023108e-03,1.062259436315673e-04,0.000000000000000e+00,3.899973002578731e-04,5.227505999283229e-06,0.000000000000000e+00
1.675235084821515e+02,1.313469272874156e-03,9.085268442753982e-05,0.000000000000000e+00,3.812490456687692e-04,4.190922182746444e-06,0.000000000000000e+00
1.706443022874211e+02,1.225128706361695e-03,7.685391337622031e-05,0.000000000000000e+00,3.704252755129598e-04,3.303721942917621e-06,0.000000000000000e+00
1.738232333300452e+02,1.137180257939932e-03,6.420594897408546e-05,0.000000000000000e+00,3.602908609724362e-04,2.554798550728031e-06,0.000000000000000e+00
1.770613846480505e+02,1.049850137646334e-03,5.287986952401248e-05,0.000000000000000e+00,3.443740149757218e-04,1.932542964337576e-06,0.000000000000000e+00
1.803598594553700e+02,9.633851017836629e-04,4.284144368064220e-05,0.000000000000000e+00,3.282415126115212e-04,1.424959607628116e-06,0.000000000000000e+00
1.837197815176972e+02,8.780539110336974e-04,3.404989927610433e-05,0.000000000000000e+00,3.105618460702577e-04,1.019727960358067e-06,0.000000000000000e+00
1.871422955353467e+02,7.941488824302029e-04,2.645811714949300e-05,0.000000000000000e+00,2.902039415303072e-04,7.042405090705950e-07,0.000000000000000e+00
1.906285675332429e+02,7.119875409428520e-04,2.001182189424746e-05,0.000000000000000e+00,2.673621888618433e-04,4.659726083892530e-07,0.000000000000000e+00
1.941797852581786e+02,6.319143767662388e-04,1.464903667190658e-05,0.000000000000000e+00,2.410963672982432e-04,2.925949632164052e-07,0.000000000000000e+00
1.977971585834686e+02,5.543027147714032e-04,1.029946689337801e-05,0.000000000000000e+00,2.155824778679206e-04,1.720175489365282e-07,0.000000000000000e+00
2.014819199211467e+02,4.795567029609133e-04,6.883864576180940e-06,0.000000000000000e+00,1.863475165020660e-04,9.292406025667760e-08,0.000000000000000e+00
2.052353246418388e+02,4.081134271755855e-04,4.313290051582053e-06,0.000000000000000e+00,1.546055330554603e-04,4.480183290121936e-08,0.000000000000000e+00
2.090586515024567e+02,3.404451597309344e-04,2.488430109332343e-06,0.000000000000000e+00,1.236569313207388e-04,1.841930324064137e-08,0.000000000000000e+00
2.129532030818638e+02,2.770617501168417e-04,1.298748637767948e-06,0.000000000000000e+00,8.931137189079996e-05,5.950226283226365e-09,0.000000000000000e+00
2.169203062246505e+02,2.185131663758669e-04,6.216771945159957e-07,0.000000000000000e+00,5.741330022344716e-05,1.281096990392245e-09,0.000000000000000e+00
2.209613124931844e+02,1.653921962845705e-04,3.217123895269231e-07,0.000000000000000e+00,2.820390281449243e-05,1.197978054729751e-10,0.000000000000000e+00
2.250775986280731e+02,1.183373179999478e-04,2.478765724552289e-07,0.000000000000000e+00,6.847911555293205e-06,5.280479014098471e-13,0.000000000000000e+00
2.292705670172134e+02,7.803575039644929e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.335416461735708e+02,4.522669389749078e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.378922912218667e+02,2.070477312701023e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.423239843943250e+02,5.323692548030815e-06,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.468382355356611e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
