# energy,mu_vm,pi_pi0,pi_pi_pi,pi0_e_ve,pi0_mu_vm,pi_pi0_pi0
1.897509576432185e+01,4.451682564185131e-03,4.465447820954945e-03,5.281705489222407e-03,0.000000000000000e+00,3.796164151743706e-04,5.721551075626856e-04
1.932858263820741e+01,4.449976295713420e-03,4.473603883029222e-03,5.470103431075068e-03,0.000000000000000e+00,3.846467318583866e-04,5.882529584325456e-04
1.968865461561821e+01,4.448207662121469e-03,4.480134253775102e-03,5.727930882951676e-03,0.000000000000000e+00,3.894822906475676e-04,6.043203245660319e-04
2.005543437038359e+01,4.446374420600895e-03,4.485023201691892e-03,5.920788956206681e-03,0.000000000000000e+00,3.941112675953610e-04,6.202518637610717e-04
2.042904686162244e+01,4.444474249834450e-03,4.488257025195306e-03,6.114216373907528e-03,0.000000000000000e+00,3.985520255146795e-04,6.360722690417681e-04
2.080961937631587e+01,4.442504747375736e-03,4.489824187253384e-03,6.310014504434662e-03,0.000000000000000e+00,4.027840238211739e-04,6.516512183684837e-04
2.119728157267291e+01,4.440463426949287e-03,4.489715689110132e-03,6.506906826327827e-03,0.000000000000000e+00,4.068135669515441e-04,6.671230760250192e-04
2.159216552430413e+01,4.438347715669097e-03,4.487981047512780e-03,6.705092706832809e-03,0.000000000000000e+00,4.106406380878337e-04,6.775100645517786e-04
2.199440576521807e+01,4.436154951173690e-03,4.485732478646735e-03,6.903864801356006e-03,0.000000000000000e+00,4.142569584174567e-04,6.926699845157407e-04
2.240413933565602e+01,4.433882378675742e-03,4.483403553514164e-03,7.031935708507557e-03,0.000000000000000e+00,4.176647982490960e-04,7.027931368652565e-04
2.282150582878057e+01,4.431527147924374e-03,4.480991938563657e-03,7.232134361109920e-03,0.000000000000000e+00,4.208756836017072e-04,7.175306426683216e-04
2.324664743823401e+01,4.429086310078139e-03,4.478494219701840e-03,7.359654424608046e-03,0.000000000000000e+00,4.238580568436886e-04,7.272976766914573e-04
2.367970900658256e+01,4.426556814486758e-03,4.475907734983540e-03,7.486814783448097e-03,0.000000000000000e+00,4.266466391774795e-04,7.369128315700097e-04
2.412083807466323e+01,4.423935505379718e-03,4.473229282491995e-03,7.686098373856465e-03,0.000000000000000e+00,4.292364242215517e-04,7.462993225154962e-04
2.457018493184982e+01,4.421219118459745e-03,4.470455825948232e-03,7.811687610003176e-03,0.000000000000000e+00,4.315957494057744e-04,7.554614478286221e-04
2.502790266725541e+01,4.418404277399339e-03,4.467583816048593e-03,7.935941525045983e-03,0.000000000000000e+00,4.337565006526738e-04,7.644663355833692e-04
2.549414722188870e+01,4.415487490238407e-03,4.464610692225195e-03,7.984812085264768e-03,0.000000000000000e+00,4.357166095438415e-04,7.732011502012556e-04
2.596907744178190e+01,4.412465145681220e-03,4.461532353215851e-03,8.105805480448400e-03,0.000000000000000e+00,4.374757420905830e-04,7.816934345657068e-04
2.645285513210839e+01,4.409333509290838e-03,4.458345412993290e-03,8.225210538102832e-03,0.000000000000000e+00,4.390326293030221e-04,7.854847335936870e-04
2.694564511230856e+01,4.406088719579278e-03,4.455045447503906e-03,8.342137030610390e-03,0.000000000000000e+00,4.403867972329139e-04,7.934643623627504e-04
2.744761527224258e+01,4.402726783991674e-03,4.451629747276447e-03,8.382589733229584e-03,0.000000000000000e+00,4.415372876296400e-04,7.967510047955559e-04
2.795893662938912e+01,4.399243574782820e-03,4.448093979951330e-03,8.420515399465601e-03,0.000000000000000e+00,4.424843825607351e-04,7.997658277847275e-04
2.847978338710985e+01,4.395634824784486e-03,4.444434063753027e-03,8.491069843904520e-03,0.000000000000000e+00,4.432300840712822e-04,8.045709654275539e-04
2.901033299399913e+01,4.391896123062043e-03,4.440645880384677e-03,8.523453043706613e-03,0.000000000000000e+00,4.437761190725765e-04,8.070052737660498e-04
2.955076620433945e+01,4.388022910458947e-03,4.436725128952799e-03,8.552827221309138e-03,0.000000000000000e+00,4.441245637245981e-04,8.091316557941359e-04
3.010126713968313e+01,4.384010475027833e-03,4.432667372979250e-03,8.579039729374481e-03,0.000000000000000e+00,4.442780934314702e-04,8.109388153586633e-04
3.066202335158102e+01,4.379853947347002e-03,4.428468079320872e-03,8.601942632746325e-03,0.000000000000000e+00,4.442406538322468e-04,8.124176883435144e-04
3.123322588548000e+01,4.375548295721267e-03,4.424122549555675e-03,8.621390739367744e-03,0.000000000000000e+00,4.440168595092824e-04,8.135649964673952e-04
3.181506934581073e+01,4.371088321266230e-03,4.419625973359913e-03,8.601933981030098e-03,0.000000000000000e+00,4.436133897229841e-04,8.123068787456867e-04
3.240775196228790e+01,4.366468652875278e-03,4.414973239465932e-03,8.614132252642475e-03,0.000000000000000e+00,4.430162874988167e-04,8.127949298424214e-04
3.301147565744562e+01,4.361683742068708e-03,4.410159296763792e-03,8.548502642365669e-03,0.000000000000000e+00,4.422105717423213e-04,8.129587731523045e-04
3.362644611543091e+01,4.356727857724626e-03,4.405179002799672e-03,8.553248176460115e-03,0.000000000000000e+00,4.412405796304094e-04,8.083694874405909e-04
3.425287285207878e+01,4.351595080691460e-03,4.400026743060634e-03,8.479849564212549e-03,0.000000000000000e+00,4.401149893059540e-04,8.034321691115654e-04
3.489096928629268e+01,4.346279298282201e-03,4.394697018197426e-03,8.403146137845603e-03,0.000000000000000e+00,4.387492327649303e-04,8.026566273203402e-04
3.554095281275472e+01,4.340774198650683e-03,4.389184069165701e-03,8.322986383256242e-03,0.000000000000000e+00,4.372429431716026e-04,7.970874055376452e-04
3.620304487599042e+01,4.335073265050588e-03,4.383481959309710e-03,8.239302779433791e-03,0.000000000000000e+00,4.355541358422686e-04,7.911589693948142e-04
3.687747104581324e+01,4.329169769978089e-03,4.377584619808987e-03,8.152504775142237e-03,0.000000000000000e+00,4.336745190585981e-04,7.849758668176770e-04
3.756446109417444e+01,4.323056769199443e-03,4.371485842860606e-03,8.062224861403042e-03,0.000000000000000e+00,4.316548520773576e-04,7.784640629308671e-04
3.826424907344476e+01,4.316727095665190e-03,4.365179129525465e-03,7.968670887137161e-03,0.000000000000000e+00,4.294204921832323e-04,7.716117001838640e-04
3.897707339615425e+01,4.310173353313029e-03,4.358657961868732e-03,7.799892129336080e-03,0.000000000000000e+00,4.270572408757959e-04,7.597594866451857e-04
3.970317691621769e+01,4.303387910761878e-03,4.351915552093803e-03,7.700589829140513e-03,0.000000000000000e+00,4.244983127164600e-04,7.522643782354730e-04
4.044280701167300e+01,4.296362894900077e-03,4.344944905501180e-03,7.527580098145683e-03,0.000000000000000e+00,4.217811090456479e-04,7.445190952230194e-04
4.119621566896124e+01,4.289090184371282e-03,4.337738903780875e-03,7.422662080001165e-03,0.000000000000000e+00,4.189462036354035e-04,7.315911853640648e-04
4.196365956877636e+01,4.281561402962027e-03,4.330290170376679e-03,7.244688998468113e-03,0.000000000000000e+00,4.158610443037653e-04,7.183497292652490e-04
4.274540017351449e+01,4.273767912895684e-03,4.322591290671623e-03,7.065068651932229e-03,0.000000000000000e+00,4.126772195739847e-04,7.097196171104294e-04
4.354170381635215e+01,4.265700808038062e-03,4.314634565132110e-03,6.883539162626411e-03,0.000000000000000e+00,4.093776906467080e-04,6.958762218956541e-04
4.435284179198405e+01,4.257350907020701e-03,4.306411938223080e-03,6.701305242484809e-03,0.000000000000000e+00,4.058121614106392e-04,6.816055588478651e-04
4.517909044905110e+01,4.248708746288596e-03,4.297915415485567e-03,6.449073150265106e-03,0.000000000000000e+00,4.021400745500228e-04,6.670279021751220e-04
4.602073128429032e+01,4.239764573079944e-03,4.289136768282993e-03,6.263621824346461e-03,0.000000000000000e+00,3.983589899928447e-04,6.521094963839528e-04
4.687805103843876e+01,4.230508338346356e-03,4.280067414732601e-03,6.076977928180369e-03,0.000000000000000e+00,3.944664646051151e-04,6.369446904979372e-04
4.775134179392379e+01,4.220929689622969e-03,4.270698713570140e-03,5.825322947845564e-03,0.000000000000000e+00,3.904077785133138e-04,6.161137178437839e-04
4.864090107437354e+01,4.211017963858834e-03,4.261021763699522e-03,5.574197566855141e-03,0.000000000000000e+00,3.862018696720874e-04,6.002785245761906e-04
4.954703194598086e+01,4.200762180219131e-03,4.251027481774346e-03,5.386612737693773e-03,0.000000000000000e+00,3.818775297906296e-04,5.787853160494705e-04
5.047004312075575e+01,4.190151032871883e-03,4.240706631663206e-03,5.136665591035978e-03,0.000000000000000e+00,3.774325674052813e-04,5.624401632320679e-04
5.141024906170127e+01,4.179172883773091e-03,4.230049682017088e-03,4.889420911078026e-03,0.000000000000000e+00,3.728648374363161e-04,5.403739015387971e-04
5.236797008994866e+01,4.167815755465636e-03,4.219046959428158e-03,4.643531280430848e-03,0.000000000000000e+00,3.681722502651333e-04,5.180257514662719e-04
5.334353249388841e+01,4.156067323908637e-03,4.207688631743738e-03,4.342289238391601e-03,0.000000000000000e+00,3.633527815704104e-04,4.953467385017509e-04
5.433726864033423e+01,4.143914911355615e-03,4.195964704937606e-03,4.102428714589297e-03,0.000000000000000e+00,3.584044829756678e-04,4.724983944699682e-04
5.534951708775798e+01,4.131345479301390e-03,4.183864650934520e-03,3.865637672266251e-03,0.000000000000000e+00,3.533254935644093e-04,4.493941492600398e-04
5.638062270163399e+01,4.118345621519486e-03,4.171378214372304e-03,3.579598077877492e-03,0.000000000000000e+00,3.481140523240969e-04,4.262091380654787e-04
5.743093677193214e+01,4.104901557213676e-03,4.158494829701592e-03,3.301290689161880e-03,0.000000000000000e+00,3.427685115946285e-04,3.973023993240792e-04
5.850081713279973e+01,4.090999124309389e-03,4.145203676969171e-03,3.031469619091919e-03,0.000000000000000e+00,3.372873517786155e-04,3.740042012246948e-04
5.959062828447291e+01,4.076623772912842e-03,4.131493737937985e-03,2.771346854565109e-03,0.000000000000000e+00,3.317050013074243e-04,3.453610818223826e-04
6.070074151745915e+01,4.061760558968139e-03,4.117353858789661e-03,2.521724775789463e-03,0.000000000000000e+00,3.260318608804815e-04,3.223359169326469e-04
6.183153503903320e+01,4.046394138145035e-03,4.102772778812588e-03,2.284777754904002e-03,0.000000000000000e+00,3.202192094277278e-04,2.942478876785568e-04
6.298339410208941e+01,4.030508759992772e-03,4.087739059190487e-03,2.061708964017728e-03,0.000000000000000e+00,3.142660041701787e-04,2.668262235441514e-04
6.415671113639453e+01,4.014088262398205e-03,4.072241129548307e-03,1.826023850949578e-03,0.000000000000000e+00,3.081714309996488e-04,2.402770564884832e-04
6.535188588228567e+01,3.997116066389539e-03,4.056267288610384e-03,1.647000186770491e-03,0.000000000000000e+00,3.021067701676105e-04,2.150203949507652e-04
6.656932552685871e+01,3.979575171330162e-03,4.039805693358804e-03,1.486778344335454e-03,0.000000000000000e+00,2.959035653080785e-04,1.913769057610431e-04
6.780944484269398e+01,3.961448150550640e-03,4.022844407179702e-03,1.409587547229597e-03,0.000000000000000e+00,2.895570818324547e-04,1.668219419913744e-04
6.907266632916621e+01,3.942717147470537e-03,4.005371635278611e-03,1.336256416067118e-03,0.000000000000000e+00,2.832315614322115e-04,1.499485514659101e-04
7.035942035638679e+01,3.923363872265748e-03,3.987375107807963e-03,1.263774917054939e-03,0.000000000000000e+00,2.767765219640575e-04,1.411001671115071e-04
7.167014531182780e+01,3.903369599141214e-03,3.968842819503353e-03,1.192311188296945e-03,0.000000000000000e+00,2.702557557731546e-04,1.343119042038537e-04
7.300528774967718e+01,3.882715164273392e-03,3.949762613477593e-03,1.122034789327278e-03,0.000000000000000e+00,2.636893836286781e-04,1.275665412564955e-04
7.436530254297652e+01,3.861380964491607e-03,3.930122417488546e-03,1.053118789921407e-03,0.000000000000000e+00,2.570342188505887e-04,1.208790562881254e-04
7.575065303859287e+01,3.839346956772606e-03,3.909910075865952e-03,9.857223169648208e-04,0.000000000000000e+00,2.503589868814572e-04,1.142642145635706e-04
7.716181121507745e+01,3.816592658627951e-03,3.889113571237320e-03,9.200158377580529e-04,0.000000000000000e+00,2.436131487096383e-04,1.077374128788964e-04
7.859925784346554e+01,3.793097149469783e-03,3.867720981493990e-03,8.561541305846732e-04,0.000000000000000e+00,2.368308051385806e-04,1.013156848943647e-04
8.006348265107114e+01,3.768839073046616e-03,3.845720457375793e-03,7.942820933699477e-04,0.000000000000000e+00,2.300282583786037e-04,9.501324073862983e-05
8.155498448833366e+01,3.743796641047379e-03,3.823100411095668e-03,7.345364192120627e-04,0.000000000000000e+00,2.231573799600658e-04,8.884636329445138e-05
8.307427149877248e+01,3.717947637978958e-03,3.799849156421387e-03,6.770493604404322e-04,0.000000000000000e+00,2.163120542637360e-04,8.283090934095779e-05
8.462186129210762e+01,3.691269427429912e-03,3.775955660660144e-03,6.219404090951557e-04,0.000000000000000e+00,2.094327478900338e-04,7.698255893742278e-05
8.619828112060560e+01,3.663738959840950e-03,3.751409093925450e-03,5.693154083863864e-04,0.000000000000000e+00,2.025228810302953e-04,7.131678073605880e-05
8.780406805871020e+01,3.635332781911246e-03,3.726198259295110e-03,5.192630207434383e-04,0.000000000000000e+00,1.956215773427494e-04,6.584833442554616e-05
8.943976918601979e+01,3.606027047778558e-03,3.700313641589323e-03,4.718512602880410e-04,0.000000000000000e+00,1.887394731182377e-04,6.059140628720543e-05
9.110594177367325e+01,3.575797532120751e-03,3.673745097364069e-03,4.271005677628858e-04,0.000000000000000e+00,1.818580955499148e-04,5.555874034364175e-05
9.280315347420809e+01,3.544619645336405e-03,3.646483689418905e-03,3.850025282916277e-04,0.000000000000000e+00,1.749895324040430e-04,5.076095593435166e-05
9.453198251495535e+01,3.512468450973031e-03,3.618520544174368e-03,3.455208991771631e-04,0.000000000000000e+00,1.681443080256966e-04,4.620472655607615e-05
9.629301789503742e+01,3.479318685582868e-03,3.589847757524944e-03,3.086187847483300e-04,0.000000000000000e+00,1.613323870566294e-04,4.189110425603995e-05
9.808685958603560e+01,3.445144781198459e-03,1.200508660399650e-03,2.742527409230911e-04,0.000000000000000e+00,1.545626856933911e-04,3.781902810251073e-05
9.991411873639589e+01,3.409920890633169e-03,1.170395783473772e-03,2.423721195273550e-04,0.000000000000000e+00,1.478436592219472e-04,3.398692073197104e-05
1.017754178796427e+02,3.373620915825575e-03,1.139553911255894e-03,2.129212663128781e-04,0.000000000000000e+00,1.411839688745667e-04,3.039334330654981e-05
1.036713911464717e+02,3.336218539461342e-03,1.107979585181437e-03,1.858383251658279e-04,0.000000000000000e+00,1.345921510043634e-04,2.703457322073272e-05
1.056026844807924e+02,3.297687260121766e-03,1.075668560079248e-03,1.610558561595172e-04,0.000000000000000e+00,1.280753745238073e-04,2.390869121083643e-05
1.075699558597980e+02,3.258000431224633e-03,1.042619130951852e-03,1.384994966761279e-04,0.000000000000000e+00,1.937340248769104e-04,2.101161210754812e-05
1.095738755181315e+02,3.217131304040748e-03,1.008830698030554e-03,1.180899473436429e-04,0.000000000000000e+00,2.199208703434634e-04,1.833924191860638e-05
1.116151261762315e+02,3.175053075087978e-03,9.743041679493583e-04,9.974192827393760e-05,0.000000000000000e+00,2.385931864508612e-04,1.588644230180110e-05
1.136944032729280e+02,3.131738938224666e-03,9.390420764222174e-04,8.336489193050387e-05,0.000000000000000e+00,2.545531309535921e-04,1.364798054132051e-05
1.158124152023750e+02,3.087162141785094e-03,9.030487570412850e-04,6.886329848848719e-05,0.000000000000000e+00,2.698029113554736e-04,1.161770731168807e-05
1.179698835553937e+02,3.041296051122269e-03,8.663306627717367e-04,5.613704245834875e-05,0.000000000000000e+00,2.823187090332042e-04,9.788833466316793e-06
1.201675433653142e+02,2.994114216946789e-03,8.288962819742358e-04,4.508083555529115e-05,0.000000000000000e+00,2.919830586125206e-04,8.154127935619206e-06
1.224061433583945e+02,2.945590449875946e-03,7.907565341425020e-04,3.558551080256648e-05,0.000000000000000e+00,3.012347149369141e-04,6.705389134655561e-06
1.246864462089080e+02,2.895698901633756e-03,7.519248568561687e-04,2.753765150296782e-05,0.000000000000000e+00,3.122240695049339e-04,5.434006471151068e-06
1.270092287989784e+02,2.844414153371218e-03,7.124175754895717e-04,2.081912903671078e-05,0.000000000000000e+00,3.191170789307039e-04,4.330597211609590e-06
1.293752824832600e+02,2.791711311605920e-03,6.722538663998706e-04,1.531326244176007e-05,0.000000000000000e+00,3.299143357489063e-04,3.384981902232461e-06
1.317854133585442e+02,2.737566112312433e-03,6.319632633005634e-04,1.089464099639887e-05,0.000000000000000e+00,3.375198538259656e-04,2.586840811919658e-06
1.342404425383928e+02,2.681955033728426e-03,5.926375327163781e-04,7.440494445703283e-06,0.000000000000000e+00,3.461566139019808e-04,1.924661568883214e-06
1.367412064328829e+02,2.624855418477857e-03,5.543361458887636e-04,4.826855232654386e-06,0.000000000000000e+00,3.539313228727269e-04,1.386457661125301e-06
1.392885570335680e+02,2.566245605650341e-03,5.170847559748318e-04,2.929474465398880e-06,0.000000000000000e+00,3.608118168793500e-04,9.599537790136712e-07
1.418833622037428e+02,2.506105073516663e-03,4.809088273492479e-04,1.625173584028837e-06,0.000000000000000e+00,3.676223735578770e-04,6.327501537657990e-07
1.445265059741199e+02,2.444414593603009e-03,4.458354066514545e-04,7.933986080911122e-07,0.000000000000000e+00,3.732798344842676e-04,3.911132427095723e-07
1.472188888440105e+02,2.381156396892411e-03,4.118893857330359e-04,3.163353831698169e-07,0.000000000000000e+00,3.771561016258135e-04,2.218610710857146e-07
1.499614280881194e+02,2.316314352969802e-03,3.790977687398339e-04,8.973656426941434e-08,0.000000000000000e+00,3.803279446622198e-04,1.114881342918530e-07
1.527550580690522e+02,2.249874162978769e-03,3.474867656541682e-04,1.092798153471401e-08,0.000000000000000e+00,3.842558480758434e-04,4.634587524684824e-08
1.556007305556475e+02,2.181823567311960e-03,3.170827486273574e-04,0.000000000000000e+00,0.000000000000000e+00,3.904301283682023e-04,1.406894887685293e-08
1.584994150472347e+02,2.112152569015186e-03,2.879120614159884e-04,0.000000000000000e+00,0.000000000000000e+00,3.884377104007844e-04,1.966789618451976e-09
1.614520991039385e+02,2.040853673945874e-03,2.600008863104908e-04,0.000000000000000e+00,0.000000000000000e+00,3.908889823354752e-04,0.000000000000000e+00
1.644597886831299e+02,1.967922148791752e-03,2.333755772916915e-04,0.000000000000000e+00,0.000000000000000e+00,3.930498883801349e-04,0.000000000000000e+00
1.675235084821515e+02,1.893356298123870e-03,2.080616921482877e-04,0.000000000000000e+00,0.000000000000000e+00,3.876140481239539e-04,0.000000000000000e+00
1.706443022874211e+02,1.817157761731266e-03,1.840848580946551e-04,0.000000000000000e+00,0.000000000000000e+00,3.867799207947782e-04,0.000000000000000e+00
1.738232333300452e+02,1.739331833561328e-03,1.614702322783663e-04,0.000000000000000e+00,0.000000000000000e+00,3.783893346794049e-04,0.000000000000000e+00
1.770613846480505e+02,1.659887803672112e-03,1.402426636878081e-04,0.000000000000000e+00,0.000000000000000e+00,3.750753382527070e-04,0.000000000000000e+00
1.803598594553700e+02,1.578839324689112e-03,1.204260708300680e-04,0.000000000000000e+00,0.000000000000000e+00,3.678715320369438e-04,0.000000000000000e+00
1.837197815176972e+02,1.496204804351345e-03,1.020439009628468e-04,0.000000000000000e+00,0.000000000000000e+00,3.566274131988462e-04,0.000000000000000e+00
1.871422955353467e+02,1.412007825828526e-03,8.511874402530005e-05,0.000000000000000e+00,0.000000000000000e+00,3.420822373859731e-04,0.000000000000000e+00
1.906285675332429e+02,1.326277597594823e-03,6.967229584978832e-05,0.000000000000000e+00,0.000000000000000e+00,3.278722692101280e-04,0.000000000000000e+00
1.941797852581786e+02,1.239049434753666e-03,5.572504389150129e-05,0.000000000000000e+00,0.000000000000000e+00,3.121715504545504e-04,0.000000000000000e+00
1.977971585834686e+02,1.150365273824727e-03,4.329660083570911e-05,0.000000000000000e+00,0.000000000000000e+00,2.950180785021326e-04,0.000000000000000e+00
2.014819199211467e+02,1.060274223126892e-03,3.240444353334645e-05,0.000000000000000e+00,0.000000000000000e+00,2.721221582500872e-04,0.000000000000000e+00
2.052353246418388e+02,9.688331510225585e-04,2.306552803938842e-05,0.000000000000000e+00,0.000000000000000e+00,2.483449497690969e-04,0.000000000000000e+00
2.090586515024567e+02,8.761073144282191e-04,1.529435289761408e-05,0.000000000000000e+00,0.000000000000000e+00,2.205884974525878e-04,0.000000000000000e+00
2.129532030818638e+02,7.821710301466027e-04,9.103700871033364e-06,0.000000000000000e+00,0.000000000000000e+00,1.910655194990166e-04,0.000000000000000e+00
2.169203062246505e+02,6.871083917410062e-04,4.504175450535915e-06,0.000000000000000e+00,0.000000000000000e+00,1.577941423332481e-04,0.000000000000000e+00
2.209613124931844e+02,5.910140348615986e-04,1.504018469900027e-06,0.000000000000000e+00,0.000000000000000e+00,1.223116702437279e-04,0.000000000000000e+00
2.250775986280731e+02,4.939939541806835e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,8.709789257930400e-05,0.000000000000000e+00
2.292705670172134e+02,3.961663755151372e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,5.329308531527521e-05,0.000000000000000e+00
2.335416461735708e+02,2.976626878649436e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.232928971321177e-05,0.000000000000000e+00
2.378922912218667e+02,1.986284455714419e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.402874538458363e-06,0.000000000000000e+00
2.423239843943250e+02,9.922450386208668e-05,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
2.468382355356611e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
